"listen","listening","impf"," And when it ’ s full, you pull the plug out ... are you listening? ”"
"flatten","flattening","pf"," The stairway had long ago ceased its vertiginous downward plunge and was now flattening out towards the horizontal."
"hit","hit","pf"," “ If I ever meet myself, ” said Zaphod, “ I ’ ll hit myself so hard I won ’ t know what ’ s hit me. ”"
"bloom","bloomed","impf"," Whatever was born and bloomed on the earth, those feet could only be yellower, more monstrous and more horrible."
"denote","denotes","impf"," However, since discourse is not simply a representative whole, but a duplicated representation that denotes another representation - the one that it is in fact representing - general grammar must also study the way in which words designate what they say, first of all in their primitive value ( theory of origins and of the root ), then in their permanent capacity for displacement, extension, and reorganization ( theory of rhetoric and of derivation )."
"beat","beating","impf"," The sound engineer was hanging out of the window by his fingertips, and a maddened guitarist was beating on his fingers with a burning guitar."
"interrupt","interrupted","pf"," He was interrupted by a sharp crack of thunder."
"exhort","exhorted","impf"," In a flickering kaleidoscope of images she saw the blood running thickly down her naked thighs, heard the constant beating of the shower on the tiles, felt the soft patter of tampons and napkins against her skin as voices exhorted her to plug it UP, tasted the plump, fulsome bitterness of horror."
"propagate","propagating","impf"," I find myself wondering if Veronika 's interpretation of the lyrics is not just wishful thinking on her part - whether Rotterova and the young men in the Flamingo group were not in fact subtly propagating the police version of the affair, not because they believed it but so that they might be allowed to play music by Simon and Garfunkel or whoever it was they were trying to imitate."
"bear","bear","pf"," The principal reason I am helping you now is that I couldn ’ t bear the thought of you and your modern friends slouching about up here."
"consider","considered","impf"," The man considered this for a moment."
"forebode","foreboded","impf"," But it is foreboded that that will only be when we have both lost all that we now have."
"prescribe","prescribed","pf"," The doctor diagnosed that the sick old woman had had a complete nervous breakdown, and said that she should be taken somewhere else as quickly as possible, outside the area of military operations, and prescribed some drops."
"necessitate","necessitated","impf"," Audience requests necessitated adjustments to the log and careful attention to the countdown clock."
"obtain","obtained","pf"," He 'd talked vaguely about the Evening Post, obtained the Welches ' phone number, and rung off."
"ambush","ambushed","pf"," During one of these pauses he was ambushed by sleep."
"tack","tacked","pf"," I tacked this to the green bathroom door while he was still inside."
"resist","resist","pf"," I could n't resist :"
"straighten","straightened","pf"," Baley straightened again."
"water","watered","pf"," "" It was just such a sudden revelation, years of almost unnoticed worry just dropping away, like taking off heavy weights, like black and white becoming colour, like a dry stick suddenly being watered."
"stimulate","stimulates","impf"," This researcher has also recently devised a ‘ God helmet ’ which stimulates the temporal lobes with a weak magnetic field and supposedly induces religious states."
"pause","paused","pf"," Langdon paused a moment longer, eyeing the metal threshold."
"savour","savoured","impf"," A dreamy smile stretched his face in the darkness as he savoured again in retrospect that wonderful moment at ten o'clock."
"eclipse","eclipse","pf"," Eight volumes to date, more threatened, all in excess of five hundred pages -- and this only one-quarter of the woman 's oeuvre -- a work purporting to assimilate and eclipse, with a ringing absence of irony, every known spiritual, philosophic, and scientific system of thought : in other words, a revisionist theory of all creation."
"congratulate","congratulate","impf"," The Austrian was himself pale and subdued, but as he had long been accustomed to similar surprises, he was me first to find words to congratulate the Vizier and the Bosnian a rmy."
"soak","soaking","impf"," Once I had cleaned the studio and gone to the fish stalls or the Meat Hall I began again on the laundry, one day sorting, soaking and working on stains, another day scrubbing, rinsing, boiling and wringing before hanging things to dry and be bleached in the noon sun, another day ironing and mending and folding."
"soar","soaring","impf"," The prices of everything, especially wheat, had been soaring since the first months of winter; now wheat had disappeared altogether."
"debilitate","debilitated","pf"," If, however, they find a moose that is debilitated by worms or illness or, as so often in old animals, by dental fistulae, they at once know that it is a suitable prey."
"commute","commuting","impf"," Stella Horan lived on Carlin Street until she was twenty, commuting to day classes at Lewin Business College in Motton."
"sustain","sustained","pf"," He tapped it with his thumbnail and it rang with a deep and glorious chime which was sustained for longer than seemed possible, and when at last it faded seemed not to die away but to drift off into other worlds, as into a deep sea dream."
"entertain","entertained","impf"," He entertained this king and his queen at dinner, after his conquest of France, so grandly, that the king said :"
"ease","eased","pf"," The tension eased as the rain subsided."
"request","requesting","pf"," While he did not lose his composure, von Paulich nevertheless made a mistake by officially requesting the Kaymakam to arrest Rotta for common theft of goverment files."
"classify","classifying","impf"," Biot classifying was not Pieter 's main job; his orders were to keep watch on the two or three exploring parties that were always out, to see that they did not get into trouble, and to warn them if anything approached."
"overrun","overrun","pf"," During M. ' s last visit to the Crimea, it was overrun with fugitives - ' terrible wraiths from the Ukraine, Kuban ... '"
"part","parted","impf"," Through the narrow slit where the curtain was parted, she had a clear view of the pink towel centered on the prostitute 's bed."
"point","pointing","impf"," Ford was pointing deep into the heart of the ice."
"penetrate","penetrated","impf"," With these peasants and their reckoning about the coming harvest and the gathering of the plums, the warm and heavy breath of an exceptionally fruitful year penetrated into the twilit gloom of Santo 's shop."
"perpetrate","perpetrated","impf"," Some, like Ser-met Muhtar Alus ( who wrote memoirs and humorous novels of nineteenth-century Istanbul-its characters, its mansions, and the mischief perpetrated by its pashas ) and Osman Nuri Ergin ( who wrote a detailed municipal history and published a famous guide to the city in 1934 ), belonged to an older generation that was dying off as Kocu 's first volumes were coming out."
"tend","tending","impf"," While Madame Daville was tending her children on the ground floor of the Dubrovnik Khan ', while Daville slaved over his comprehensive consular reports and confused literary plans, on the floor above them, the Young Consul ' was struggling with tedium and the desires it engenders but cannot satisfy."
"mumble","mumbled","pf"," "" Where 's the Commissioner? "" he mumbled, hot with mortification."
"resound","resounded","impf"," The voice in his head resounded like peals of thunder."
"frighten","frightening","impf"," Quite small boys would yell to one another, running breathlessly, the long seats of their Turkish trousers swinging, to plunge their little knives into the blood of the victims so that they could later wave them about, frightening the younger children in their quarter."
"uphold","upheld","pf"," I said it was certainly not his fault, and the inquest upheld my view."
"park","park","pf"," Actually inside out, to the extent that they had to park on the carpet."
"deserve","deserve","impf"," That is because you are a scab yourself, the same as they are, and the only worse scab is whoever made you leader and a chief and has found nobody to reward you as you deserve."
"process","processing","pf"," So if, as we approach death and look back on our lives and we ‘ understand our narrative ’ and stamp a final meaning upon it, I suspect we are doing little more than confabulating : processing strange, incomprehensible, contradictory input into some kind, any kind, of believable story – but believable mainly to ourselves."
"restore","restore","pf"," ' He has drawn the attention of the European States to your position and at a Council of the Nations it has been unanimously decided that Austria-Hungary shall restore to you the peace and prosperity that you have so long lost."
"sprout","sprouted","impf"," Up there, for once, were clouds, great bulging towers that sprouted away over the island, grey and cream and copper-colored."
"exude","exude","impf"," Her face was unmistakably Italian - not overly beautiful, but possessing full, earthy features that even at twenty yards seemed to exude a raw sensuality."
"revenge","revenge","pf"," In return, Miksha solemnly swore that one day he would revenge himself for the injury the Talmudists had inflicted on him."
"subscribe","subscribing","impf"," Partly they were cut off by Sara ’ s heart trouble, but also by their subscribing to magazines nobody around them read, listening to programs on the national radio network, which nobody around them listened to."
"clear","clear","pf"," "" There 's been a break-in, clear the way. """
"zoom","zoom","pf"," Now zoom in on the largest chromosome, the one called, for purely arbitrary reasons, chromosome 1."
"encounter","encountered","pf"," From another direction he felt the sensation of being a sheep startled by a flying saucer, but it was virtually indistinguishable from the feeling of being a sheep startled by anything else it ever encountered, for they were creatures who learned very little on their journey through life, and would be startled to see the sun rising in the morning, and astonished by all the green stuff in the fields."
"clean","cleaned","impf"," In seven and a half million years it had been well looked after and cleaned regularly every century or so."
"sock","socks","pf"," "" Do n't let him pull you in — but — if the son-of-a-bitch socks you — let ' im have it. """
"commiserate","commiserated","impf"," We lunched, and a bottle of champagne put us in such an intimate mood that we shared our secrets and commiserated with each other until we were both crying."
"build","built","pf"," It is built on the fragmented remains of an eventually ruined planet which is ( wioll haven be ) enclosed in a vast time bubble and projected forward in time to the precise moment of the End of the Universe."
"mean","mean","impf"," “ What ’ s it supposed to mean? ”"
"approve","approved","impf"," Daville approved his words and smiled too as he looked at Tahir Beys smiling face, thinking to himself : he too is saying what he needs to say at this precise moment, goodness knows for what reasons."
"earn","earned","impf"," In fact she earned very much, took good care of her money and in the first few years had already managed to accumulate a considerable fortune, but she also knew how to ' write off a debt magnanimously and to forget a loss without a word."
"baptize","baptized","pf"," ' My ancestors were not baptized, nor will I be."
"chafe","chafing","impf"," He fingered other buttons with both hands, the cool plush chafing his nether parts in a poor approximation of Melissa 's skin, until finally he achieved sufficient belief in the smell 's reality-sufficient faith that he still possessed some relic of Melissa-to consummate the act."
"interfere","interfering","impf"," To continue the investigation now would involve interfering with a situation which we now find satisfactory."
"further","furthers","impf"," The presence of a strong triumph-rite bond between two individuals "" paves the way, "" that is furthers to a certain extent the development of sexual relations."
"hurry","hurried","impf"," The other three could sense it too, but they could sense the bitter cold even more and hurried back into the Heart of Gold suffering from an acute attack of no curiosity."
"account","accounted","impf"," "" Happens to be the category to which brother Barry and I once accounted ourselves, and not so long ago."
"tolerate","tolerating","impf"," The Vizier accepted all these people without any resistance, put up with them, dragged them about with him, tolerating their faults and their mutual conflicts, feuds and quarrels, with superstitious patience."
"lug","lugged","impf"," They talked, cried out unintelligibly, lugged him toward the trees."
"stack","stacked","impf"," In December, when they stacked the cellar with thick slices cut from the frozen river, he had prudently scouted out a corner where there were already more than three dozen pieces;"
"underline","underline","pf"," Though discipline aboard the Endeavour was based very largely on the mutual respect between highly trained and intelligent men and women, the commander needed something more to underline his position."
"repulse","repulsing","pf"," Within a month it will be a stronghold capable of repulsing any attack."
"stride","strode","impf"," Making his way back to consulate, Des Fossés strode mechanically in the circle of light which the khavaz ’ s lantern spread before him."
"advance","advanced","pf"," A small, grey man who melted with subservient servility under the glance of his superiors, but who concealed in himself, suppressed and crumpled, a large quantity of that soft and mute, but cruel, deadly bureaucratic spite which would later, as he advanced in his career, come pouring down on the head of some wretched subordinate, who was perhaps now still at school."
"opine","opines","impf"," “ I ’ d say this emplacement ’ s a dummy one, ” Lieutenant Pietersen opines as he passes the monocular to Serge."
"allay","allay","pf"," Their absolute steadiness of disposition with me did nothing to allay my suspicions, but only increased them."
"tramp","tramp","impf"," The day is almost warm as we tramp into the hills beneath calm, slow-moving clouds."
"crack","cracked","impf"," There he spent the winter, stamping his feet and blowing on his fingers on the kapia in the clear frosty nights, when the stones cracked in the frost and the sky paled above the town so that the large autumn stars became tiny, wicked little candles."
"trip","tripping","impf"," As his mother speaks these words, her hands dance with one another, the fingers of one tripping along the palm of the other before rising to tap her chest."
"bind","bound","pf"," ' If you do n't get out of here at once, I will give orders for you to be bound and taken to prison."
"appreciate","appreciate","impf"," ' Look here, Dixon, you do n't seem quite to appreciate what you 've got yourself into."
"trim","trimmed","pf"," Whoever felt the need trimmed his mane."
"record","record","impf"," But we remain, we remember, we record everything we have suffered, how we defended ourselves and we pass this dearly bought experience on from father to son."
"rally","rally","pf"," He 'd used the last $220 of credit on his Visa card to buy eight bottles of a rather tasty Fronsac, and on Saturday night he 'd thrown one last dinner party to rally his supporters on the faculty."
"jump","jumped","pf"," He jumped to his feet."
"happen","happened","pf"," And this is very odd, because without that fairly simple and obvious piece of knowledge, nothing that ever happened on the Earth could possibly make the slightest bit of sense."
"pass","pass","pf"," Could someone pass me the sponge?"
"preoccupy","preoccupied","pf"," The Ottomans at the Residence maintained a lazy, disdainful and dignified silence, preoccupied for the most part each with his own affairs and mutual intrigue."
"amble","ambling","impf"," The big wooden wheels of the cart rattled on the avenue, the horse ambling, the reins slack in Henry ’ s hands."
"shock","shocked","pf"," A lot of the stuff that I was reading about would have shocked the hell out of most of our clients."
"strew","strew","impf"," Beneath this image ’ s border and slightly in front of it due to the perspective adopted by the brochure ’ s illustrator, a large red heart ’ s held aloft by a jet of water while a cherub, balancing above the heart on one foot, breaks across the border into the main picture to strew roses across the lady ’ s path."
"bill","billing","impf"," Chance sat at his desk and supervised the paperwork, billing several hundred an hour while the Hector Palmas of the firm took care of the nasty details."
"misuse","misuse","pf"," He would respond that he did it so as not to let the police misuse him."
"distort","distorts","pf"," The driving X chromosome distorts the sex ratio in favour of females but the spread of the new mutant SRY restores the balance."
"venture","ventured","pf"," But the morrow passed off much better than she expected; for Mrs Bennet luckily stood in such awe of her intended son-in-law that, she ventured not to speak to him, unless it was in her power to offer him any attention, or mark her deference for his opinion."
"discern","discern","pf"," The apartment was long and dark, the walls covered with huge dismal oil paintings framed in thick gold gilt frames, each frame nearly touching the next, so that you could barely discern the wallpaper behind them."
"dilate","dilate","pf"," He noted that the placenta literally bores its way into the mother 's vessels, forcing them to dilate, and then proceeds to produce hormones which raise the mother 's blood pressure and blood sugar."
"replenish","replenish","pf"," Your Highness has been sorely tried by his day 's demanding schedule, "" said the man, easing the Duke back into his chair, "" and is in need of nourishment to replenish his spirits. """
"compare","compare","pf"," ' Will that be so ...? ' merely to gain time enough to compare his own reckoning with Santo 's."
"mirror","mirrored","impf"," Then, because these utterances cannot be further broken down and because it is mirrored by language, the real world must itself be made up of very simple facts ( this is also the view of Wittgenstein at the time when he wrote the Tractatus )."
"depict","depicted","impf"," Though brilliantly rendered, the statue depicted St. Teresa on her back in the throes of a toe-curling orgasm."
"edify","edified","pf"," If I consider why I 'm here, it 's basically for a rather odd reason : when those Soviet war chariots rolled in, I shot myself for fear I 'd shit myself all over again later on and let myself be edified to the point where I could be edified no longer."
"impinge","impinging","impf"," I was impinging, you see, on the conventional program, the stock pastimes, the "" things that are done, "" the routine of youth;"
"shiver","shivered","impf"," Faced with that ghostly emptiness the guards shivered from superstitious fright and from the darkness and moisture of the night."
"hop","hopping","impf"," And in front of the Consulates a crowd of frozen children and beggars shivered, hopping about with cold, so chilled through and wrapped in all kinds of rags that one could not make out what faith they were or where they were from."
"bequeath","bequeathed","pf"," Medical science had decided they did n't like the look of it and had bequeathed it right back to the Old Pink Dog Bar."
"rouse","roused","pf"," In spite of her deeply rooted dislike, she could not be insensible to the compliment of such a man 's affection, and though her intentions did not vary for an instant, she was at first sorry for the pain he was to receive; till, roused to resentment by his subsequent language, she lost all compassion in anger."
"grasp","grasped","pf"," Zaphod grasped him firmly by the arm and manoeuvred him into a cubicle standing to one side of the entrance hall."
"spark","sparking","impf"," even sparking up cigarettes causes the men to shudder as they flip the lighter ’ s lid shut with a kind of angry vehemence."
"affix","affix","pf"," For a small fee, he 'll wait eight hours to renew your auto inspection, then affix it to your windshield while you 're busy at the office."
"brag","bragging","impf"," “ Two hundred fifty thousand kilos fully fueled, ” the pilot offered, like a father bragging about his newborn."
"term","termed","impf"," There have been, and still are, many trends and schools of thought in linguistics in the 20th century. It is not even always clear exactly when a given set of assumptions, views and attitudes can be termed a tendency or a trend."
"spare","spare","pf"," ' I do n't refuse; I 'm only asking you to spare me a lot of embarrassment that would n't help you at all."
"mine","mined","impf"," This park had once been an enormous, polluted excavation pit from which Parisian contractors mined clay to manufacture the city 's famous red roofing tiles - or TUILES."
"mind","mind","impf"," You do n't mind being under guard, I hope? """
"replicate","replicate","pf"," But it only accounted for fifteen per cent of the explanation of asthma and it has proved remarkably hard to replicate the finding in other subjects, a maddening feature of asthma-gene hunting that has recurred with distressing frequency."
"tail","tailed","impf"," "" We had Sawyer tailed to his place in Dallas, and when the stakeout team saw Lozada there, they called in a heads-up."
"involve","involved","impf"," Since invoking the third rule always involved giving the editor a cut, Ford always preferred to muck about with the first two."
"right","right","pf"," Much too tardily, I stand before you to censure myself for having failed my friend and patron, and to do what I can-again, much too tardily-to begin to attempt to right the wrong, the grievous, the contemptible wrong, that was done to him by Athena College."
"assemble","assembled","pf"," It was at Sir William Lucas 's, where a large party were assembled."
"elude","eluding","pf"," Bertrand 's jaws snatched successfully at a piece of food which had been within an ace of eluding them."
"march","marching","impf"," And everyone glanced up at the dead man who stayed there as upright as if he had been marching at the head of a company."
"blast","blasted","pf"," Josh slid open a door, slowly and quite nervously, and a sharp wind blasted him in the face."
"mutter","muttered","pf"," “ He should be, ” muttered Ford."
"repel","repel","pf"," In Darcy 's presence she dared not mention Wickham 's name; but Elizabeth instantly comprehended that he was uppermost in her thoughts; and the various recollections connected with him gave her a moment 's distress; but, exerting herself vigorously to repel the ill-natured attack, she presently answered the question in a tolerably disengaged tone."
"meet","met","impf"," The outer steel wall - which was painted in that sickly shade of pale green which they use in schools, hospitals and mental asylums to keep the inmates subdued - curved over the tops of their heads where it met the inner perpendicular wall which, oddly enough was covered in dark brown hessian wall weave."
"answer","answer","impf"," “ So you answer all questions like this? ” he said."
"stage","staging","impf"," Why and for whom was he staging these exhibitions in a little street into which hardly anyone ever strayed?"
"underscore","underscored","pf"," This is underscored by the rigorously informal dress code, the similarity of their offices, and the ' first naming ' practices in the community."
"grumble","grumbled","impf"," They took him under the elbows and lifted him to his feet, and he grumbled and cursed thickly, like a drunken man."
"shoplift","shoplifting","impf"," "" Sheila to the front "" means somebody is shoplifting in the front of the store."
"cultivate","cultivated","impf"," He cultivated a reassuringly old-fashioned manner."
"borrow","borrow","pf"," The new Vizier had placed such heavy taxes on the bazaar that many had to borrow in order to pay them."
"supersede","superseded","pf"," Just as a rainbow disappears when a cloud covers the sun, so the beauty of the fish fades when the emotion that produced it wanes or is superseded by another conflicting emotion, such as fear, which quickly covers the fish with drab protective coloring."
"ruminate","ruminating","impf"," In New Jersey in 1943, a quiet, reclusive scholar named Claude Shannon is ruminating about an idea he had first had at Princeton a few years earlier."
"thrive","thrived","impf"," His mom never knew that he 'd taken the car out, and the puppy had grown into a dog that still thrived."
"desert","deserted","pf"," To those who reproached him for ruining himself trying to preserve what could not be preserved, he replied that he was investing the money well for he gave it as a loan to God and that he, the mutevelia, should be the last to desert this bequest which it seemed all others had deserted and abandoned."
"co-operate","co-operated","impf"," Your planetary and various City governments co-operated with us because it was expedient to do so."
"represent","representing","impf"," More oddly still, perhaps, this argument had shown itself to be sound, so that in the room now visited by Dixon and the rest three minor College employees were toiling at barrels of beer and cider under panels representing, similarly to the larger ones in the Ballroom, swarthy potentates about to be danced upon by troupes of midget Circassians, or caravans of Chinese merchants being sucked up into the air by whirlwinds."
"quarter","quartered","pf"," Doyle stepped after Sparks as he moved into the room where Zeus had been quartered."
"backtrack","backtrack","pf"," While we had been talking, the cubs had disappeared, and we had to backtrack to find them."
"compete","competing","impf"," He told me this story without any competitive edge ( I have long stopped competing with him ), though with a certain sense of grim triumph."
"die","die","pf"," “ Look at it this way, ” Ford Prefect had said, “ fruit and berries on strange planets either make you live or make you die."
"dig","digging","impf"," Before his inward sight appeared the memory of those soldiers whom he had seen six years before, concealed beneath a green tent, digging at that very pier, and he recalled the picture of that iron manhole which in later years had covered the entrance into the mined interior of the pier, and also the enigmatic yet eloquent face of Sergeant-Major Brankovic, deaf, blind and dumb."
"dispatch","dispatched","pf"," Elizabeth most thankfully consented, and a servant was dispatched to Longbourn to acquaint the family with her stay, and bring back a supply of clothes."
"sympathise","sympathise","impf"," "" I understand your concern, and I sympathise."
"impel","impelled","impf"," Gumilev was impelled by his didactic streak to surround himself with disciples."
"promise","promised","impf"," The sultriness of the previous few days had passed without thunder and the sky promised hours of sunshine."
"dip","dipped","pf"," Then she dipped her head and kissed his chest, her lips skipping over it lightly, greedily."
"paralyze","paralyzed","pf"," She was paralyzed with fright, unable to cry out, and the figure fled silently out an open window."
"besiege","besieged","pf"," But they closed round at night, and I was besieged on the hill-top, in the old ring of Amon Sûl."
"enmesh","enmeshed","pf"," The easy gravitation to an authoritarian philosophy meant that in Germany, even more than in Britain, biology became enmeshed in nationalism."
"hold","hold","impf"," You ’ d better hold on, we ’ re in for a fast and bumpy journey. ”"
"trail","trailed","impf"," Earlier, after Wick had left her with those two cute blasts of his horn, Lozada had trailed him around the block to a house that was supposedly under reconstruction."
"talk","talking","impf"," “ Why does that man keep talking in numbers? ” he said."
"reply","replied","pf"," “ I think so, ” replied the second iguana."
"vanish","vanished","pf"," He vanished from the screen."
"signal","signaled","impf"," But either reaction signaled weakness, which she did n't dare let him see."
"vault","vaulted","pf"," The two had just vaulted over the fence into a garden when the horseman came galloping down the street."
"impair","impairing","pf"," As I have said before, we cannot farm more than about half the Earth 's land surface without impairing Gaia 's capacity to keep a comfortable planet."
"train","Training","impf"," Training the mind to overcome the heart."
"venerate","venerated","impf"," He believed in the principles of Ingsoc, he venerated Big Brother, he rejoiced over victories, he hated heretics, not merely with sincerity but with a sort of restless zeal, an up-to-dateness of information, which the ordinary Party member did not approach."
"stray","strayed","pf"," Her eyes strayed to the floral arrangement Toni Armstrong had sent."
"whoop","whoops","impf"," There were cheers and whistles, foot-stamping and Wild West whoops."
"parcel","parcelled","pf"," Injustice has parcelled out the world, nor is there equal division of aught save of sorrow. """
"test","tested","pf"," He tested this theory by turning them off briefly, but as it turned out the visibility did get quite a lot worse."
"journey","journey","impf"," They were to start at dusk, for Elrond counselled them to journey under cover of night as often as they could, until they were far from Rivendell."
"count","count","pf"," Even Ford Prefect, who had seen more worlds than he could count on a long afternoon, was moved to wonder if this was the most beautiful he had ever seen."
"exhaust","exhausted","pf"," “ Ah, I seem to see you eating it, ” he said at last, as the cat exhausted the entertainment possibilities of the speck of dust and pounced on to the fish."
"creep","crept","impf"," Hawking its gears, the bus crept on, while every few yards troupes of old men waited to make their quivering way aboard."
"strap","strapped","pf"," Ford grinned, detoured round the next block which was now in flames, found a police helicopter which was standing unattended in the street, broke into it, strapped himself in, crossed his fingers and sent it hurtling inexpertly into the sky."
"feast","feasted","impf"," The high officials bowed down to him for further information, and he was feasted at the Barracks by Constantine and his brother officers."
"take","took","pf"," He and Arthur took their jynnan tonnyx."
"accompany","accompanied","impf"," The voice was low and hopeless and accompanied by a slight clanking sound."
"imbibe","imbibing","impf"," So now, it says here, ‘ all visitors may divertise themselves imbibing of the restorative balm. ’"
"blame","blame","impf"," Not that I think I 'm much to blame for anything, any more than you were."
"reckon","reckoned","impf"," People reckoned in florins and kreutzers but also in grosh and para, measured by arshin and oka and drams but also by metres and kilos and grams, confirmed terms of payment and orders by the new calendar but even more often by the old custom of payment on St. George 's or St. Dimitri 's day."
"chuck","chucked","pf"," Dr. Witherspoon maintains that too long a period of bliss blinds us to our good fortune. Fate would then do us an inestimable service if it took us by the scruff of the neck and chucked us out into the cold for a while."
"abet","abets","impf"," From this, Dean Hamer concludes that serotonin is the chemical that abets, rather than alleviates, anxiety and depression."
"distract","distract","pf"," And this time there would n't be any glitzy new addition to the curriculum to distract attention from my erratic teaching, my late arrivals, and my occasional zombie-like behavior."
"hinge","hinged","impf"," In fact, already in his next letter he retreated to his older, more traditional position : their happiness, as far as Andrea was concerned, hinged on finding Giustiniana a husband."
"squeeze","squeeze","pf"," He pretended to himself that he 'd pick up his professor round the waist, squeeze the furry grey blue waistcoat against him to expel the breath, run heavily with him up the steps, along the corridor to the Staff Cloakroom, and plunge the too-small feet in their capless shoes into a lavatory basin, pulling the plug once, twice and again, stuffing the mouth with toilet-paper."
"loan","loaned","pf"," In it were some of the books he 'd loaned his client."
"back","backed","pf"," my host C., an old friend and notorious rationalist, backed up his son :"
"miss","missed","pf"," Ford thanked the waiter for his kind indulgence, attempted to tug his forelock, missed by six inches and slid under the table."
"pound","pounded","impf"," It beat the top of the sea into a mist, it pounded the trees, it churned and slopped a stretch of scrubby land near the sea into a mudbath."
"preen","preening","impf"," In most cases, the still angry aggressor reacts with the behavior of social grooming, preening and cleaning the back of the submissive bird 's head, in quite a friendly manner - a really moving form of making peace!"
"load","loaded","pf"," Mujaga sat and smoked, the very image of a man whom fate has loaded too heavily."
"trot","trotted","impf"," It trotted quietly on until its would-be assassin was within a yard of it, and then it turned round and sat down in the middle of the road, and looked at Montmorency with a gentle, inquiring expression, that said :"
"bite","bite","impf"," Does not bite her nails though if she did, this would conform better to her general pattern - scientifically speaking, of course."
"ferry","ferrying","impf"," There were now more than twenty men and women inside Rama - six of them down on the plain, the rest ferrying equipment and expendables through the airlock system and down the stairway."
"corroborate","corroborate","pf"," "" She gives you this sob story that nobody can corroborate and you believe her? """
"ignore","ignored","impf"," He ignored it."
"soften","softened","pf"," It seemed that Christmas had brought a temporary solemn truce and that the death of Daville 's little boy had softened or at least postponed the enmity and rivalry between the two men."
"applaud","applauded","impf"," When I first discovered this comparison, I applauded it like a fan from the terraces."
"trickle","trickled","impf"," It trickled down his rib cage and between his shoulder blades."
"notice","notice","pf"," And so this is the situation we find : a succession of Galactic Presidents who so much enjoy the fun and palaver of being in power that they very rarely notice that they ’ re not."
"relax","relax","impf"," If you then walked to the end of Life Boulevard you would enter the Lalamatine district of shops, bolonut trees and pavement cafes where the UM-Betans come to relax after a hard afternoon ’ s relaxation on the beach."
"relay","relayed","pf"," He relayed the news."
"monitor","monitored","impf"," Haller monitored his own pulse as it weakened, and died in character with the last words :"
"outlast","outlasted","pf"," My anxiety over the settlement meeting outlasted a long hot bath and a bottle of wine."
"permeate","permeated","impf"," All night long the growling of the hungry town dogs which had immediately gathered there permeated the Consulate."
"schedule","scheduled","pf"," "" The judge has scheduled another hearing for noon tomorrow."
"print","printed","pf"," What makes it not just acceptable, but the perfect present, turning my irritation into immediate good humour, are the manufacturer ’ s words printed on the cardboard backing :"
"apprehend","apprehend","pf"," One of his first duties had been to try and talk a prisoner into helping the police apprehend his partner in crime, who, by comparison, was the more evil of the two and was still at large."
"relocate","relocated","pf"," Vittoria and Leonardo relocated to a wonderland the likes of which the young Vittoria had never imagined."
"inherit","inherited","pf"," Mr Bingley inherited property to the amount of nearly an hundred thousand pounds from his father, who had intended to purchase an estate, but did not live to do it."
"interpret","interpret","impf"," And he did n't speak very good English - so you could interpret for me, if you would. '"
"terrorize","terrorize","pf"," The vaguest hint that the ownership of The Phelan Group might somehow fall into the hands of those people would terrorize any board."
"hug","hugged","pf"," She hugged him more tightly for a moment."
"grant","granted","pf"," I 'm surprised at you, ma'am, breaking your bones on these country roads, when God has granted that you may sit in your own home in every comfort and ease."
"append","appended","pf"," Here and there a brief remark was appended to a date, usually no more than a single word : “ double ” occurring perhaps six times in a total of several hundred entries; and once very early in the list and followed by several marks of exclamation, “ total failure!!! ”"
"explain","explained","pf"," The Nutri-Matic explained about tea to the ship ’ s computer."
"sparkle","sparkled","impf"," From[ ]the small clearing in front of it there was a marvellous vista of tree-covered hillsides leading to the valley below in which the river sparkled soundlessly beneath the noonday sun."
"envy","envying","impf"," He spoke about the new Grand Vizier who hated him, envying him because he had been more fortunate in earlier wars, and now he would not send him instructions, reports or resources for the campaign against Serbia."
"convert","convert","pf"," Or those who think of gay men as constantly on the lookout for young boys to "" convert, "" as though their life were so incredibly irresistible that others needed to be protected from it."
"construct","construct","impf"," Through life we construct and achieve a unique character, one in which we hope to be allowed to die."
"hope","hope","impf"," After a while he got it, or at least the best silence he could hope for under the circumstances : the circumstances were that the bagpiper was spontaneously composing a national anthem."
"attempt","attempted","pf"," They had attempted to eat some of them, bury others and throw the rest of them away."
"collaborate","collaborated","impf"," We know that he frequented emigre cafes, that he collaborated with Novsky, that he socialized not only with Hungarian, but with German and Russian emigres as well, and that under the aliases of Karoly Beatus and Kiril Beitz he wrote articles for left-wing papers."
"relish","relishing","impf"," ' He 's long gone and good riddance, ' she answered, relishing the words."
"melt","melt","pf"," Rennie had started with canned condensed, but she added half and half, butter, and seasonings, then topped off the crockery bowl with grated cheddar and put it in the microwave long enough for the cheese to melt."
"hook","hook","pf"," "" You can hook it to the phone and actually get your e-mail. """
"balance","balances","impf"," It balances the physical equation. ”"
"tape","taped","pf"," This accomplished, Denise went to a midtown studio and taped her guest appearance on Pop Food for Now People, making lambsmeat ravioli and other Mare Scuro standards."
"stalk","stalking","impf"," "" If he resented you as much as Mrs. Armstrong indicated, he may have been stalking you. """
"exasperate","exasperated","impf"," I am well aware, [ ]continued the exasperated doctor, that his father, were he to rise from the dead, would take the sign down with his bare hands and would say to his son :"
"fathom","fathom","pf"," We live because that is the law of existence, we live so that we should pass on a message whose significance we cannot quite fathom because it is mysterious and unrevealable."
"bend","bent","pf"," He bent and began urgently whispering with the alderman at his side."
"lock","locked","pf"," Zaphod leapt up and tried the door, but Roosta had already locked it."
