"helped","help","pomohl","pomoci","pf"," It was cool and dark there under the thickening walnut leaves, out of the sun, and Mr Charlton helped her by bringing cutlery from the house on papier-mâché trays brightly decorated with hunting scenes, race-meetings, or pointers carrying birds."," Pod hustým listovím ořechu byl chladivý a temný stín, a aby pan Charlton Mariettě trochu pomohl, vynášel z domu příbory na papírových táccích zdobených obrázky z lovu, z dostihů nebo šipkami s ptáčky."
"did","do","udělal","udělat","pf"," Suddenly Pop did the thing Miss Pilchester feared most : he drained his whisky in a single gulp, smacking his lips with pleasure, as if ready to go."," Náhle taťka Larkin udělal něco, čeho se slečna Pilchesterová nejvíc bála : jedním douškem vypil všechnu whisky a spokojeně si otřel rty, jako by se chystal k odchodu."
"feared","fear","bála","bát","impf"," Suddenly Pop did the thing Miss Pilchester feared most : he drained his whisky in a single gulp, smacking his lips with pleasure, as if ready to go."," Náhle taťka Larkin udělal něco, čeho se slečna Pilchesterová nejvíc bála : jedním douškem vypil všechnu whisky a spokojeně si otřel rty, jako by se chystal k odchodu."
"wave","wave","zamávala","zamávat","pf"," Five minutes later a palpitating but very happy Miss Pilchester, trebly kissed – one more for luck, Pop had said – came to the gate of the little garden wilderness to wave him goodbye."," O pět minut později procházela rozrušená, avšak velice šťastná slečna Pilchesterová s taťkou Larkinem malou, zaplevelenou zahrádkou k brance, aby zamávala Larkinovi na rozloučenou."
"cared","care","záleželo","záležet","impf"," Not that she cared a damn now."," Ne že by jí na tom teď záleželo."
"tried","try","Pokoušel","pokoušet","impf"," Mr Charlton tried to explain that he had a vast and frightful number of papers on his desk at the office that had to be attended to and how there would be an awful stink if he didn ’ t get back."," Pokoušel se vysvětlovat, že v kanceláři na stole na něho čeká úděsná hromada lejster, která musí vyřídit, a že by měl hrozný malér, kdyby se tam nevrátil."
"explain","explain","vysvětlovat","vysvětlovat","impf"," Mr Charlton tried to explain that he had a vast and frightful number of papers on his desk at the office that had to be attended to and how there would be an awful stink if he didn ’ t get back."," Pokoušel se vysvětlovat, že v kanceláři na stole na něho čeká úděsná hromada lejster, která musí vyřídit, a že by měl hrozný malér, kdyby se tam nevrátil."
"broke","break","zlámal","zlámat","pf"," ‘ Think if you broke your leg, ’ she said."," "" Představ si, že by sis zlámal nohu, "" namítla Marietta."
"said","say","odpověděl","odpovědět","pf"," Mr Charlton said he didn ’ t want to think of breaking his leg."," Pan Charlton odpověděl, že si to představit nechce."
"want","want","nechce","chtít","impf"," Mr Charlton said he didn ’ t want to think of breaking his leg."," Pan Charlton odpověděl, že si to představit nechce."
"gave","give","vydala","vydat","pf"," With thrilling silence Miss Pilchester gave everything she ’ d got for the second time."," Ve vzrušeném tichu ze sebe slečna Pilchesterová znovu vydala všechno."
"indulge","indulge","dopřát","dopřát","pf"," It was almost too much for Pop, who throughout the kiss was wondering if, after all, he might indulge in a firework or two."," Na taťku Larkina to bylo trochu moc, a jak slečnu Pilchesterovou líbal, napadlo ho, zda by si přece jen nemohl dopřát jednu nebo dvě rachejtle."
"gazing","gaze","pohlédla","pohlédnout","pf"," Finally Miss Pilchester broke away, gazing wildly up at him."," Konečně se od něho slečna Pilchesterová odtrhla a divoce na něho pohlédla."
"said","say","řekla","říci","pf"," ‘ You be careful she don ’ t love you, ’ Ma said."," "" Dej si pozor, aby ona neměla moc ráda tebe, "" řekla mamina."
"said","say","řekl","říci","pf"," ‘ Ah! perfickly harmless, ’ Pop said."," "" Je úplně neškodná, "" řekl taťka Larkin."
"thinks","think","myslí","myslet","impf"," ‘ That ’ s what she thinks."," "" Přesně to si o sobě myslí."
"said","say","řekla","říci","pf"," ‘ You didn ’ t believe about me, did you? ’ she said."," "" Tomu o mně, ' ' řekla Marietta."
"believe","believe","Nevěřil","věřit","impf"," ‘ You didn ’ t believe I was the same girl you saw riding at Easter, did you? ’"," "" Nevěřil jste, že já jsem ta dívka, kterou jste o velikonocích viděl jezdit na koni, že ne? """
"saw","see","viděl","vidět","impf"," ‘ You didn ’ t believe I was the same girl you saw riding at Easter, did you? ’"," "" Nevěřil jste, že já jsem ta dívka, kterou jste o velikonocích viděl jezdit na koni, že ne? """
"riding","ride","jezdit","jezdit","impf"," ‘ You didn ’ t believe I was the same girl you saw riding at Easter, did you? ’"," "" Nevěřil jste, že já jsem ta dívka, kterou jste o velikonocích viděl jezdit na koni, že ne? """
"said","say","řekl","říci","pf"," ‘ No, ’ he said."," "" Nevěřil, "" řekl pan Charlton."
"guessed","guess","Uhodla","uhodnout","pf"," ‘ I guessed, ’ she said."," "" Uhodla jsem to."
"see","see","vidět","vidět","impf"," ‘ I could see it in your eyes."," Bylo vám to vidět na očích."
"watching","watch","Dívala","dívat","impf"," I was I watching you. ’"," Dívala jsem se na vás. """
"explained","explain","vysvětlovala","vysvětlovat","impf"," ‘ Pop ’ s mad on a Rolls, ’ Ma explained to Mr Charlton."," "" Taťka je celej divej do rollse, "" vysvětlovala mamina panu Charltonovi."
"hear","hear","slyším","slyšet","impf"," I feel like murder every time I hear deaf duties! ’"," Chce se mi vraždit, když slyším o dědický dani! """
"wanted","want","chtěl","chtít","impf"," Even the stiff prawns of his eyebrows made no quiver of surprise as Pop, flashing carving knife and steel in air, suggested that if Charley boy wanted to help he could pour the port out now."," Dokonce ani ztuhlí ráčkové jeho obočí se nezachvěli překvapením, když taťka Larkin, blýskaje ocelovou čepelí ve vzduchu, prohlásil, že kdyby Charley chtěl být užitečný, mohl by pomalu rozlévat portské."
"did","do","vyvolalo","vyvolat","pf"," Mr Charlton, bemused by the name of Montgomery, protested faintly that he did not like sardines."," Pan Charlton, v němž jméno Montgomery vyvolalo zmatek, chabě zaprotestoval, že sardinky nerad."
"saw","see","viděl","vidět","impf"," ‘ Mister Charlton saw Mariette riding at Barfield, ’ Pop said."," "" Pan Charlton viděl Mariettu závodit v Barfieldu, "" prohlásil taťka Larkin."
"said","say","prohlásil","prohlásit","pf"," ‘ Mister Charlton saw Mariette riding at Barfield, ’ Pop said."," "" Pan Charlton viděl Mariettu závodit v Barfieldu, "" prohlásil taťka Larkin."
"said","say","řekla","říci","pf"," ‘ And at Newchurch, ’ Mariette said."," "" A v Newchurchi taky, "" řekla Marietta."
"wrote","write","zapisoval","zapisovat","impf"," Mr Charlton wrote desperately in the book while the two bare-chested women watched him, though he did not know it, like two brown, hungry, calculating old dogs watching a bone."," Pan Charlton cosi zoufale zapisoval do knihy a neměl ani tušení, že ho ty dvě do půl těla vysvlečené ženské pozorně sledují jako dva hnědí, hladoví, vypočítaví psi čekající na kost."
"watched","watch","sledují","sledovat","impf"," Mr Charlton wrote desperately in the book while the two bare-chested women watched him, though he did not know it, like two brown, hungry, calculating old dogs watching a bone."," Pan Charlton cosi zoufale zapisoval do knihy a neměl ani tušení, že ho ty dvě do půl těla vysvlečené ženské pozorně sledují jako dva hnědí, hladoví, vypočítaví psi čekající na kost."
"watching","watch","sledují","sledovat","impf"," Mr Charlton wrote desperately in the book while the two bare-chested women watched him, though he did not know it, like two brown, hungry, calculating old dogs watching a bone."," Pan Charlton cosi zoufale zapisoval do knihy a neměl ani tušení, že ho ty dvě do půl těla vysvlečené ženské pozorně sledují jako dva hnědí, hladoví, vypočítaví psi čekající na kost."
"said","say","řekla","říci","pf"," ‘ No, not that one, ’ Mariette said."," "" Ne, ten ne, "" řekla Marietta."
"hear","hear","Slyšíte","slyšet","impf"," Can you hear it now?"," Slyšíte ho?"
"said","say","řekl","říci","pf"," ‘ Ask the Larkins, ’ he said."," "" Zeptejte se Larkinů, "" řekl pan Charlton."
"call","call","říkají","říkat","impf"," They all call me Charley. ’"," Všichni mi říkají Charley. """
"put","put","dala","dát","pf"," She put the rest of the strawberry in her mouth and pulled out the clean, white plug."," Zbytek jahody si dala do úst a vytáhla stopku."
"pulled","pull","vytáhla","vytáhnout","pf"," She put the rest of the strawberry in her mouth and pulled out the clean, white plug."," Zbytek jahody si dala do úst a vytáhla stopku."
"eat","eat","jedl","jíst","impf"," ‘ Last feller who was here did nothing but eat strawberries."," "" Ten člověk, co tu byl před vámi, jedl v jednom kuse jahody, nic jiného nedělal."
"did","do","nedělal","dělat","impf"," ‘ Last feller who was here did nothing but eat strawberries."," "" Ten člověk, co tu byl před vámi, jedl v jednom kuse jahody, nic jiného nedělal."
"came","come","přišel","přijít","pf"," Every time you came in here that feller was bolting strawberries. ’"," Kdykoli jste sem přišel, ten člověk stále polykal jahody. """
"confused","confuse","zmaten","zmást","pf"," Mr Charlton, confused again, murmured something about having no time."," Pan Charlton byl znovu zmaten a zamumlal cosi o tom, že na jahody čas nemá."
"murmured","murmur","zamumlal","zamumlat","pf"," Mr Charlton, confused again, murmured something about having no time."," Pan Charlton byl znovu zmaten a zamumlal cosi o tom, že na jahody čas nemá."
"told","tell","řekla","říci","pf"," Ma ’ s told me. ’"," Mamina mi všechno řekla. """
"drank","drink","napil","napít","pf"," He drank again."," Znovu se napil."
"felt","feel","pocítil","pocítit","pf"," He felt a sudden lively and uncontrollable desire to pick strawberries on warm midsummer evenings, no matter what happened."," Náhle pocítil intenzívní, neodolatelnou touhu jít za teplého letního podvečera sbírat jahody, ať už se stane cokoli."
"pick","pick","sbírat","sbírat","impf"," He felt a sudden lively and uncontrollable desire to pick strawberries on warm midsummer evenings, no matter what happened."," Náhle pocítil intenzívní, neodolatelnou touhu jít za teplého letního podvečera sbírat jahody, ať už se stane cokoli."
"said","say","řekla","říci","pf"," ‘ Please, ’ Ma said."," "" Prosila bych, "" řekla mamina."
"meant","mean","nechci","chtít","impf"," ‘ She ’ s meant to, the so-and-so, isn ’ t she? ’"," "" Jen ať mě slyší, ta jedna nechci říct co, jen ať mě slyší! """
"want","want","nechtěl","chtít","impf"," ‘ I really didn ’ t want the thing, ’ Mr Charlton said."," "" Opravdu jsem to lízátko nechtěl, "" řekl pan Charlton."
"said","say","řekl","říci","pf"," ‘ I really didn ’ t want the thing, ’ Mr Charlton said."," "" Opravdu jsem to lízátko nechtěl, "" řekl pan Charlton."
"told","tell","Řekl","říci","pf"," ‘ I told her to take it – ’"," "" Řekl jsem jí, aby si ho vzala - """
"take","take","vzala","vzít","pf"," ‘ I told her to take it – ’"," "" Řekl jsem jí, aby si ho vzala - """
"take","take","vezme","vzít","pf"," ‘ She ’ d take anything."," "" Ta si vezme všechno."
"take","take","vezme","vzít","pf"," She ’ d take the skin off your back – and a bit more if you let her! ’"," I nos mezi očima ti vezme - a možná ještě něco jinýho, když jí to dovolíš. """
"let","let","dovolíš","dovolit","pf"," She ’ d take the skin off your back – and a bit more if you let her! ’"," I nos mezi očima ti vezme - a možná ještě něco jinýho, když jí to dovolíš. """
"seen","see","neviděl","vidět","impf"," He had never seen Mariette angry before."," Pan Charlton ještě nikdy neviděl Mariettu rozzlobenou."
"kicked","kick","kopla","kopnout","pf"," She kicked Mr Charlton a second time on the shins, just as playfully as the first."," Mamina znovu hravě kopla pana Charltona do holeně."
"says","say","říká","říkat","impf"," No wonder he says you got to use your loaf at this game."," Pak se divte, když říká, že vám to při týhle hře musí pálit."
"picked","pick","vzal","vzít","pf"," Mr Charlton, as he picked up the cards, was beginning to feel that he had no loaf to use."," Jak vzal pan Charlton karty do rukou, začal si uvědomovat, že mu to nepálí."
"beginning","begin","začal","začít","pf"," Mr Charlton, as he picked up the cards, was beginning to feel that he had no loaf to use."," Jak vzal pan Charlton karty do rukou, začal si uvědomovat, že mu to nepálí."
"felt","feel","Cítil","cítit","impf"," He felt awful;"," Cítil se hrozně."
"feel","feel","cítil","cítit","impf"," A vacuum left by Ma, three or four feet away from him, made him feel quite naked before it filled up again."," Asi metr před ním se rozevřela brázda po mamině a taťka Larkin se cítil jako obnažený, dokud se zase nezaplnila."
"filled","fill","nezaplnila","zaplnit","pf"," A vacuum left by Ma, three or four feet away from him, made him feel quite naked before it filled up again."," Asi metr před ním se rozevřela brázda po mamině a taťka Larkin se cítil jako obnažený, dokud se zase nezaplnila."
"admitted","admit","souhlasil","souhlasit","impf"," Pop, with a certain touch of pride, admitted it."," S jistou dávkou pýchy s ní taťka Larkin souhlasil."
"laughed","laugh","zasmála","zasmát","pf"," Again she laughed on pure bell-like notes, the dewy earrings dancing."," Znovu se jasně, zvonivě zasmála, až se jí náušnice podobné kapičkám rosy vesele rozkomíhaly."
"pick","pick","vzala","vzít","pf"," She moved nearer the table to pick up another strawberry and then changed her mind and picked up Ma ’ s orange lollipop instead."," Přistoupila blíž ke stolu, aby si vzala další jahodu, pak si to rozmyslela a vzala si raději oranžové lízátko paní Larkinové."
"picked","pick","vzala","vzít","pf"," She moved nearer the table to pick up another strawberry and then changed her mind and picked up Ma ’ s orange lollipop instead."," Přistoupila blíž ke stolu, aby si vzala další jahodu, pak si to rozmyslela a vzala si raději oranžové lízátko paní Larkinové."
"pick","pick","vzala","vzít","pf"," She moved nearer the table to pick up another strawberry and then changed her mind and picked up Ma ’ s orange lollipop instead."," Přistoupila blíž ke stolu, aby si vzala další jahodu, pak si to rozmyslela a vzala si raději oranžové lízátko paní Larkinové."
"picked","pick","vzala","vzít","pf"," She moved nearer the table to pick up another strawberry and then changed her mind and picked up Ma ’ s orange lollipop instead."," Přistoupila blíž ke stolu, aby si vzala další jahodu, pak si to rozmyslela a vzala si raději oranžové lízátko paní Larkinové."
"find","find","najít","najít","pf"," For some moments he could find no suitable words with which to tell Pop that he had no intention of selling his house, Bluff Court, even though it was far too large to live in."," Nějakou dobu ani nemohl najít vhodná slova, jimiž by Larkinovi sdělil, že nemá v úmyslu svůj dům, Bluff Court, prodávat, i když bydlet se v něm nedá, protože je moc velký."
"tell","tell","sdělil","sdělit","pf"," For some moments he could find no suitable words with which to tell Pop that he had no intention of selling his house, Bluff Court, even though it was far too large to live in."," Nějakou dobu ani nemohl najít vhodná slova, jimiž by Larkinovi sdělil, že nemá v úmyslu svůj dům, Bluff Court, prodávat, i když bydlet se v něm nedá, protože je moc velký."
"selling","sell","prodávat","prodávat","impf"," For some moments he could find no suitable words with which to tell Pop that he had no intention of selling his house, Bluff Court, even though it was far too large to live in."," Nějakou dobu ani nemohl najít vhodná slova, jimiž by Larkinovi sdělil, že nemá v úmyslu svůj dům, Bluff Court, prodávat, i když bydlet se v něm nedá, protože je moc velký."
"live","live","bydlet","bydlet","impf"," For some moments he could find no suitable words with which to tell Pop that he had no intention of selling his house, Bluff Court, even though it was far too large to live in."," Nějakou dobu ani nemohl najít vhodná slova, jimiž by Larkinovi sdělil, že nemá v úmyslu svůj dům, Bluff Court, prodávat, i když bydlet se v něm nedá, protože je moc velký."
"selling","sell","nedá","dát","pf"," For some moments he could find no suitable words with which to tell Pop that he had no intention of selling his house, Bluff Court, even though it was far too large to live in."," Nějakou dobu ani nemohl najít vhodná slova, jimiž by Larkinovi sdělil, že nemá v úmyslu svůj dům, Bluff Court, prodávat, i když bydlet se v něm nedá, protože je moc velký."
"grown","grow","nevyrostly","vyrůst","pf"," Bluff Court had sixty rooms, an entire hamlet of barns, dairies, and stables, half a mile of greenhouses and potting sheds and an orangery where, for fifty years, no oranges had grown."," Sídlo sira George Bluff - Gorea čítalo na šedesát komnat, celou vísku stodol, špižíren na mléko a stájí, skoro kilometr dlouhou řadu skleníků a kůlniček a oranžérii, v níž už padesát let žádné pomeranče nevyrostly."
"drunk","drink","vypil","vypít","pf"," During the evening Pop had drunk the remainder of the peach-juice, laced with gin, two bottles of Guinness, and a light ale."," Taťka Larkin vypil během večera zbytek broskvové šťávy s ginem, dvě láhve černého ležáku a jedno světlé pivo."
"drunk","drink","vypil","vypít","pf"," Mr Charlton had drunk two glasses of beer."," Pan Charlton vypil dvě piva."
"said","say","řekla","říci","pf"," ‘ You don ’ t want no more, ’ Ma said."," "" Užs toho měl až dost, "" řekla mamina."
"said","say","řekla","říci","pf"," ‘ That ’ s settled then, ’ Ma said."," "" Tak tedy platí, "" řekla mamina."
"put","put","Uložíme","uložit","pf"," ‘ I ’ ll put him on that new super-foam mattress Mariette has for sun-bathing. ’"," "" Uložíme pana Charltona na tu novou matraci z pěnové gumy, co ji má Marietta na opalování. """
"said","say","řekla","říci","pf"," ‘ Oh! that mattress is marvellous, ’ Mariette said."," "" Je opravdu báječná, "" řekla Marietta."
"going","go","jde","jít","impf"," The Hunt, Miss Pilchester said, was going down."," S loveckým klubem to prý jde cugrunde."
"said","say","řekla","říci","pf"," ‘ Captain Prettyman ’ s retiring as Master next year, ’ she said and thanked the Good God a second time."," "" Kapitán Prettyman se příští rok vzdává předsednictví, "" řekla slečna Pilchesterová a znovu děkovala pánubohu."
"thanked","thank","děkovala","děkovat","impf"," ‘ Captain Prettyman ’ s retiring as Master next year, ’ she said and thanked the Good God a second time."," "" Kapitán Prettyman se příští rok vzdává předsednictví, "" řekla slečna Pilchesterová a znovu děkovala pánubohu."
"apologized","apologize","omluvil","omluvit","pf"," Mr Charlton apologized and said what he really meant was that if he were them he ’ d keep the status quo."," Pan Charlton se omluvil a řekl, že být na jejich místě, zachovával by status quo."
"said","say","řekl","říci","pf"," Mr Charlton apologized and said what he really meant was that if he were them he ’ d keep the status quo."," Pan Charlton se omluvil a řekl, že být na jejich místě, zachovával by status quo."
"keep","keep","zachovával","zachovávat","impf"," Mr Charlton apologized and said what he really meant was that if he were them he ’ d keep the status quo."," Pan Charlton se omluvil a řekl, že být na jejich místě, zachovával by status quo."
"thought","think","Myslela","myslet","impf"," ‘ I thought a valve had gone."," "" Myslela jsem, že praskla lampa. """
"started","start","nezačali","začít","pf"," Hardly got started. ’"," Ani pořádně nezačali. """
"giving","give","rozdal","rozdat","pf"," Pop, giving another snort of disgust about death duties and the brief and contemptible daily compass of television, handed round the cocktails."," Taťka Larkin znovu znechuceně zafrkal nad dědickou daní a opovrženíhodně krátkou vysílací dobou v televizi a rozdal koktejly."
"said","say","řekl","říci","pf"," ‘ Cheers, everybody, ’ he said, raising glass."," "" Na zdraví, "" řekl a pozdvihl sklenici."
"raising","raise","pozdvihl","pozdvihnout","pf"," ‘ Cheers, everybody, ’ he said, raising glass."," "" Na zdraví, "" řekl a pozdvihl sklenici."
"drank","drink","napil","napít","pf"," Mr Charlton drank."," Pan Charlton se napil."
"drink","drink","pít","pít","impf"," Coming back a moment or two later with a plate of Ma ’ s delicious buttery ham sandwiches, he returned to the painful subject of the Miss Barnwells and their having nothing to drink at all."," Za chvíli byl taťka Larkin zpátky s talířem chlebíčků pomazaných báječným máslem paní Larkinové a hned se zase rozpovídal o tom, jak je mu trapné, že slečny Barnwellsovy nemají co pít."
"earn","earn","vydělat","vydělat","pf"," At strawberries alone, with a big family, you could earn fifteen pounds a day."," Jenom na jablkách mohla početná rodina vydělat patnáct liber denně."
"slowed","slow","zpomalil","zpomalit","pf"," Pop slowed down the truck, idling past the long rows of fresh yellow straw."," Taťka Larkin zpomalil a zvolna projížděl kolem dlouhých řad čerstvé žluté slámy."
"want","want","nechce","chtít","impf"," ‘ Anybody don ’ t want to go strawberry-picking? ’"," "" Je tu snad někdo, komu se na jahody nechce? """
"answering","answer","Odpověděla","odpovědět","pf"," In the answering burst of voices Pop thought, for the second time, that he couldn ’ t hear the voice of Mariette."," Odpověděla mu vřava hlasů a táťkovi Larkinovi se podruhé zdálo, že mezi nimi nezaslechl Mariettu."
"thought","think","zdálo","zdát","impf"," In the answering burst of voices Pop thought, for the second time, that he couldn ’ t hear the voice of Mariette."," Odpověděla mu vřava hlasů a táťkovi Larkinovi se podruhé zdálo, že mezi nimi nezaslechl Mariettu."
"hear","hear","nezaslechl","zaslechnout","pf"," In the answering burst of voices Pop thought, for the second time, that he couldn ’ t hear the voice of Mariette."," Odpověděla mu vřava hlasů a táťkovi Larkinovi se podruhé zdálo, že mezi nimi nezaslechl Mariettu."
"coming","come","přijde","přijít","pf"," Anybody coming in or am I slaving for nothing? ’"," Tak přijde někdo, nebo se tady dřu nadarmo? """
"coming","come","jdem","jít","impf"," ‘ We ’ re coming, Ma! ’"," "" Už jdem, mamino! """
"seeing","see","Dívat","dívat","impf"," It was wonderful for seeing through."," Dívat se skrz ni bylo skutečným požitkem."
"said","say","řekla","říci","pf"," ‘ I wear pyjamas, ’ Mariette said."," "" Já spím v pyžamu, "" řekla Marietta."
"lend","lend","Půjčím","půjčit","pf"," ‘ I ’ ll lend you a pair of mine. ’"," "" Půjčím vám jedno. """
"strip","strip","svlékla","svléknout","pf"," An invitation to strip down to the bare bosom could hardly have brought less response from the sister of the Brigadier."," Maminina otázka působila na generálovu sestru stejně, jako by ji někdo vybídl, aby se svlékla do půl těla."
"said","say","řekl","říci","pf"," ‘ Don ’ t get it, ’ Pop said."," "" Teď vám nerozumím, "" řekl taťka Larkin."
"lifted","lift","pozvedl","pozvednout","pf"," As he lifted his glass a stunning explosion split the air, knocking him yards backwards."," Jakmile pozvedl sklenici, rozťal vzduch ohlušující výbuch a taťka Larkin odlétl několik metrů dozadu."
"said","say","prohlásila","prohlásit","pf"," ‘ Quite perfect, ’ she said."," "" Naprosto perfektní, "" prohlásila."
"handed","hand","podával","podávat","impf"," Pop took from his pocket a third packet of potato crisps and handed it over to Ma, taking his ice-cream back and licking the dripping underside of it at the same time."," Zatímco taťka Larkin vyndával z kapsy třetí balíček brambůrek a podával jej mamině, vzal si od ní zpět kornout a zespoda vylizoval rozpuštěnou zmrzlinu."
"took","take","vzal","vzít","pf"," Pop took from his pocket a third packet of potato crisps and handed it over to Ma, taking his ice-cream back and licking the dripping underside of it at the same time."," Zatímco taťka Larkin vyndával z kapsy třetí balíček brambůrek a podával jej mamině, vzal si od ní zpět kornout a zespoda vylizoval rozpuštěnou zmrzlinu."
"taking","take","vzal","vzít","pf"," Pop took from his pocket a third packet of potato crisps and handed it over to Ma, taking his ice-cream back and licking the dripping underside of it at the same time."," Zatímco taťka Larkin vyndával z kapsy třetí balíček brambůrek a podával jej mamině, vzal si od ní zpět kornout a zespoda vylizoval rozpuštěnou zmrzlinu."
"says","say","říká","říkat","impf"," Ma says so. ’"," Mamina to říká. """
"sent","send","poslali","poslat","pf"," Two at least were sent."," Aspoň dva jsme vám poslali."
"says","say","říká","říkat","impf"," ‘ Well, Ma says so."," "" Mamina říká, že ne."
"get","get","obstarat","obstarat","pf"," Better get that deep-freeze, hadn ’ t we? ’"," Měli bysme obstarat tu mrazničku, co? """
"said","say","řekla","říci","pf"," ‘ Sooner the better, ’ Ma said."," "" Čím dřív, tím líp, "" řekla mamina."
"began","begin","Začala","začít","pf"," She began to serve kippers."," Začala rozdávat slanečky."
"pouring","pour","Nalej","nalít","pf"," ‘ Start pouring tea, Primrose."," "" Nalej čaj, Prvosenko."
"want","want","chcete","chtít","impf"," Help yourself to more butter if you want to. ’"," Vezměte si ještě trochu másla, jestli chcete. """
"strip","strip","sundal","sundat","pf"," A man decided to strip his shirt off and the sudden sight of his pure naked torso set every female voice laughing, cat-calling, or simply whistling in admiring wonder."," Jeden z mužů si sundal košili a při pohledu na jeho bílý, obnažený trup se všechny ženské začaly smát, pohoršené pištět nebo hvízdat na znamení obdivu."
"laughing","laugh","smát","smát","impf"," A man decided to strip his shirt off and the sudden sight of his pure naked torso set every female voice laughing, cat-calling, or simply whistling in admiring wonder."," Jeden z mužů si sundal košili a při pohledu na jeho bílý, obnažený trup se všechny ženské začaly smát, pohoršené pištět nebo hvízdat na znamení obdivu."
"comes","come","přijde","přijít","pf"," ‘ By keeping to the old way, ’ Mr Charlton said, ‘ you ’ ll be better off when the time comes. ’"," "" Když budete žít takhle, budete na tom líp, až přijde čas. """
"pay","pay","Zaplatit","zaplatit","pf"," ‘ To pay your tax, ’ Mr Charlton said."," "" Zaplatit daně, "" řekl pan Charlton."
"said","say","řekl","říci","pf"," ‘ To pay your tax, ’ Mr Charlton said."," "" Zaplatit daně, "" řekl pan Charlton."
"answer","answer","neodpověděla","odpovědět","pf"," Mariette, who was busy making up her lips with a tender shade of pink, not at all unlike the pink of the rose campion that went well with her dress of cool lime shantung, did not answer."," Marietta neodpověděla a soustředěně si malovala rty lehce narůžovělou rtěnkou, jež trochu připomínala růžové hvozdíky a dobře ladila s chladivou zelení šantungu."
"said","say","řekla","říci","pf"," ‘ I think he looks half-starved, ’ Ma said."," "" Vypadá vychrtle, "" řekla mamina."
"Wants","want","Potřebuje","potřebovat","impf"," Wants feeding up."," Potřebuje vykrmit."
"done","do","provedla","provést","pf"," What ’ s she done today? ’"," Copak dneska něco provedla? """
"said","say","pravil","pravit","pf"," Pop said he would try to find Mr Charlton and started to go out of the room, remembering as he did so the kitchen piled with pork."," Taťka Larkin pravil, že se pokusí najít pana Charltona, a když vycházel z pokoje, vzpomněl si na hromady vepřového v kuchyni."
"try","try","pokusí","pokusit","pf"," Pop said he would try to find Mr Charlton and started to go out of the room, remembering as he did so the kitchen piled with pork."," Taťka Larkin pravil, že se pokusí najít pana Charltona, a když vycházel z pokoje, vzpomněl si na hromady vepřového v kuchyni."
"find","find","najít","najít","pf"," Pop said he would try to find Mr Charlton and started to go out of the room, remembering as he did so the kitchen piled with pork."," Taťka Larkin pravil, že se pokusí najít pana Charltona, a když vycházel z pokoje, vzpomněl si na hromady vepřového v kuchyni."
"remembering","remember","vzpomněl","vzpomenout","pf"," Pop said he would try to find Mr Charlton and started to go out of the room, remembering as he did so the kitchen piled with pork."," Taťka Larkin pravil, že se pokusí najít pana Charltona, a když vycházel z pokoje, vzpomněl si na hromady vepřového v kuchyni."
"said","say","řekl","říci","pf"," ‘ Nice piece o ’ pork for you when you go, doc, ’ he said."," "" Budu pro vás mít parádní kousek vepřovýho, doktore, řekl."
"laughed","laugh","zasmál","zasmát","pf"," Pop laughed in his infectious, rousing fashion."," Dle svého zvyku se taťka Larkin nakažlivě a vesele zasmál."
"kissed","kiss","políbila","políbit","pf"," Mariette, to the unconcealed delight and satisfaction of Ma and Pop, bent and kissed Mr Charlton briefly, but with purpose, full on the lips."," K neskrývanému potěšení a spokojenosti maminy a taťky Larkina se Marietta sehnula a políbila pana Charltona sice krátce, ale úmyslně přímo na rty."
"came","come","přišel","přijít","pf"," When he came to himself he knew he could never forget that moment."," Když přišel zase k sobě, věděl, že na ten okamžik do smrti nezapomene."
"forget","forget","nezapomene","zapomenout","pf"," When he came to himself he knew he could never forget that moment."," Když přišel zase k sobě, věděl, že na ten okamžik do smrti nezapomene."
"passing","pass","Minuli","minout","pf"," Soon, in perfect sunlight, between orchards that lifted gentle pink branches in the lightest breath of wind, the truck was passing strawberry fields."," Minuli sady, jejichž něžné růžové květy ševelily na větvích v sotva znatelném vánku, a už projížděli kolem sluncem zalitých jahodových plantáží."
"said","say","prohlásil","prohlásit","pf"," ‘ Got the straw on, ’ Pop said."," "" A máme na krku jahody, "" prohlásil taťka Larkin."
"remembered","remember","vzpomněla","vzpomenout","pf"," With sudden irritation Miss Pilchester remembered some stock exchange figures she had been reading at breakfast and found herself in half a mind to ask Pop what he thought she ought to do with her 3½ % War Stock."," Najednou si slečna Pilchesterová vzpomněla na jakési burzovní cifry, které četla u snídaně, a napadlo jí zeptat se taťky Larkina, co by měla dělat se svými tříapůlprocentními válečnými akciemi."
"thought","think","vzpomněla","vzpomenout","pf"," With sudden irritation Miss Pilchester remembered some stock exchange figures she had been reading at breakfast and found herself in half a mind to ask Pop what he thought she ought to do with her 3½ % War Stock."," Najednou si slečna Pilchesterová vzpomněla na jakési burzovní cifry, které četla u snídaně, a napadlo jí zeptat se taťky Larkina, co by měla dělat se svými tříapůlprocentními válečnými akciemi."
"reading","read","četla","číst","impf"," With sudden irritation Miss Pilchester remembered some stock exchange figures she had been reading at breakfast and found herself in half a mind to ask Pop what he thought she ought to do with her 3½ % War Stock."," Najednou si slečna Pilchesterová vzpomněla na jakési burzovní cifry, které četla u snídaně, a napadlo jí zeptat se taťky Larkina, co by měla dělat se svými tříapůlprocentními válečnými akciemi."
