"said","say","neříkal","říkat","impf"," Pippin said no more."," Pipin už neříkal nic."
"take","take","vést","vést","impf"," ' For here are men of renown and prowess, whom you should not take into the shadows, but should lead to war, where men are needed."," "" Vždyť jsou tu slavní a chrabří muži, které bys neměl brát s sebou do stínů, ale vést do války, kde je mužů třeba."
"lead","lead","vést","vést","impf"," ' For here are men of renown and prowess, whom you should not take into the shadows, but should lead to war, where men are needed."," "" Vždyť jsou tu slavní a chrabří muži, které bys neměl brát s sebou do stínů, ale vést do války, kde je mužů třeba."
"behaved","behave","chovají","chovat","impf"," Orcs have always behaved like that, or so all tales say, when they are on their own."," Skřeti se takhle chovají odjakživa, když jsou mezi sebou, říkají to všechny příběhy."
"say","say","říkají","říkat","impf"," Orcs have always behaved like that, or so all tales say, when they are on their own."," Skřeti se takhle chovají odjakživa, když jsou mezi sebou, říkají to všechny příběhy."
"hate","hate","nenávidí","nenávidět","impf"," They hate us far more, altogether and all the time."," Nás nenávidí mnohem víc, všechny a pořád."
"seen","see","uviděli","uvidět","pf"," If those two had seen us, they would have dropped all their quarrel until we were dead. '"," Kdyby nás ti dva uviděli, zapomněli by na svoje spory, dokud by nebylo po nás. """
"fearing","fear","obával","obávat","impf"," Pippin trembled, fearing that Gandalf would be stung to sudden wrath, but his fear was needless."," Pipin se zachvěl obavou, že to Gandalfa popíchne k náhlému hněvu, ale obával se zbytečně."
"answered","answer","odpověděl","odpovědět","pf"," ' It might be so, ' Gandalf answered softly."," "" Možná že je, "" odpověděl Gandalf mírně."
"come","come","nedošlo","dojít","pf"," ' But our trial of strength is not yet come."," "" K měření našich sil však ještě nedošlo."
"fall","fall","nepadne","padnout","pf"," And if words spoken of old be true, not by the hand of man shall he fall, and hidden from the Wise is the doom that awaits him."," A jsou - li pravdivá dávno vyřčená slova, nepadne rukou muže a Moudrým je skryto, jaký ho čeká osud."
"hidden","hide","skryto","skrýt","pf"," And if words spoken of old be true, not by the hand of man shall he fall, and hidden from the Wise is the doom that awaits him."," A jsou - li pravdivá dávno vyřčená slova, nepadne rukou muže a Moudrým je skryto, jaký ho čeká osud."
"awaits","await","čeká","čekat","impf"," And if words spoken of old be true, not by the hand of man shall he fall, and hidden from the Wise is the doom that awaits him."," A jsou - li pravdivá dávno vyřčená slova, nepadne rukou muže a Moudrým je skryto, jaký ho čeká osud."
"press","press","netlačí","tlačit","impf"," However that may be, the Captain of Despair does not press forward, yet."," Ať je to jakkoliv, Kapitán zoufalství se zatím netlačí dopředu."
"go","go","nešel","jít","impf"," Sam would not go to bed until he had visited Bill in his stable."," A Sam nešel spát, dokud Vilíka nenavštívil ve stáji."
"visited","visit","nenavštívil","navštívit","pf"," Sam would not go to bed until he had visited Bill in his stable."," A Sam nešel spát, dokud Vilíka nenavštívil ve stáji."
"stayed","stay","zůstali","zůstat","pf"," The travellers stayed in Bree all the next day, and Mr. Butterbur could not complain of his business next evening at any rate."," Cestovatelé zůstali v Hůrce celý další den a pan Máselník si večer rozhodně nemohl stěžovat na obchody."
"complain","complain","stěžovat","stěžovat","impf"," The travellers stayed in Bree all the next day, and Mr. Butterbur could not complain of his business next evening at any rate."," Cestovatelé zůstali v Hůrce celý další den a pan Máselník si večer rozhodně nemohl stěžovat na obchody."
"overcame","overcome","překonala","překonat","pf"," Curiosity overcame all fears, and his house was crowded."," Zvědavost překonala všechen strach a měl nabito."
"answered","answer","odpověděli","odpovědět","pf"," For a while out of politeness the hobbits visited the Common Room in the evening and answered a good many questions."," Hobiti večer na chvíli ze zdvořilosti zašli do sálu a odpověděli na pěknou řadu otázek."
"asked","ask","ptali","ptát","impf"," Bree memories being retentive, Frodo was asked many times if he had written his book."," Protože v Hůrce měli dobrou paměť, Froda se mnohokrát ptali, jestli už napsal svou knížku."
"written","write","napsal","napsat","pf"," Bree memories being retentive, Frodo was asked many times if he had written his book."," Protože v Hůrce měli dobrou paměť, Froda se mnohokrát ptali, jestli už napsal svou knížku."
"deemed","deem","domnívali","domnívat","impf"," ' Though the Stewards deemed that it was a secret kept only by themselves, long ago I guessed that here in the White Tower, one at least of the Seven Seeing Stones was preserved."," Správci se sice domnívali, že je to jejich tajemství, ale já dávno uhodl, že tady v Bílé věži byl uchován aspoň jeden ze Sedmi vidoucích kamenů."
"guessed","guess","domnívali","domnívat","impf"," ' Though the Stewards deemed that it was a secret kept only by themselves, long ago I guessed that here in the White Tower, one at least of the Seven Seeing Stones was preserved."," Správci se sice domnívali, že je to jejich tajemství, ale já dávno uhodl, že tady v Bílé věži byl uchován aspoň jeden ze Sedmi vidoucích kamenů."
"guessed","guess","uhodl","uhodnout","pf"," ' Though the Stewards deemed that it was a secret kept only by themselves, long ago I guessed that here in the White Tower, one at least of the Seven Seeing Stones was preserved."," Správci se sice domnívali, že je to jejich tajemství, ale já dávno uhodl, že tady v Bílé věži byl uchován aspoň jeden ze Sedmi vidoucích kamenů."
"kept","keep","uchován","uchovat","pf"," ' Though the Stewards deemed that it was a secret kept only by themselves, long ago I guessed that here in the White Tower, one at least of the Seven Seeing Stones was preserved."," Správci se sice domnívali, že je to jejich tajemství, ale já dávno uhodl, že tady v Bílé věži byl uchován aspoň jeden ze Sedmi vidoucích kamenů."
"preserved","preserve","uchován","uchovat","pf"," ' Though the Stewards deemed that it was a secret kept only by themselves, long ago I guessed that here in the White Tower, one at least of the Seven Seeing Stones was preserved."," Správci se sice domnívali, že je to jejich tajemství, ale já dávno uhodl, že tady v Bílé věži byl uchován aspoň jeden ze Sedmi vidoucích kamenů."
"use","use","použít","použít","pf"," In the days of his wisdom Denethor did not presume to use it, nor to challenge Sauron, knowing the limits of his own strength."," Za dnů své moudrosti se Denethor neopovážil jej použít ani vyzývat Saurona, protože znal meze vlastní síly."
"challenge","challenge","vyzývat","vyzývat","impf"," In the days of his wisdom Denethor did not presume to use it, nor to challenge Sauron, knowing the limits of his own strength."," Za dnů své moudrosti se Denethor neopovážil jej použít ani vyzývat Saurona, protože znal meze vlastní síly."
"ride","ride","Jeď","jet","impf"," Ride to good fortune, and ride back soon to our welcome! '"," Jeď ke zdaru a brzy přijeď zpět, ať tě zas uvítáme! """
"said","say","řekl","říci","pf"," And Éomer said :"," Éomer pak řekl :"
"saw","see","viděl","vidět","impf"," But what hope he saw from afar he would not tell."," Ale jakou naději viděl v dálce, to mi neřekl."
"tell","tell","neřekl","říci","pf"," But what hope he saw from afar he would not tell."," Ale jakou naději viděl v dálce, to mi neřekl."
"came","come","přišla","přijít","pf"," When night came it did but deepen the darkness, and our hearts were hot, for away in the North we saw a red glow under the cloud, and Aragorn said :"," Když přišla noc, tma se jenom prohloubila a srdce nás pálila, protože daleko na severu jsme viděli pod mraky rudou záři, a Aragorn řekl :"
"saw","see","přišla","přijít","pf"," When night came it did but deepen the darkness, and our hearts were hot, for away in the North we saw a red glow under the cloud, and Aragorn said :"," Když přišla noc, tma se jenom prohloubila a srdce nás pálila, protože daleko na severu jsme viděli pod mraky rudou záři, a Aragorn řekl :"
"deepen","deepen","prohloubila","prohloubit","pf"," When night came it did but deepen the darkness, and our hearts were hot, for away in the North we saw a red glow under the cloud, and Aragorn said :"," Když přišla noc, tma se jenom prohloubila a srdce nás pálila, protože daleko na severu jsme viděli pod mraky rudou záři, a Aragorn řekl :"
"saw","see","viděli","vidět","impf"," When night came it did but deepen the darkness, and our hearts were hot, for away in the North we saw a red glow under the cloud, and Aragorn said :"," Když přišla noc, tma se jenom prohloubila a srdce nás pálila, protože daleko na severu jsme viděli pod mraky rudou záři, a Aragorn řekl :"
"said","say","řekl","říci","pf"," When night came it did but deepen the darkness, and our hearts were hot, for away in the North we saw a red glow under the cloud, and Aragorn said :"," Když přišla noc, tma se jenom prohloubila a srdce nás pálila, protože daleko na severu jsme viděli pod mraky rudou záři, a Aragorn řekl :"
"burning","burn","hoří","hořet","impf"," "" Minas Tirith is burning. """," "" Minas Tirith hoří. """
"born","bear","zrodila","zrodit","pf"," ' But at midnight hope was indeed born anew."," Ale o půlnoci se opravdu zrodila nová naděje."
"beheld","behold","spatřil","spatřit","pf"," In such an hour of labour Sam beheld Mount Doom, and the light of it, cut off by the high screen of the Ephel Dúath from those who climbed up the path from the West, now glared against the stark rock faces, so that they seemed to be drenched with blood."," V takovou hodinu spatřil Sam Horu osudu a její světlo, od něhož byli ti, kdo šplhali stezkou ze západu, odříznuti stěnou Ephel Dúath, teď žhnulo na skalních stěnách, takže se zdály zality krví."
"climbed","climb","šplhali","šplhat","impf"," In such an hour of labour Sam beheld Mount Doom, and the light of it, cut off by the high screen of the Ephel Dúath from those who climbed up the path from the West, now glared against the stark rock faces, so that they seemed to be drenched with blood."," V takovou hodinu spatřil Sam Horu osudu a její světlo, od něhož byli ti, kdo šplhali stezkou ze západu, odříznuti stěnou Ephel Dúath, teď žhnulo na skalních stěnách, takže se zdály zality krví."
"seemed","seem","zdály","zdát","impf"," In such an hour of labour Sam beheld Mount Doom, and the light of it, cut off by the high screen of the Ephel Dúath from those who climbed up the path from the West, now glared against the stark rock faces, so that they seemed to be drenched with blood."," V takovou hodinu spatřil Sam Horu osudu a její světlo, od něhož byli ti, kdo šplhali stezkou ze západu, odříznuti stěnou Ephel Dúath, teď žhnulo na skalních stěnách, takže se zdály zality krví."
"looking","look","podíval","podívat","pf"," In that dreadful light Sam stood aghast, for now, looking to his left, he could see the Tower of Cirith Ungol in all its strength."," Sam stál v tom hrozném světle zděšeně, protože když se teď podíval vlevo, viděl věž v Cirith Ungolu v celé síle."
"see","see","podíval","podívat","pf"," In that dreadful light Sam stood aghast, for now, looking to his left, he could see the Tower of Cirith Ungol in all its strength."," Sam stál v tom hrozném světle zděšeně, protože když se teď podíval vlevo, viděl věž v Cirith Ungolu v celé síle."
"see","see","viděl","vidět","impf"," In that dreadful light Sam stood aghast, for now, looking to his left, he could see the Tower of Cirith Ungol in all its strength."," Sam stál v tom hrozném světle zděšeně, protože když se teď podíval vlevo, viděl věž v Cirith Ungolu v celé síle."
"going","go","Jdou","jít","impf"," If these fine folk are going our way, then we will take another."," Jdou - li tihle skvělí páni naší cestou, my půjdeme jinudy."
"going","go","půjdeme","jít","impf"," If these fine folk are going our way, then we will take another."," Jdou - li tihle skvělí páni naší cestou, my půjdeme jinudy."
"Get","get","nedostaneš","dostat","pf"," Get on, or I 'll give you no crust for your supper! '"," Běž, nebo nedostaneš žádné kůrky k večeři! """
"turned","turn","obrátil","obrátit","pf"," The beggar turned and slouched past whimpering :"," Žebrák se obrátil a šoural se dál s fňukáním :"
"beaten","beat","bije","bít","impf"," Always beaten and cursed."," Pořád ho bije a proklíná."
"hate","hate","nenávidím","nenávidět","impf"," How I hate him!"," Jak ho nenávidím!"
"leave","leave","opustit","opustit","pf"," I wish I could leave him! '"," Kdybych ho tak mohl opustit! """
"left","leave","Opustil","opustit","pf"," He left the Gate and vanished."," Opustil Bránu a zmizel."
"vanished","vanish","zmizel","zmizet","pf"," He left the Gate and vanished."," Opustil Bránu a zmizel."
"reached","reach","dorazil","dorazit","pf"," Théoden King of the Mark had reached the road from the Gate to the River, and he turned towards the City that was now less than a mile distant."," Théoden, král Marky, dorazil k silnici od Brány k Řece a obrátil se k Městu, které už bylo sotva míli vzdáleno."
"turned","turn","obrátil","obrátit","pf"," Théoden King of the Mark had reached the road from the Gate to the River, and he turned towards the City that was now less than a mile distant."," Théoden, král Marky, dorazil k silnici od Brány k Řece a obrátil se k Městu, které už bylo sotva míli vzdáleno."
"seeking","seek","pátraje","pátrat","impf"," He slackened his speed a little, seeking new foes, and his knights came about him, and Dernhelm was with them."," Trochu zvolnil, pátraje po nových nepřátelích, jeho rytíři ho obklopili a Dernhelm byl mezi nimi."
"rode","ride","šlo","jít","impf"," The leading company rode off as swiftly as they could, for it was still deep dark, whatever change Wídfara might forebode."," Vedoucí družina vyjela tak rychle, jak to šlo, protože byla pořád hluboká tma, ať Wídfara předpovídal cokoli."
"forebode","forebode","předpovídal","předpovídat","impf"," The leading company rode off as swiftly as they could, for it was still deep dark, whatever change Wídfara might forebode."," Vedoucí družina vyjela tak rychle, jak to šlo, protože byla pořád hluboká tma, ať Wídfara předpovídal cokoli."
"riding","ride","jel","jet","impf"," Merry was riding behind Dernhelm, clutching with the left hand while with the other he tried to loosen his sword in its sheath."," Smíšek jel za Dernhelmem, levou rukou se držel a druhou se snažil povytáhnout meč z pochvy."
"tried","try","snažil","snažit","impf"," Merry was riding behind Dernhelm, clutching with the left hand while with the other he tried to loosen his sword in its sheath."," Smíšek jel za Dernhelmem, levou rukou se držel a druhou se snažil povytáhnout meč z pochvy."
"forgot","forget","nezapomněl","zapomenout","pf"," Pippin never forgot that hour in the great hall under the piercing eye of the Lord of Gondor, stabbed ever and anon by his shrewd questions, and all the while conscious of Gandalf at his side, watching and listening, and ( so Pippin felt ) holding in check a rising wrath and impatience."," Pipin nikdy nezapomněl na tu hodinu ve velké síni pod pronikavým pohledem Pána Gondoru, kdy ho znovu a znovu probodávaly jeho bystré otázky, a přitom si stále uvědomoval, že Gandalf po jeho boku pozoruje a naslouchá a ( jak Pipin cítil ) ovládá rostoucí hněv a netrpělivost."
"watching","watch","pozoruje","pozorovat","impf"," Pippin never forgot that hour in the great hall under the piercing eye of the Lord of Gondor, stabbed ever and anon by his shrewd questions, and all the while conscious of Gandalf at his side, watching and listening, and ( so Pippin felt ) holding in check a rising wrath and impatience."," Pipin nikdy nezapomněl na tu hodinu ve velké síni pod pronikavým pohledem Pána Gondoru, kdy ho znovu a znovu probodávaly jeho bystré otázky, a přitom si stále uvědomoval, že Gandalf po jeho boku pozoruje a naslouchá a ( jak Pipin cítil ) ovládá rostoucí hněv a netrpělivost."
"listening","listen","naslouchá","naslouchat","impf"," Pippin never forgot that hour in the great hall under the piercing eye of the Lord of Gondor, stabbed ever and anon by his shrewd questions, and all the while conscious of Gandalf at his side, watching and listening, and ( so Pippin felt ) holding in check a rising wrath and impatience."," Pipin nikdy nezapomněl na tu hodinu ve velké síni pod pronikavým pohledem Pána Gondoru, kdy ho znovu a znovu probodávaly jeho bystré otázky, a přitom si stále uvědomoval, že Gandalf po jeho boku pozoruje a naslouchá a ( jak Pipin cítil ) ovládá rostoucí hněv a netrpělivost."
"felt","feel","cítil","cítit","impf"," Pippin never forgot that hour in the great hall under the piercing eye of the Lord of Gondor, stabbed ever and anon by his shrewd questions, and all the while conscious of Gandalf at his side, watching and listening, and ( so Pippin felt ) holding in check a rising wrath and impatience."," Pipin nikdy nezapomněl na tu hodinu ve velké síni pod pronikavým pohledem Pána Gondoru, kdy ho znovu a znovu probodávaly jeho bystré otázky, a přitom si stále uvědomoval, že Gandalf po jeho boku pozoruje a naslouchá a ( jak Pipin cítil ) ovládá rostoucí hněv a netrpělivost."
"felt","feel","cítil","cítit","impf"," When the hour was over and Denethor again rang the gong, Pippin felt worn out."," Když hodina uplynula a Denethor opět cinkl na gong, Pipin se cítil vyčerpán."
"worn","wear","vyčerpán","vyčerpat","pf"," When the hour was over and Denethor again rang the gong, Pippin felt worn out."," Když hodina uplynula a Denethor opět cinkl na gong, Pipin se cítil vyčerpán."
"try","try","Pokusím","pokusit","pf"," ' I 'll try and be a bit quicker, Sam, ' said Frodo, drawing a deep breath."," "" Pokusím se být trochu rychlejší, Same, "" řekl Frodo a zhluboka se nadechl."
"said","say","řekl","říci","pf"," ' I 'll try and be a bit quicker, Sam, ' said Frodo, drawing a deep breath."," "" Pokusím se být trochu rychlejší, Same, "" řekl Frodo a zhluboka se nadechl."
"Come","come","pojď","jít","impf"," ' Come on then!"," "" Tak pojď!"
"passed","pass","Míjely","míjet","impf"," The hours passed in a weary stumbling trudge with a few brief halts."," Míjely hodiny zmořeného klopýtání s pár krátkými zastávkami."
"hid","hide","schovali","schovat","pf"," At the first hint of grey light under the skirts of the canopy of shadow they hid themselves again in a dark hollow under an overhanging stone."," Při prvním náznaku šedého světla pod okrajem stínového baldachýnu se schovali v temné prohlubni pod převislým kamenem."
"comes","come","přichází","přicházet","impf"," Well, here at last, dear friends, on the shores of the Sea comes the end of our fellowship in Middle-earth."," Tak tady konečně, drazí přátelé, na břehu Moře, přichází konec našeho společenství ve Středozemi."
"Go","go","Jděte","jít","impf"," Go in peace!"," Jděte v pokoji!"
"followed","follow","sledovali","sledovat","impf"," The Riders followed it, and suddenly Harrowdale lay before them, loud with the noise of waters in the evening."," Jezdci jej sledovali a náhle před nimi ležela Brázdná dolina plná večerního hučení vod."
"lay","lie","ležela","ležet","impf"," The Riders followed it, and suddenly Harrowdale lay before them, loud with the noise of waters in the evening."," Jezdci jej sledovali a náhle před nimi ležela Brázdná dolina plná večerního hučení vod."
"rushing","rush","hnala","hnát","impf"," There the white Snowbourn, joined by the lesser stream, went rushing, fuming on the stones, down to Edoras and the green hills and the plains."," Tam se přes kameny hnala Sněžná a pěnila s menšími přítoky dolů k Edorasu a zeleným vrchům a pláním."
"said","say","řekl","říci","pf"," ' At dawn three days ago, lord, ' he said, ' Shadowfax came like a wind out of the West to Edoras, and Gandalf brought tidings of your victory to gladden our hearts."," "" Na úsvitu před třemi dny, pane, "" řekl, "" přiletěl do Edorasu od západu jako vítr Stínovlas a Gandalf přinesl novinu o tvém vítězství, aby nás rozradostnil."
"came","come","přiletěl","přiletět","pf"," ' At dawn three days ago, lord, ' he said, ' Shadowfax came like a wind out of the West to Edoras, and Gandalf brought tidings of your victory to gladden our hearts."," "" Na úsvitu před třemi dny, pane, "" řekl, "" přiletěl do Edorasu od západu jako vítr Stínovlas a Gandalf přinesl novinu o tvém vítězství, aby nás rozradostnil."
"brought","bring","přinesl","přinést","pf"," ' At dawn three days ago, lord, ' he said, ' Shadowfax came like a wind out of the West to Edoras, and Gandalf brought tidings of your victory to gladden our hearts."," "" Na úsvitu před třemi dny, pane, "" řekl, "" přiletěl do Edorasu od západu jako vítr Stínovlas a Gandalf přinesl novinu o tvém vítězství, aby nás rozradostnil."
"recalling","recall","vzpomínali","vzpomínat","impf"," Often long after the hobbits were wrapped in sleep they would sit together under the stars, recalling the ages that were gone and all their joys and labours in the world, or holding council, concerning the days to come."," Často sedali pod hvězdami dlouho po tom, co hobity přikryl spánek, vzpomínali na zašlé věky a na své radosti, i na těžkou práci ve světě, nebo se radili o dnech, které přijdou."
"come","come","přijdou","přijít","pf"," Often long after the hobbits were wrapped in sleep they would sit together under the stars, recalling the ages that were gone and all their joys and labours in the world, or holding council, concerning the days to come."," Často sedali pod hvězdami dlouho po tom, co hobity přikryl spánek, vzpomínali na zašlé věky a na své radosti, i na těžkou práci ve světě, nebo se radili o dnech, které přijdou."
"seen","see","viděl","vidět","impf"," If any wanderer had chanced to pass, little would he have seen or heard, and it would have seemed to him only that he saw grey figures, carved in stone, memorials of forgotten things now lost in unpeopled lands."," Kdyby šel nějaký poutník kolem, viděl a slyšel by málo a zdálo by se mu, že vidí jen šedé postavy tesané z kamene, památky zapomenutých věcí ztracených dnes v zemích bez lidí."
"saw","see","viděl","vidět","impf"," If any wanderer had chanced to pass, little would he have seen or heard, and it would have seemed to him only that he saw grey figures, carved in stone, memorials of forgotten things now lost in unpeopled lands."," Kdyby šel nějaký poutník kolem, viděl a slyšel by málo a zdálo by se mu, že vidí jen šedé postavy tesané z kamene, památky zapomenutých věcí ztracených dnes v zemích bez lidí."
"heard","hear","slyšel","slyšet","impf"," If any wanderer had chanced to pass, little would he have seen or heard, and it would have seemed to him only that he saw grey figures, carved in stone, memorials of forgotten things now lost in unpeopled lands."," Kdyby šel nějaký poutník kolem, viděl a slyšel by málo a zdálo by se mu, že vidí jen šedé postavy tesané z kamene, památky zapomenutých věcí ztracených dnes v zemích bez lidí."
"seemed","seem","zdálo","zdát","impf"," If any wanderer had chanced to pass, little would he have seen or heard, and it would have seemed to him only that he saw grey figures, carved in stone, memorials of forgotten things now lost in unpeopled lands."," Kdyby šel nějaký poutník kolem, viděl a slyšel by málo a zdálo by se mu, že vidí jen šedé postavy tesané z kamene, památky zapomenutých věcí ztracených dnes v zemích bez lidí."
"seen","see","vidí","vidět","impf"," If any wanderer had chanced to pass, little would he have seen or heard, and it would have seemed to him only that he saw grey figures, carved in stone, memorials of forgotten things now lost in unpeopled lands."," Kdyby šel nějaký poutník kolem, viděl a slyšel by málo a zdálo by se mu, že vidí jen šedé postavy tesané z kamene, památky zapomenutých věcí ztracených dnes v zemích bez lidí."
"saw","see","vidí","vidět","impf"," If any wanderer had chanced to pass, little would he have seen or heard, and it would have seemed to him only that he saw grey figures, carved in stone, memorials of forgotten things now lost in unpeopled lands."," Kdyby šel nějaký poutník kolem, viděl a slyšel by málo a zdálo by se mu, že vidí jen šedé postavy tesané z kamene, památky zapomenutých věcí ztracených dnes v zemích bez lidí."
"excused","excuse","omluven","omluvit","pf"," ' Nay, you are excused for my part, lord, ' he said."," "" Ne, pane, pro mne jsi omluven, "" řekl."
"said","say","řekl","říci","pf"," ' Nay, you are excused for my part, lord, ' he said."," "" Ne, pane, pro mne jsi omluven, "" řekl."
"forebodes","forebode","tuší","tušit","impf"," And my heart forebodes that soon it will past away for ever. '"," A mé srdce tuší, že to brzy odejde navždycky. """
"came","come","nastal","nastat","pf"," At last the day of departure came, and a great and fair company made ready to ride north from the City."," Konečně nastal den odjezdu a velká krásná družina se hotovila vyjet z města na sever."
"come","come","došel","dojít","pf"," ' Elfstone, through darkness you have come to your hope, and have now all your desire."," "" Elfkame, skrze tmu jsi došel své naděje a teď máš všechno, po čem jsi toužil."
"Use","use","Využij","využít","pf"," Use well the days! '"," Využij dobře těch dnů! """
"said","say","pravil","pravit","pf"," But Celeborn said :"," Ale Celeborn pravil :"
"remain","remain","zůstane","zůstat","pf"," May your doom be other than mine, and your treasure remain with you to the end! '"," Kéž je tvůj osud jiný než můj a tvůj poklad s tebou zůstane až do konce! """
"took","take","Vzala","vzít","pf"," And she took a white gem like a star that lay upon her breast hanging upon a silver chain, and she set the chain about Frodo 's neck."," Vzala bílý drahokam podobný hvězdě, který jí spočíval na prsou zavěšen na bílém řetízku, a pověsila Frodovi řetízek kolem krku."
"lay","lie","spočíval","spočívat","impf"," And she took a white gem like a star that lay upon her breast hanging upon a silver chain, and she set the chain about Frodo 's neck."," Vzala bílý drahokam podobný hvězdě, který jí spočíval na prsou zavěšen na bílém řetízku, a pověsila Frodovi řetízek kolem krku."
"hanging","hang","zavěšen","zavěsit","pf"," And she took a white gem like a star that lay upon her breast hanging upon a silver chain, and she set the chain about Frodo 's neck."," Vzala bílý drahokam podobný hvězdě, který jí spočíval na prsou zavěšen na bílém řetízku, a pověsila Frodovi řetízek kolem krku."
"hanging","hang","pověsila","pověsit","pf"," And she took a white gem like a star that lay upon her breast hanging upon a silver chain, and she set the chain about Frodo 's neck."," Vzala bílý drahokam podobný hvězdě, který jí spočíval na prsou zavěšen na bílém řetízku, a pověsila Frodovi řetízek kolem krku."
"troubles","trouble","trápit","trápit","impf"," ' When the memory of the fear and the darkness troubles you, ' she said, ' this will bring you aid. '"," "" Až tě bude trápit vzpomínka na strach a na temnotu, "" řekla, "" pomůže ti. """
"said","say","řekla","říci","pf"," ' When the memory of the fear and the darkness troubles you, ' she said, ' this will bring you aid. '"," "" Až tě bude trápit vzpomínka na strach a na temnotu, "" řekla, "" pomůže ti. """
"aid","aid","pomůže","pomoci","pf"," ' When the memory of the fear and the darkness troubles you, ' she said, ' this will bring you aid. '"," "" Až tě bude trápit vzpomínka na strach a na temnotu, "" řekla, "" pomůže ti. """
"shivering","shiver","chvěl","chvět","impf"," His master was shivering."," Jeho pán se chvěl."
"found","find","našlo","najít","pf"," Then sleep took him, and the dim light of the last day of their quest found them side by side."," Pak se ho zmocnil spánek a mdlé světlo posledního dne je našlo bok po boku."
"said","say","řekla","říci","pf"," ' Bilbo! ' it said."," "" Bilbo! "" řekla."
"ended","end","končí","končit","impf"," This is my tale, and it is ended now."," Tohle je můj příběh a ten teď končí."
"saw","see","neviděly","vidět","impf"," And his thought fled far away and his eyes saw no more."," A pak uletěla do dáli a jeho oči už nic neviděly."
"cried","cry","křikl","křiknout","pf"," Hey! ' he cried."," Hej! "" křikl."
"stared","stare","zíral","zírat","impf"," Farmer Cotton came up close and stared at him in the twilight."," Sedlák Chaloupka přistoupil a zíral na něho v soumraku."
"exclaimed","exclaim","zvolal","zvolat","pf"," ' Well! ' he exclaimed."," "" No ne! "" zvolal."
"hear","hear","slyšet","slyšet","impf"," And never in after years could he hear a horn blown in the distance without tears starting in his eyes."," Od té doby pak nikdy nemohl slyšet troubení rohu v dálce, aby mu z očí nevytryskly slzy."
"stirred","stir","pohnul","pohnout","pf"," At that moment Gandalf stirred and spoke to Shadowfax, and was about to ride through the Gate."," V tom okamžiku se Gandalf pohnul, oslovil Stínovlase a chystal se projet Branou."
"doing","do","děláš","dělat","impf"," ' What are you doing here? ' said Gandalf."," "" Co tu děláš? "" řekl Gandalf."
"said","say","řekl","říci","pf"," ' What are you doing here? ' said Gandalf."," "" Co tu děláš? "" řekl Gandalf."
"seemed","seem","Zdály","zdát","impf"," White they seemed now and very old, and as he looked at them, suddenly with a thrill of fear Pippin knew that Gandalf, Gandalf himself, was troubled, even afraid."," Zdály se teď bílé a prastaré, když na ně hleděl, a tu si Pipin s náhlým záchvěvem bázně uvědomil, že Gandalf, sám Gandalf, je znepokojen, dokonce má strach."
"looked","look","hleděl","hledět","impf"," White they seemed now and very old, and as he looked at them, suddenly with a thrill of fear Pippin knew that Gandalf, Gandalf himself, was troubled, even afraid."," Zdály se teď bílé a prastaré, když na ně hleděl, a tu si Pipin s náhlým záchvěvem bázně uvědomil, že Gandalf, sám Gandalf, je znepokojen, dokonce má strach."
"sprang","spring","vyskočil","vyskočit","pf"," Then Gandalf sprang up."," Nato Gandalf vyskočil."
"said","say","řekl","říci","pf"," Morgul Vale? ' he said."," Morgulské údolí? "" řekl."
"failed","fail","nezklamal","zklamat","pf"," In happy hour did Eorl ride from the North, and never has any league of peoples been more blessed, so that neither has ever failed the other, nor shall fail."," Ve šťastnou hodinu přijel Éorl ze Severu a nikdy nebylo požehnanějšího spojenectví mezi národy, protože nikdy jeden nezklamal druhého, a ani nezklame."
"fail","fail","nezklamal","zklamat","pf"," In happy hour did Eorl ride from the North, and never has any league of peoples been more blessed, so that neither has ever failed the other, nor shall fail."," Ve šťastnou hodinu přijel Éorl ze Severu a nikdy nebylo požehnanějšího spojenectví mezi národy, protože nikdy jeden nezklamal druhého, a ani nezklame."
"failed","fail","nezklame","zklamat","pf"," In happy hour did Eorl ride from the North, and never has any league of peoples been more blessed, so that neither has ever failed the other, nor shall fail."," Ve šťastnou hodinu přijel Éorl ze Severu a nikdy nebylo požehnanějšího spojenectví mezi národy, protože nikdy jeden nezklamal druhého, a ani nezklame."
"fail","fail","nezklame","zklamat","pf"," In happy hour did Eorl ride from the North, and never has any league of peoples been more blessed, so that neither has ever failed the other, nor shall fail."," Ve šťastnou hodinu přijel Éorl ze Severu a nikdy nebylo požehnanějšího spojenectví mezi národy, protože nikdy jeden nezklamal druhého, a ani nezklame."
"laid","lay","uložili","uložit","pf"," Now, as you know, we have laid Théoden the Renowned in a tomb in the Hallows, and there he shall lie for ever among the Kings of Gondor, if you will."," Nyní, jak víš, jsme uložili Théodena Proslulého do hrobky na posvátných místech, a chceš - li, bude tam navždy ležet mezi králi Gondoru."
"laid","lay","ležet","ležet","impf"," Now, as you know, we have laid Théoden the Renowned in a tomb in the Hallows, and there he shall lie for ever among the Kings of Gondor, if you will."," Nyní, jak víš, jsme uložili Théodena Proslulého do hrobky na posvátných místech, a chceš - li, bude tam navždy ležet mezi králi Gondoru."
