"said","say","Řekl","říci","pf"," I said Iggy you take care of it, send me the bill, only keep my name anonymous, see."," Řekl jsem mu, Iggy, vem si to na starost a pošli mi účet, jenže já musím zůstat anonymní, slyšíš?"
"put","put","Položila","položit","pf"," She put her hand over mine and pressed it with sudden immense sincerity."," Položila ruku na mou a stiskla mi ji v návalu nezměrné upřímnosti."
"pressed","press","stiskla","stisknout","pf"," She put her hand over mine and pressed it with sudden immense sincerity."," Položila ruku na mou a stiskla mi ji v návalu nezměrné upřímnosti."
"talked","talk","Mluvila","mluvit","impf"," I talked it over with the lawyer : Oh, I didn ’ t tell him anything re Rio - he ’ d tip the badgers himself, rather than lose his fee, to say nothing of the nickels O. J. put up for bail."," Mluvila jsem o tom s advokátem : ne, ve věci Rio jsem před ním ani nemukla - sám by dal echo fízlům, aby nepřišel o honorář, nehledě na ty prachy, co O. J. Berman složil jako kauci."
"tell","tell","Mluvila","mluvit","impf"," I talked it over with the lawyer : Oh, I didn ’ t tell him anything re Rio - he ’ d tip the badgers himself, rather than lose his fee, to say nothing of the nickels O. J. put up for bail."," Mluvila jsem o tom s advokátem : ne, ve věci Rio jsem před ním ani nemukla - sám by dal echo fízlům, aby nepřišel o honorář, nehledě na ty prachy, co O. J. Berman složil jako kauci."
"say","say","Mluvila","mluvit","impf"," I talked it over with the lawyer : Oh, I didn ’ t tell him anything re Rio - he ’ d tip the badgers himself, rather than lose his fee, to say nothing of the nickels O. J. put up for bail."," Mluvila jsem o tom s advokátem : ne, ve věci Rio jsem před ním ani nemukla - sám by dal echo fízlům, aby nepřišel o honorář, nehledě na ty prachy, co O. J. Berman složil jako kauci."
"put","put","dal","dát","pf"," I talked it over with the lawyer : Oh, I didn ’ t tell him anything re Rio - he ’ d tip the badgers himself, rather than lose his fee, to say nothing of the nickels O. J. put up for bail."," Mluvila jsem o tom s advokátem : ne, ve věci Rio jsem před ním ani nemukla - sám by dal echo fízlům, aby nepřišel o honorář, nehledě na ty prachy, co O. J. Berman složil jako kauci."
"helped","help","pomohla","pomoci","pf"," but once on the coast I helped him win more than ten thou in a single poker hand : we ’ re square."," Ale tehdy v Kalifornii jsem mu v pokeru pomohla v jednom kole vyhrát víc než deset táců : tak jsme si kvit."
"win","win","vyhrát","vyhrát","pf"," but once on the coast I helped him win more than ten thou in a single poker hand : we ’ re square."," Ale tehdy v Kalifornii jsem mu v pokeru pomohla v jednom kole vyhrát víc než deset táců : tak jsme si kvit."
"appeared","appear","zdála","zdát","impf"," He was intelligent, he was presentable, he appeared to have a serious link with his work, which was obscurely governmental, vaguely important, and took him to Washington several days a week."," Byl inteligentní, byl reprezentativní, měl zřejmě vážný poměr k své práci, která nějak souvisela s vládním aparátem, zdála se jaksi důležitá a na několik dní v týdnu ho odvolávala do Washingtonu."
"survive","survive","vydržel","vydržet","pf"," How, then, could he survive night after night in La Rue, El Morocco, listening to the Wildwood ch-ch-chatter and staring into Rusty ’ s raw baby-buttocks face?"," Jak tedy vydržel večer co večer až do noci v lokálech La Rue a El Marocco poslouchat k - k - klábosení Wild - woodové a mít pořád na očích Rustyho obličej jako opruzenou dětskou prdelku?"
"listening","listen","poslouchat","poslouchat","impf"," How, then, could he survive night after night in La Rue, El Morocco, listening to the Wildwood ch-ch-chatter and staring into Rusty ’ s raw baby-buttocks face?"," Jak tedy vydržel večer co večer až do noci v lokálech La Rue a El Marocco poslouchat k - k - klábosení Wild - woodové a mít pořád na očích Rustyho obličej jako opruzenou dětskou prdelku?"
"gave","give","dalo","dát","pf"," That gave me something to chew on : by Sunday my jaws were quite tired."," Tohle bylo sousto, které mi dalo co proto : měl jsem co přežvykovat, do neděle jsem si div nevyvrátil sanice."
"heard","hear","uslyšel","uslyšet","pf"," Sunday was an Indian summer day, the sun was strong, my window was open, and I heard voices on the fire escape."," Bylo krásné babí léto, v neděli slunce pálilo, měl jsem okno otevřené a na požárním žebříku jsem uslyšel hlasy."
"excited","excite","vzrušit","vzrušit","pf"," I can ’ t get excited by a man until he ’ s forty-two."," Mě může vzrušit jen muž, když je mu aspoň dvaačtyřicet."
"telling","tell","říká","říkat","impf"," I know this idiot girl who keeps telling me I ought to go to a head-shrinker; she says I have a father complex."," Znám se s jednou blbou holkou, co mi pořád říká, že mám otcovský komplex, že bych měla jít k psychoanalytikovi."
"says","say","říká","říkat","impf"," I know this idiot girl who keeps telling me I ought to go to a head-shrinker; she says I have a father complex."," Znám se s jednou blbou holkou, co mi pořád říká, že mám otcovský komplex, že bych měla jít k psychoanalytikovi."
"keeps","keep","mám","mít","impf"," I know this idiot girl who keeps telling me I ought to go to a head-shrinker; she says I have a father complex."," Znám se s jednou blbou holkou, co mi pořád říká, že mám otcovský komplex, že bych měla jít k psychoanalytikovi."
"keeps","keep","měla","mít","impf"," I know this idiot girl who keeps telling me I ought to go to a head-shrinker; she says I have a father complex."," Znám se s jednou blbou holkou, co mi pořád říká, že mám otcovský komplex, že bych měla jít k psychoanalytikovi."
"go","go","jít","jít","impf"," I know this idiot girl who keeps telling me I ought to go to a head-shrinker; she says I have a father complex."," Znám se s jednou blbou holkou, co mi pořád říká, že mám otcovský komplex, že bych měla jít k psychoanalytikovi."
"like","like","líbili","líbit","impf"," I simply trained myself to like older men, and it was the smartest thing I ever did."," Já jsem se prostě vycvičila, aby se mi líbili starší muži, a to je to nejchytřejší, co jsem v životě udělala."
"did","do","udělala","udělat","pf"," I simply trained myself to like older men, and it was the smartest thing I ever did."," Já jsem se prostě vycvičila, aby se mi líbili starší muži, a to je to nejchytřejší, co jsem v životě udělala."
"admit","admit","uznat","uznat","pf"," “ One thing you got to admit, it ’ s the only definite news in I don ’ t know how many ” - he counted on his fingers : there weren ’ t enough - “ years."," "" Jedno musíte uznat - že je tohle jediná určitá zpráva za bůhvíkolik "" - počítal si to na prstech, ale nestačily mu - "" let."
"counted","count","počítal","počítat","impf"," “ One thing you got to admit, it ’ s the only definite news in I don ’ t know how many ” - he counted on his fingers : there weren ’ t enough - “ years."," "" Jedno musíte uznat - že je tohle jediná určitá zpráva za bůhvíkolik "" - počítal si to na prstech, ale nestačily mu - "" let."
"hope","hope","doufám","doufat","impf"," All I hope, I hope she ’ s rich."," Já jen doufám, že je teď bohatá."
"hope","hope","doufám","doufat","impf"," All I hope, I hope she ’ s rich."," Já jen doufám, že je teď bohatá."
"believing","believe","věřil","věřit","impf"," “ She ’ s probably never set foot in Africa, ” I said, believing it;"," "" Nejspíš v Africe jakživa nebyla, "" namítl jsem a věřil jsem tomu;"
"said","say","povídá","povídat","impf"," between the flushing and the brushing, most of what she said was unintelligible, but the gist of it was : she supposed I knew Mag Wildwood had moved in, and wasn ’ t that convenient?"," ozývalo se crčení vody a tření kartáčem, takže jí většinou nebylo rozumět, co povídá, ale v jádře to bylo tohle : jistě už vím, že se k ní přistěhovala Mag Wildwoodová, a to je výhoda, že?"
"send","send","posílat","posílat","impf"," Because if you ’ re going to have a roommate, and she isn ’ t a dyke, then the next best thing is a perfect fool, which Mag was, because then you can dump the lease on them and send them out for the laundry."," Protože když si člověk chce vzít spolubydlící, a není to lesba, pak je nejlepší vzít si úplnou husu, jako je Mag, protože jí může pověsit na krk činži a ještě k tomu si má koho posílat pro vyprané prádlo."
"bring","bring","přiveze","přivézt","pf"," “ Years from now, years and years, one of those ships will bring me back, me and my nine Brazilian brats."," "" Jednou po letech, po dlouhých a dlouhých letech mě přiveze taková loď zpátky s mými devíti brazilskými haranty."
"see","see","vidět","vidět","impf"," Because yes, they must see this, these lights, the river - I love New York, even though it isn ’ t mine, the way something has to be, a tree or a street or a house, something, anyway, that belongs to me because I belong to it."," Protože oni přece musí tohle vidět, ta světla, tu řeku - já New York miluju, ačkoli není můj, tak jako něco musí být moje, strom nebo ulice nebo dům, zkrátka něco, co mi patří, protože já k tomu patřím. """
"love","love","miluju","milovat","impf"," Because yes, they must see this, these lights, the river - I love New York, even though it isn ’ t mine, the way something has to be, a tree or a street or a house, something, anyway, that belongs to me because I belong to it."," Protože oni přece musí tohle vidět, ta světla, tu řeku - já New York miluju, ačkoli není můj, tak jako něco musí být moje, strom nebo ulice nebo dům, zkrátka něco, co mi patří, protože já k tomu patřím. """
"wearing","wear","nosila","nosit","impf"," Even when she ’ s wearing glasses this thick; even when she opens her mouth and you don ’ t know if she ’ s a hillbilly or an Okie or what."," I když nosila ty tlusté okuláry, a když otevřela pusu, tak se nepoznalo, jestli je z nějakého Balíkova někde na horách nebo v Oklahomě nebo kde."
"opens","open","otevřela","otevřít","pf"," Even when she ’ s wearing glasses this thick; even when she opens her mouth and you don ’ t know if she ’ s a hillbilly or an Okie or what."," I když nosila ty tlusté okuláry, a když otevřela pusu, tak se nepoznalo, jestli je z nějakého Balíkova někde na horách nebo v Oklahomě nebo kde."
"came","come","pochází","pocházet","impf"," My guess, nobody ’ Il ever know where she came from."," A řekl bych, že teď už nikdo nepozná, odkud pochází."
"took","take","trvalo","trvat","impf"," But it took us a year to smooth out that accent."," Ale trvalo nám rok, než jsme jí odvykli to nářečí."
"said","say","řekla","říci","pf"," Now, ” she said, motioning me forward, ’ let ’ s get hold of O. J. ”"," Ale teď si promluvíme s O. J., "" řekla a postrčila mě kupředu."
"win","win","získal","získat","pf"," I held back while my mind worked to win a postponement."," Vzpíral jsem se, usilovně jsem přemýšlel, jak bych získal odklad."
"said","say","řekla","říci","pf"," “ On my card? ” she said, disconcerted."," "" Na mojí vizitce? "" řekla rozpačitě."
"think","think","Myslíš","myslet","impf"," “ You think it ’ s funny? ”"," "" Myslíš, že to vypadá divně? """
"do","do","neudělám","udělat","pf"," “ Oh, don ’ t be angry, you dear little man : I won ’ t do it again."," "" Prosím vás, nezlobte se, drahoušku, já to víckrát neudělám!"
"promise","promise","slíbíte","slíbit","pf"," And if you promise not to be angry ” - her voice was coming nearer, she was climbing the stairs - “ I might let you take those pictures we mentioned. ”"," A když mi slíbíte, že se už nebudete zlobit, "" - její hlas se přibližoval, jak stoupala po schodech výš a výš - "" tak vám možná dovolím, abyste si udělal ty obrázky, co jsme spolu o nich mluvili. """
"climbing","climb","stoupala","stoupat","impf"," And if you promise not to be angry ” - her voice was coming nearer, she was climbing the stairs - “ I might let you take those pictures we mentioned. ”"," A když mi slíbíte, že se už nebudete zlobit, "" - její hlas se přibližoval, jak stoupala po schodech výš a výš - "" tak vám možná dovolím, abyste si udělal ty obrázky, co jsme spolu o nich mluvili. """
"let","let","dovolím","dovolit","pf"," And if you promise not to be angry ” - her voice was coming nearer, she was climbing the stairs - “ I might let you take those pictures we mentioned. ”"," A když mi slíbíte, že se už nebudete zlobit, "" - její hlas se přibližoval, jak stoupala po schodech výš a výš - "" tak vám možná dovolím, abyste si udělal ty obrázky, co jsme spolu o nich mluvili. """
"coming","come","udělal","udělat","pf"," And if you promise not to be angry ” - her voice was coming nearer, she was climbing the stairs - “ I might let you take those pictures we mentioned. ”"," A když mi slíbíte, že se už nebudete zlobit, "" - její hlas se přibližoval, jak stoupala po schodech výš a výš - "" tak vám možná dovolím, abyste si udělal ty obrázky, co jsme spolu o nich mluvili. """
"take","take","udělal","udělat","pf"," And if you promise not to be angry ” - her voice was coming nearer, she was climbing the stairs - “ I might let you take those pictures we mentioned. ”"," A když mi slíbíte, že se už nebudete zlobit, "" - její hlas se přibližoval, jak stoupala po schodech výš a výš - "" tak vám možná dovolím, abyste si udělal ty obrázky, co jsme spolu o nich mluvili. """
"understand","understand","pochopit","pochopit","pf"," I ’ d been to a movie, come home and gone to bed with a bourbon nightcap and the newest Simenon : so much my idea of comfort that I couldn ’ t understand a sense of unease that multiplied until I could hear my heart beating."," Vrátil jsem se z kina a uložil jsem se na noc se sklenkou whisky a nejnovější Simenonovou detektivkou : tedy v pohodlí podle mého gusta, takže jsem nemohl pochopit pocit zneklidnění, který se tolik znásobil, až se mi slyšitelně rozbouchalo srdce."
"read","read","četl","číst","impf"," It was a feeling I ’ d read about, written about, but never before experienced."," Byl to pocit, o jakém jsem už četl i psal, ale jaký jsem dosud nikdy nezakusil."
"written","write","psal","psát","impf"," It was a feeling I ’ d read about, written about, but never before experienced."," Byl to pocit, o jakém jsem už četl i psal, ale jaký jsem dosud nikdy nezakusil."
"watched","watch","pozoruje","pozorovat","impf"," The feeling of being watched. Of someone in the room."," Pocit, že někdo mě bedlivě pozoruje, že někdo je se mnou v pokoji."
"kept","keep","Splnila","splnit","pf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"assume","assume","předpokládám","předpokládat","impf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"ring","ring","nezvonila","zvonit","impf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"ringing","ring","nezvonila","zvonit","impf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"started","start","začala","začít","pf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"ring","ring","zvonit","zvonit","impf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"ringing","ring","zvonit","zvonit","impf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"did","do","nedělala","dělat","impf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"push","push","stiskl","stisknout","pf"," She kept her promise to Mr. Yunioshi; or I assume she did not ring his bell again, for in the next days she started ringing mine, sometimes at two in the morning, three and four : she had no qualms at what hour she got me out of bed to push the buzzer that released the downstairs door."," Splnila slib daný panu Yuniošimu : aspoň předpokládám, že na něho už nezvonila, protože příští dny začala zvonit na mě, někdy ve dvě, ve tři i ve čtyři ráno : nic si z toho nedělala, v kolik hodin mě vytáhne z postele, abych stiskl bzučák, jímž se otvíraly domovní dveře."
"come","come","chodili","chodit","impf"," As I had few friends, and none who would come around so late, I always knew that it was her."," Měl jsem jen málo přátel, a žádné, kteří by ke mně chodili tak pozdě, proto jsem vždycky věděl, že to je ona."
"cursing","curse","nadávali","nadávat","impf"," Hooting, cursing, they launched rocks and thrashed at the horse ’ s rumps with switches."," Křičeli, nadávali, házeli kamení a pruty švihali koně do hřbetu."
"bouncing","bounce","vyrazil","vyrazit","pf"," Mine, the black and white mare, rose on her hind legs, whinnied, teetered like a tightrope artist, then blue-streaked down the path, bouncing my feet out of the stirrups and leaving me scarcely attached."," Můj, ta černobílá herka, se vzepjal na zadních nohách, zařehtal, zakolísal jako provazolezec a jako modrý stín se rozehnal kupředu po cestě a vyrazil mi nohy ze třmenů, takže jsem se na něm jen tak tak udržel."
"leaving","leave","vyrazil","vyrazit","pf"," Mine, the black and white mare, rose on her hind legs, whinnied, teetered like a tightrope artist, then blue-streaked down the path, bouncing my feet out of the stirrups and leaving me scarcely attached."," Můj, ta černobílá herka, se vzepjal na zadních nohách, zařehtal, zakolísal jako provazolezec a jako modrý stín se rozehnal kupředu po cestě a vyrazil mi nohy ze třmenů, takže jsem se na něm jen tak tak udržel."
"said","say","prohlásila","prohlásit","pf"," The male detective seemed embarrassed : by Madame Spanella and by the situation; but a harsh enjoyment tensed the face of his companion - she plumped a hand on Holly ’ s shoulder and, in a surprising baby-child voice, said :"," Mužského detektiva madame Spanella a celá situace zřejmě přivedly do rozpaků, ale tvář jeho společnice se stáhla v uštěpačném úsměvu - připlácla ruku Holly na rameno a překvapivě dětským hláskem prohlásila :"
"Come","come","pojďte","jít","impf"," “ Come along, sister. You ’ re going places."," "" Tak pojďte, má milá, teď se někam podíváte. """
"going","go","pojďte","jít","impf"," “ Come along, sister. You ’ re going places."," "" Tak pojďte, má milá, teď se někam podíváte. """
"want","want","nechceš","chtít","impf"," Men are beautiful, a lot of them are, José is, and if you don ’ t even want to look at him, well, I ’ d say he ’ s getting a pretty cold plate of macaroni. ”"," Muži bývají krasavci, je hodně takových, a José je opravdu krasavec, a jestli se na něho ani nechceš podívat, tak mu servíruješ pěkně studenou mísu makaronů, to musím říct. """
"look","look","podívat","podívat","pf"," Men are beautiful, a lot of them are, José is, and if you don ’ t even want to look at him, well, I ’ d say he ’ s getting a pretty cold plate of macaroni. ”"," Muži bývají krasavci, je hodně takových, a José je opravdu krasavec, a jestli se na něho ani nechceš podívat, tak mu servíruješ pěkně studenou mísu makaronů, to musím říct. """
"say","say","říct","říci","pf"," Men are beautiful, a lot of them are, José is, and if you don ’ t even want to look at him, well, I ’ d say he ’ s getting a pretty cold plate of macaroni. ”"," Muži bývají krasavci, je hodně takových, a José je opravdu krasavec, a jestli se na něho ani nechceš podívat, tak mu servíruješ pěkně studenou mísu makaronů, to musím říct. """
"stay","stay","zůstat","zůstat","pf"," A young woman and two men. The men, both red-eyed with fever, were forced for several weeks to stay shut and shivering in an isolated hut, while the young woman, having presently taken a fancy to the woodcarver, shared the woodcarver ’ s mat."," Oba muži měli oči zarudlé horečkou, museli kolik týdnů zůstat zavření a roztřesení zimnicí v odlehlé chýši, kdežto mladá žena si brzy oblíbila černocha - řezbáře a celou tu dobu s ním spala na jeho rohoži."
"said","say","prohlásil","prohlásit","pf"," “ I don ’ t credit that part, ” Joe Bell said squeamishly."," "" Tomuhle nevěřím, "" štítivě prohlásil Joe Bell."
"think","think","myslím","myslet","impf"," “ I know she had her ways, but I don ’ t think she ’ d be up to anything as much as that. ”"," "" Já vím, že žila všelijak, ale myslím, že tohohle by snad přece nebyla schopná. """
"buy","buy","kupovat","kupovat","impf"," Not many people are going to buy you bird cages. ”"," Moc lidí ti ptačí klece kupovat nebude. """
"hit","hit","uhodíš","uhodit","pf"," “ You will be if you hit me."," "" Však ti bude, jestli mě uhodíš."
"wanted","want","chtěl","chtít","impf"," You wanted to a minute ago : I could feel it in your hand;"," Prve jsi chtěl : vycítila jsem ti to z ruky."
"feel","feel","vycítila","vycítit","pf"," You wanted to a minute ago : I could feel it in your hand;"," Prve jsi chtěl : vycítila jsem ti to z ruky."
"want","want","chceš","chtít","impf"," and you want to now. ”"," A teď chceš zase. """
"celebrate","celebrate","oslavil","oslavit","pf"," If I were her, I ’ d celebrate. ”"," Kdybych byl na jejím místě, ještě bych to oslavil. """
"carrying","carry","měl","mít","impf"," I was still carrying my newspaper, and showed him the headline."," Pořád jsem u sebe měl noviny a ukázal jsem mu to záhlaví."
"showed","show","ukázal","ukázat","pf"," I was still carrying my newspaper, and showed him the headline."," Pořád jsem u sebe měl noviny a ukázal jsem mu to záhlaví."
"laugh","laugh","smějeme","smát","impf"," “ They do us a grand favor, Rusty and Mag. We laugh over it : how they think they break our hearts when all the time we want them to run away."," "" Prokázali nám velkou laskavost, Rusty a Mag. My se tomu smějeme : jak si mohou myslet, že z toho budeme nešťastní, když přece pořád chceme, aby spolu zmizli."
"think","think","myslet","myslet","impf"," “ They do us a grand favor, Rusty and Mag. We laugh over it : how they think they break our hearts when all the time we want them to run away."," "" Prokázali nám velkou laskavost, Rusty a Mag. My se tomu smějeme : jak si mohou myslet, že z toho budeme nešťastní, když přece pořád chceme, aby spolu zmizli."
"want","want","chceme","chtít","impf"," “ They do us a grand favor, Rusty and Mag. We laugh over it : how they think they break our hearts when all the time we want them to run away."," "" Prokázali nám velkou laskavost, Rusty a Mag. My se tomu smějeme : jak si mohou myslet, že z toho budeme nešťastní, když přece pořád chceme, aby spolu zmizli."
"laughing","laugh","smáli","smát","impf"," I assure you, we were laughing when the sadness came. ”"," Ujišťuji vás, že jsme se smáli, ale pak přišla ta smutná zpráva. """
"came","come","přišla","přijít","pf"," I assure you, we were laughing when the sadness came. ”"," Ujišťuji vás, že jsme se smáli, ale pak přišla ta smutná zpráva. """
"said","say","řekla","říci","pf"," “ He ’ s still harping? ” she said, and cast across the room an affectionate look at Berman."," "" Pořád s tím otravuje? "" řekla a přes pokoj vrhla vroucný pohled na Bermana."
"cast","cast","vrhla","vrhnout","pf"," “ He ’ s still harping? ” she said, and cast across the room an affectionate look at Berman."," "" Pořád s tím otravuje? "" řekla a přes pokoj vrhla vroucný pohled na Bermana."
"given","give","dali","dát","pf"," Not because they would have given me the part or because I would have been good : they wouldn ’ t and I wouldn ’ t."," Ne proto, že by mi byli tu roli dali, nebo že bych v ní byla dobrá : nebyli by a já bych nebyla."
"let","let","nechala","nechat","pf"," If I do feel guilty, I guess it ’ s because I let him go on dreaming when I wasn ’ t dreaming a bit."," Jestli mám špatné svědomí, tak spíš proto, že jsem ho nechala, ať se kojí nadějí, ale sama jsem se vůbec nekojila."
"took","take","zavedl","zavést","pf"," dark came before we ’ d rounded up a half-dozen jars, the last at a delicatessen on Third Avenue. It was near the antique shop with the palace of a bird cage in its window, so I took her there to see it, and she enjoyed the point, its fantasy :"," setmělo se, než jsme nashromáždili ani ne deset sklenic, poslední v lahůdkářství na Třetí avenue blízko starožitnického krámu s palácovou ptačí klecí ve výkladní skříni, a tak jsem tam Holly zavedl, aby ji viděla, a Holly se jí nadchla, tím fantastickým nápadem."
"see","see","viděla","vidět","impf"," dark came before we ’ d rounded up a half-dozen jars, the last at a delicatessen on Third Avenue. It was near the antique shop with the palace of a bird cage in its window, so I took her there to see it, and she enjoyed the point, its fantasy :"," setmělo se, než jsme nashromáždili ani ne deset sklenic, poslední v lahůdkářství na Třetí avenue blízko starožitnického krámu s palácovou ptačí klecí ve výkladní skříni, a tak jsem tam Holly zavedl, aby ji viděla, a Holly se jí nadchla, tím fantastickým nápadem."
"gripped","grip","popadla","popadnout","pf"," Passing a Woolworth ’ s, she gripped my arm :"," Když jsme šli kolem Woolwortha, popadla mě za paži."
"say","say","řekla","říci","pf"," But as I took leave, she unstoppered herself to say :"," Ale když jsem se s Holly loučil, odzátkovala se a řekla :"
"Call","call","Zavolej","zavolat","pf"," Call up the Times, or whatever you call, and get a list of the fifty richest men in Brazil."," Zavolej do Times nebo někam, kde by ti dali seznam padesáti nejbohatších mužských v Brazílii."
"call","call","Zavolej","zavolat","pf"," Call up the Times, or whatever you call, and get a list of the fifty richest men in Brazil."," Zavolej do Times nebo někam, kde by ti dali seznam padesáti nejbohatších mužských v Brazílii."
"find","find","najdeš","najít","pf"," Another favor - poke around my apartment till you find that medal you gave me."," A ještě něco - prohledej mi byt, jestli najdeš ten medailonek, cos mi dal."
"gave","give","dal","dát","pf"," Another favor - poke around my apartment till you find that medal you gave me."," A ještě něco - prohledej mi byt, jestli najdeš ten medailonek, cos mi dal."
"need","need","potřebovat","potřebovat","impf"," I ’ ll need it for the trip. ”"," Budu ho na cestu potřebovat. """
"gives","give","dává","dávat","impf"," For an hour ’ s conversation he gives you a hundred dollars? ”"," Že ti za hodinu konverzace dává sto liber? """
"think","think","myslím","myslet","impf"," “ I think you could get into a lot of trouble, ” I said, and switched off a lamp;"," "" Tak si myslím, že by ses mohla dostat do velké šlamastyky, "" řekl jsem na to a zhasil jsem lampu;"
"get","get","dostat","dostat","pf"," “ I think you could get into a lot of trouble, ” I said, and switched off a lamp;"," "" Tak si myslím, že by ses mohla dostat do velké šlamastyky, "" řekl jsem na to a zhasil jsem lampu;"
"said","say","řekl","říci","pf"," “ I think you could get into a lot of trouble, ” I said, and switched off a lamp;"," "" Tak si myslím, že by ses mohla dostat do velké šlamastyky, "" řekl jsem na to a zhasil jsem lampu;"
"catch","catch","přistihnou","přistihnout","pf"," If they catch you jumping bail, they ’ ll throw away the key."," Jestli tě přistihnou, že chceš upláchnout a nechat propadnout kauci, tak si to odsedíš, až zmodráš."
"feel","feel","cítí","cítit","impf"," Anyway, home is where you feel at home."," Beztak domov je tam, kde se člověk cítí doma."
"looking","look","hledám","hledat","impf"," I ’ m still looking. ”"," A já ho zatím ještě hledám. """
"said","say","Řekla","říci","pf"," She said,"," Řekla :"
"Remember","remember","pamatuj","pamatovat","impf"," “ Remember, ” she said, leaving us, “ I ’ m his agent."," "" Ale pamatuj, "" řekla na odchodu, "" že Fredův impresário jsem já!"
"said","say","řekla","říci","pf"," “ Remember, ” she said, leaving us, “ I ’ m his agent."," "" Ale pamatuj, "" řekla na odchodu, "" že Fredův impresário jsem já!"
"come","come","přijď","přijít","pf"," Another thing : if I holler, come zipper me up."," A ještě něco : jestli zavolám, tak mi přijď zapnout zip."
"said","say","řekla","říci","pf"," “ Well, idiot, ” she said, and playfully slapped me with her purse.[ ] “ I ’ m in too much of a hurry to make up now."," "" Heleď, hlupáčku, "" řekla a hravě mě pleskla kabelkou, "" mám teď moc naspěch, nemůžu se udobřovat."
"handed","hand","podal","podat","pf"," It was as worn as his leathery hands, almost falling to pieces; and so was the brittle, cracked, blurred snapshot he handed me."," Byla odřená tak jako jeho mozolnaté ruce, sotva držela pohromadě, a zrovna takový byl zpuchřelý, popraskaný a ohmataný snímek, jejž mi podal."
"said","say","řekl","říci","pf"," “ That ’ s me, ” he said, pointing at himself."," "" To jsem já, "" řekl a ukázal na sebe."
