"sat","sit","Posadil","posadit","pf"," He sat across from them in an unstable wicker chair."," Posadil se proti nim na rozvrzanou otočnou židli."
"say","say","říct","říci","pf"," You idiot, Argrow wanted to say."," Ty idiote, chtělo se říct Argrowovi."
"stole","steal","ukradl","ukrást","pf"," You dropped out of high school in the tenth grade, and stole a car when you were nineteen."," Tebe vylili ze střední školy ve druháku, a když ti bylo devatenáct, ukradl jsi auto."
"died","die","zemřeli","zemřít","pf"," Both died at the scene, slaughtered on the shoulder of a narrow road by a drunken driver who never saw them."," Oba na místě zemřeli, v zákrutě úzké silničky je zabil opilý šofér, který je nikdy ani neuviděl."
"saw","see","neuviděl","uvidět","pf"," Both died at the scene, slaughtered on the shoulder of a narrow road by a drunken driver who never saw them."," Oba na místě zemřeli, v zákrutě úzké silničky je zabil opilý šofér, který je nikdy ani neuviděl."
"found","find","našli","najít","pf"," The young lady 's car was found in a ditch with Beech hugging the steering wheel, unable to remove himself."," Auto té slečny našli v příkopu, Beech se držel volantu a nebyl s to se pohnout."
"remembered","remember","nevzpomínal","vzpomínat","impf"," He remembered nothing."," Na nic si nevzpomínal."
"awoke","awake","probudil","probudit","pf"," When he awoke hours later he saw for the first time the inside of a cell."," Když se o mnoho hodin později probudil, poprvé v životě uviděl celu zevnitř."
"saw","see","uviděl","uvidět","pf"," When he awoke hours later he saw for the first time the inside of a cell."," Když se o mnoho hodin později probudil, poprvé v životě uviděl celu zevnitř."
"smiled","smile","usmál","usmát","pf"," He smiled warmly as if he were responsible for this good news."," Vřele se usmál, jako by na té skvělé novince měl lví podíl."
"offered","offer","nabídl","nabídnout","pf"," A man from Boston offered $600 cash for two months, and the real estate agent snatched it."," Nějaký pán z Bostonu nabídl za pronájem na dva měsíce šest set dolarů a majitel realitky po tom rychle skočil."
"cover","cover","zakryl","zakrýt","pf"," The renter 's first chore was to cover the windows."," Nájemník nejdřív ze všeho zakryl okna."
"went","go","vedla","vést","impf"," Three of them faced the street and looked across to Trevor 's, and during the first few hours of surveillance it became obvious how few clients came and went."," Tři vedla do ulice, s výhledem na Trevorovu kancelář, a už za prvních pár hodin pozorování bylo jasné, jak maličko klientů k advokátovi chodí."
"came","come","chodí","chodit","impf"," Three of them faced the street and looked across to Trevor 's, and during the first few hours of surveillance it became obvious how few clients came and went."," Tři vedla do ulice, s výhledem na Trevorovu kancelář, a už za prvních pár hodin pozorování bylo jasné, jak maličko klientů k advokátovi chodí."
"went","go","chodí","chodit","impf"," Three of them faced the street and looked across to Trevor 's, and during the first few hours of surveillance it became obvious how few clients came and went."," Tři vedla do ulice, s výhledem na Trevorovu kancelář, a už za prvních pár hodin pozorování bylo jasné, jak maličko klientů k advokátovi chodí."
"locked","lock","Zamkli","zamknout","pf"," They locked the door, pulled out the letters, placed them exactly where they 'd been the night before, and began thinking."," Zamkli dveře, vyndali dopisy, rozložili je přesně tak, jako včera večer, a začali přemýšlet."
"began","begin","začali","začít","pf"," They locked the door, pulled out the letters, placed them exactly where they 'd been the night before, and began thinking."," Zamkli dveře, vyndali dopisy, rozložili je přesně tak, jako včera večer, a začali přemýšlet."
"thinking","think","přemýšlet","přemýšlet","impf"," They locked the door, pulled out the letters, placed them exactly where they 'd been the night before, and began thinking."," Zamkli dveře, vyndali dopisy, rozložili je přesně tak, jako včera večer, a začali přemýšlet."
"think","think","Myslím","myslet","impf"," "" I think we should scope out the box in Chevy Chase, "" said Spicer."," "" Myslím, že by bylo dobře okouknout tu schránku v Chevy Chase, "" navrhl Spicer."
"took","take","zavedli","zavést","pf"," They took his picture again, stamped the back of his hand with invisible ink, and led him through two doors and a short hallway."," Zase si ho vyfotili, orazítkovali mu hřbet ruky neviditelným inkoustem a zavedli ho skrz dvoje dveře do krátké chodby."
"led","lead","zavedli","zavést","pf"," They took his picture again, stamped the back of his hand with invisible ink, and led him through two doors and a short hallway."," Zase si ho vyfotili, orazítkovali mu hřbet ruky neviditelným inkoustem a zavedli ho skrz dvoje dveře do krátké chodby."
"looking","look","hledala","hledat","impf"," He had nightmares of her ploughing up the backyard looking for his buried treasure."," Zdávaly se mu zlé sny, ve kterých překopávala dvůr a hledala jeho zahrabaný poklad."
"drinking","drink","pil","pít","impf"," He 'd been drinking two nights before being shipped off to prison, and had said something about the $90, 000."," Dva večery před tím, než ho převezli do vězení, dost pil a o těch devadesáti tisících něco řekl."
"said","say","řekl","říci","pf"," He 'd been drinking two nights before being shipped off to prison, and had said something about the $90, 000."," Dva večery před tím, než ho převezli do vězení, dost pil a o těch devadesáti tisících něco řekl."
"remember","remember","vzpomenout","vzpomenout","pf"," He could n't remember his exact words."," Nedokázal si vzpomenout co."
"Try","try","snažil","snažit","impf"," Try as he might, he simply could not recall what he 'd told her."," Ať se snažil, jak chtěl, jednoduše si nevybavil, co jí napovídal."
"lit","light","zapálil","zapálit","pf"," He lit another Marlboro at mile one."," Na značce jednoho kilometru si zapálil další marlborku."
"expected","expect","očekávat","očekávat","impf"," Now he knew it would never get painted, not if they expected him to foot the bill."," Teď věděl, že žádné malování už nebude, aspoň pokud se zaplacení účtu za ně bude očekávat od něj."
"finished","finish","skoncují","skoncovat","pf"," He 'd walk out of the place one day very soon, once Wes and Chap here had finished with the Brethren."," Jednoho vůbec ne vzdáleného dne, až Wes a Chap skoncují s Bratrstvem, odsud odejde."
"hiding","hide","skrývali","skrývat","impf"," The team was still in the townhouse, hiding and waiting for the Secret Service to leave."," Jeho lidé byli pořád ještě v domě, skrývali se a čekali, až odejdou tajní."
"waiting","wait","čekali","čekat","impf"," The team was still in the townhouse, hiding and waiting for the Secret Service to leave."," Jeho lidé byli pořád ještě v domě, skrývali se a čekali, až odejdou tajní."
"leave","leave","odejdou","odejít","pf"," The team was still in the townhouse, hiding and waiting for the Secret Service to leave."," Jeho lidé byli pořád ještě v domě, skrývali se a čekali, až odejdou tajní."
"leave","leave","nenechal","nechat","pf"," Whatever Lake did in his secret life, he worked hard not to leave a trail."," Ať už jeho dvojí život spočívá v čemkoli, Lake se pilně snaží, aby nenechal nejmenší stopu."
"Reading","read","četl","číst","impf"," Reading Ricky 's letters and looking at his handsome face had given him a nervous thrill."," Když si četl Rickyho dopisy a díval se na jeho hezký obličej, byl z toho jen mírně nervózní."
"looking","look","díval","dívat","impf"," Reading Ricky 's letters and looking at his handsome face had given him a nervous thrill."," Když si četl Rickyho dopisy a díval se na jeho hezký obličej, byl z toho jen mírně nervózní."
"meet","meet","nesetkají","setkat","pf"," The young man was far away and odds were they 'd never meet."," Ten mladík je kdesi daleko a pravděpodobně se nikdy nesetkají."
"get","get","chytit","chytit","pf"," "" Do n't get caught, son. """," "" Nenech se chytit, synku. """
"caught","catch","chytit","chytit","pf"," "" Do n't get caught, son. """," "" Nenech se chytit, synku. """
"walking","walk","šel","jít","impf"," At the turn, Buster kept walking, off the track, across the freshly cut grass, a hundred yards to some brush, then he was gone."," V zatáčce šel Buster pořád dál, sešel ze dráhy na čerstvě posekaný trávník, pak došel sto metrů k nějakému křoví a zmizel."
"gone","go","šel","jít","impf"," At the turn, Buster kept walking, off the track, across the freshly cut grass, a hundred yards to some brush, then he was gone."," V zatáčce šel Buster pořád dál, sešel ze dráhy na čerstvě posekaný trávník, pak došel sto metrů k nějakému křoví a zmizel."
"saw","see","dívali","dívat","impf"," Beech and Yarber saw him go, then turned to watch the prison."," Beech a Yarber se dívali, jak odchází, a potom se otočili ke věznici."
"watch","watch","dívali","dívat","impf"," Beech and Yarber saw him go, then turned to watch the prison."," Beech a Yarber se dívali, jak odchází, a potom se otočili ke věznici."
"go","go","odchází","odcházet","impf"," Beech and Yarber saw him go, then turned to watch the prison."," Beech a Yarber se dívali, jak odchází, a potom se otočili ke věznici."
"turned","turn","otočili","otočit","pf"," Beech and Yarber saw him go, then turned to watch the prison."," Beech a Yarber se dívali, jak odchází, a potom se otočili ke věznici."
"walking","walk","kráčel","kráčet","impf"," Spicer was calmly walking toward them."," Spicer rozvážně kráčel k nim."
"Write","write","Napsat","napsat","pf"," Write a letter to Ricky and plead poverty."," Napsat Rickymu a postěžovat si na svou chudobu."
"Offer","offer","Nabídnout","nabídnout","pf"," Offer another $10, 000 and tell him that 's all."," Nabídnout dalších deset tisíc a říct, že tím to končí."
"tell","tell","říct","říci","pf"," Offer another $10, 000 and tell him that 's all."," Nabídnout dalších deset tisíc a říct, že tím to končí."
"destroy","destroy","zničit","zničit","pf"," If Ricky was determined to destroy him, then he, Quince, would have no choice but to come after Ricky."," A že pokud je Ricky odhodlán jej zničit, pak on, Quince, nemá jinou možnost než jít po něm."
"come","come","jít","jít","impf"," If Ricky was determined to destroy him, then he, Quince, would have no choice but to come after Ricky."," A že pokud je Ricky odhodlán jej zničit, pak on, Quince, nemá jinou možnost než jít po něm."
"left","leave","Odešel","odejít","pf"," He left the house without seeing the maid."," Odešel z domu, aniž by zahlédl služebnou."
"seeing","see","zahlédl","zahlédnout","pf"," He left the house without seeing the maid."," Odešel z domu, aniž by zahlédl služebnou."
"released","release","nepropustí","propustit","pf"," One is that I wo n't be released for a few more years."," Jedním je, že mě nepropustí ještě několik let."
"catch","catch","chytne","chytnout","pf"," And who knew, Lake 's shiny new jet might catch on fire, just like the previous one."," A pak, kdo ví, třeba Lakeův fungl nový tryskáč chytne jako ten předchozí a shoří."
"fight","fight","bojuje","bojovat","impf"," Tarry licked his rather deep wounds, and the day after the primary he promised to fight on."," Tarry si lízal dosti hluboké rány a den po primárkách ohlásil, že bojuje dál."
"needed","need","potřebuje","potřebovat","impf"," Lake needed just forty more delegates to lock up the nomination, and there were almost five hundred still out there."," On potřebuje k tomu, aby měl nominaci zcela jistou, už jen čtyřicet delegátů, a ve zbývajících primárkách je jich ve hře ještě skoro pět set."
"arriving","arrive","dorazil","dorazit","pf"," He drove to Trumble, arriving at four-thirty, and he waited for Spicer for almost half an hour."," Pak odjel do Trumble, dorazil v půl páté a na Spicera čekal skoro půl hodiny."
"waited","wait","čekal","čekat","impf"," He drove to Trumble, arriving at four-thirty, and he waited for Spicer for almost half an hour."," Pak odjel do Trumble, dorazil v půl páté a na Spicera čekal skoro půl hodiny."
"said","say","řekl","říci","pf"," "" A pleasant surprise, "" Spicer said dryly as he stepped into the attorney-conference room."," "" Příjemné překvapení, "" řekl Spicer suše, jen co vešel do hovorny."
"stepped","step","šel","jít","impf"," Trevor had no briefcase to inspect, so the guard patted his pockets and stepped outside."," Trevor neměl aktovku, nebylo co prohledávat, a tak mu bachař jen poplácal po kapsách a šel ven."
"received","receive","Dostali","dostat","pf"," "" We received a hundred thousand dollars from Iowa, "" Trevor said, glancing at the door."," "" Dostali jsme sto tisíc dolarů z Iowy, "" ohlásil Trevor a střelil pohledem ke dveřím."
"see","see","vidí","vidět","impf"," Spicer was suddenly happy to see his lawyer."," Spicer byl rázem rád, že svého právníka vidí."
"need","need","Potřebujeme","potřebovat","impf"," "" We need someone new, Mr. Lakke, and we think that someone is you. """," "" Potřebujeme někoho nového, pane Lakeu, a myslíme si, že tím někým jste vy. """
"think","think","myslíme","myslet","impf"," "" We need someone new, Mr. Lakke, and we think that someone is you. """," "" Potřebujeme někoho nového, pane Lakeu, a myslíme si, že tím někým jste vy. """
"announced","announce","oznámil","oznámit","pf"," "" Then I have no choice; "" he announced."," "" V tom případě nemám na vybranou, "" oznámil."
"touch","touch","nesáhl","sáhnout","pf"," He did n't touch the money, but walked a few steps to an ancient glass bookcase filled with weathered and peeling volumes."," Na peníze ani nesáhl, došel kousek ke starožitné prosklené knihovně plné starých a opelichaných svazků."
"withdrew","withdraw","vytáhl","vytáhnout","pf"," Carefully, he withdrew a thin, letter-sized folder, which he delicately placed next to the envelope filled with cash."," Opatrně vytáhl tenké desky velké jako dopisní obálka a ty pak pečlivě položil vedle obálky s penězi."
"placed","place","položil","položit","pf"," Carefully, he withdrew a thin, letter-sized folder, which he delicately placed next to the envelope filled with cash."," Opatrně vytáhl tenké desky velké jako dopisní obálka a ty pak pečlivě položil vedle obálky s penězi."
"tell","tell","řekne","říci","pf"," He 'd simply tell Wes and Chap that the guard took his briefcase, something that happened occasionally."," Wesovi a Chapovi jednoduše řekne, že aktovku odnesl bachař a že se to občas stává."
"came","come","přešel","přejít","pf"," "" Whatever; "" Spicer said, rifing through the mail until he came to two envelopes that were slightly thicker."," "" No to je jedno, "" přešel to Spicer a listoval poštou, dokud nenarazil na dvě poněkud naditější obálky."
"said","say","Říkal","říkat","impf"," I plainly said twenties and fifties. """," Říkal jsem jasně dvacky a padesátky. """
"find","find","nesehnal","sehnat","pf"," "" That 's all I could find, okay."," "" Prostě jsem je nesehnal."
"worked","work","nepracuje","pracovat","impf"," Most of the calls were for Jan, and he politely explained that she no longer worked there."," Většinou volali Janičce a on zdvořile odpovídal, že slečna tu už nepracuje."
"arrived","arrive","dorazil","dorazit","pf"," An agent dressed as a carpenter arrived early to replace the front door."," Hned zrána dorazil agent převlečený za truhláře a vyměnil přední dveře."
"replace","replace","vyměnil","vyměnit","pf"," An agent dressed as a carpenter arrived early to replace the front door."," Hned zrána dorazil agent převlečený za truhláře a vyměnil přední dveře."
"find","find","sehnal","sehnat","pf"," "" How 'd you find one so quick? "" he asked."," "" Jak jste ho sehnal tak rychle? "" vyzvídal."
"say","say","odpověděl","odpovědět","pf"," "" It 's whatever we say it is, "" Justice Beech said, relishing a debate with a stockbroker on the court 's rules of procedure."," "" Takové, jaké určíme, "" odpověděl soudce Beech, kterému se v debatě s burzovním spekulantem o procesních pravidlech soudu zalíbilo."
"said","say","odpověděl","odpovědět","pf"," "" It 's whatever we say it is, "" Justice Beech said, relishing a debate with a stockbroker on the court 's rules of procedure."," "" Takové, jaké určíme, "" odpověděl soudce Beech, kterému se v debatě s burzovním spekulantem o procesních pravidlech soudu zalíbilo."
"Spending","spend","utratit","utratit","pf"," Spending it would necessarily entail getting to it, and that would require they one day walk away as free men, free to do whatever they wanted with their growing fortunes."," Aby je mohli utratit, na to se k nim nejprve budou muset dostat, a k tomu zase bude potřeba, aby vyšli ven jako svobodní lidé, kteří si se svým rostoucím majetkem mohou dělat, co se jim zlíbí."
"getting","get","dostat","dostat","pf"," Spending it would necessarily entail getting to it, and that would require they one day walk away as free men, free to do whatever they wanted with their growing fortunes."," Aby je mohli utratit, na to se k nim nejprve budou muset dostat, a k tomu zase bude potřeba, aby vyšli ven jako svobodní lidé, kteří si se svým rostoucím majetkem mohou dělat, co se jim zlíbí."
"do","do","dělat","dělat","impf"," Spending it would necessarily entail getting to it, and that would require they one day walk away as free men, free to do whatever they wanted with their growing fortunes."," Aby je mohli utratit, na to se k nim nejprve budou muset dostat, a k tomu zase bude potřeba, aby vyšli ven jako svobodní lidé, kteří si se svým rostoucím majetkem mohou dělat, co se jim zlíbí."
"letting","let","nechat","nechat","pf"," No sense letting it sit there at 5 percent per annum, even if it was taxfree."," Nemá smysl je tam nechat kysnout za trapných pět procent ročně, i když je to nezdaněné."
"changing","change","měníme","měnit","impf"," And we 're changing your percentage. """," A měníme tvůj podíl. """
"changed","change","změnit","změnit","pf"," "" Deals can always be changed."," "" Dohoda se vždycky může změnit."
"fire","fire","vyhodit","vyhodit","pf"," "" You ca n't fire me. """," "" Mě vyhodit nemůžeš. """
"took","take","zanesl","zanést","pf"," Chap took the file to a motel room where a leased color copier was waiting with other members of the unit."," Chap zanesl desky do motelového pokoje, kde čekali ostatní členové jednotky a s nimi pronajatá barevná kopírka."
"waiting","wait","čekali","čekat","impf"," Chap took the file to a motel room where a leased color copier was waiting with other members of the unit."," Chap zanesl desky do motelového pokoje, kde čekali ostatní členové jednotky a s nimi pronajatá barevná kopírka."
"made","make","Udělali","udělat","pf"," Three sets were made, and thirty minutes later he was back at the bank."," Udělali tři sady kopií a Chap se po půl hodině vrátil do banky."
"left","leave","Odešli","odejít","pf"," They left without shaking hands or the usual goodbyes."," Odešli, ani mu nepotřásli rukama a nerozloučili se."
"say","say","říkali","říkat","impf"," What was there to say?"," Co by také říkali?"
"doing","do","Děláme","dělat","impf"," We 're doing the best we can. """," Děláme, co můžeme. """
"left","leave","odešel","odejít","pf"," It had been six days since Buster had left with their letter."," Je to už šest dnů, co Buster odešel s jejich dopisem."
"meant","mean","znamenalo","znamenat","impf"," No word from Buster meant he 'd walked away clean, dropped off the note to Mr. Konyers, and was now somewhere far away."," Vůbec se neozval, což znamenalo, že v pohodě zmizel, hodil dopis pro pana Konyerse do schránky a teď je někde daleko."
"figured","figure","odhadnout","odhadnout","pf"," Give it three days to travel to Chevy Chase, and the way they had it figured Mr. Aaron Lake should now be scrambling with a plan to deal with them."," To máme tři dny cesty do Chevy Chase, takže pokud mohli odhadnout, pan Aaron Lake se už teď musí hmoždit s plány na to, jak se jich zbavit."
"taught","teach","naučili","naučit","pf"," Prison had taught them patience."," Ve věznici se naučili trpělivosti."
"endorse","endorse","podpořit","podpořit","pf"," "" Can you endorse Aaron Lake for President? """," "" Můžete podpořit kandidaturu Aarona Lakea na prezidenta? """
"endorse","endorse","podpořil","podpořit","pf"," "" I 'll endorse anybody if the price is right. """," "" Za ty prachy bych podpořil, koho chcete. """
"give","give","Dáme","dát","pf"," We 'll give you two hundred thousand and run your campaign. """," Dáme vám dvě stě tisíc a budeme řídit kampaň. """
"run","run","řídit","řídit","impf"," We 'll give you two hundred thousand and run your campaign. """," Dáme vám dvě stě tisíc a budeme řídit kampaň. """
"managed","manage","podařilo","podařit","pf"," Most were not that easy, but D-PAC managed to buy eight endorsements in the first ten days of its existence."," Většinou to až takhle snadné nebylo, ale přesto se OPAVu podařilo za prvních deset dnů činnosti nakoupit osm oficiálních podporovatelů."
"buy","buy","nakoupit","nakoupit","pf"," Most were not that easy, but D-PAC managed to buy eight endorsements in the first ten days of its existence."," Většinou to až takhle snadné nebylo, ale přesto se OPAVu podařilo za prvních deset dnů činnosti nakoupit osm oficiálních podporovatelů."
"do","do","provést","provést","pf"," "" And we 're just curious as to whether there 's any way to do this. """," "" A zajímalo by nás, jestli je nějaký způsob, jak tohle provést. """
"said","say","prohlásil","prohlásit","pf"," "" You 're lucky; "" Argrow said, and allowed the words to settle."," "" Máte kliku, "" prohlásil Argrow a odmlčel se, aby to zapůsobilo."
"picked","pick","vybrali","vybrat","pf"," "" You picked the Bahamas. """," "" Že jste si vybrali Bahamy. """
"said","say","řečeno","říci","pf"," "" Actually, the lawyer picked the Bahamas, "" Spicer said."," "" Bahamy upřímně řečeno vybral náš právník, "" přiznal Spicer."
"picked","pick","vybral","vybrat","pf"," "" Actually, the lawyer picked the Bahamas, "" Spicer said."," "" Bahamy upřímně řečeno vybral náš právník, "" přiznal Spicer."
"get","get","dostane","dostat","pf"," Lots of secrets get told."," Ven se dostane kdejaké tajemství."
"waiting","wait","čeká","čekat","impf"," It 's all waiting for you. """," Všechno už na vás čeká. """
"said","say","řekl","říci","pf"," "" I do n't know, "" Spicer said, his voice shaking."," "" Já nevím, "" řekl Spicer roztřeseným hlasem."
"decides","decide","rozhodne","rozhodnout","pf"," So he decides to stiff Ricky."," Takže se rozhodne hodit Rickyho přes palubu."
"writes","write","Napíše","napsat","pf"," He writes a note that has one chance in a billion of getting screwed up, then the plane catches on fire."," Napíše vzkaz, protože nebezpečí, že by to prasklo, je jedna k milionu, jenže pak v letadle začne hořet."
"makes","make","Udělal","udělat","pf"," He makes a small mistake, but it turns into a monster. """," Udělal jenom malou chybu, ale z té se pak vyvinula příšerná chyba. """
"took","take","Dělal","dělat","impf"," It was a random test, took him about an hour."," Dělal to jen na zkoušku a zabralo mu to hodinu."
"took","take","zabralo","zabrat","pf"," It was a random test, took him about an hour."," Dělal to jen na zkoušku a zabralo mu to hodinu."
"pay","pay","platí","platit","impf"," "" How much does he pay for this? """," "" Kolik za to platí? """
"find","find","zjistíme","zjistit","pf"," "" Do n't know, but we 'll find out soon when he hires an investigator. """," "" Nevím, ale zjistíme to brzy, jen co si najme detektiva. """
"hires","hire","najme","najmout","pf"," "" Do n't know, but we 'll find out soon when he hires an investigator. """," "" Nevím, ale zjistíme to brzy, jen co si najme detektiva. """
"buy","buy","koupil","koupit","pf"," I 'd rather buy him first."," Nejdřív bych ho koupil."
"buys","buy","koupí","koupit","pf"," Money buys television and polls, and that 's all it takes. """," Za peníze se koupí televize a průzkumy - a nic jiného není potřeba. """
"hearing","hear","posloucháme","poslouchat","impf"," "" Oh, it is, Mr. Lake, and our message is far more important than tax cuts and affirmative action and abortion and trust and family values and all the other silliness we 're hearing."," "" Ale ovšem, je, pane Lakeu, a to naše poselství je významnější než snižování daní a pozitivní diskriminace a potraty a důvěra a rodinné hodnoty a všechny ty ostatní kraviny, co pořád posloucháme."
"change","change","změní","změnit","pf"," Our message will change the world and protect our affluence."," Naše poselství změní svět a zachová náš vliv."
"admitted","admit","připustil","připustit","pf"," Teddy studied their faces, and grudgingly admitted a little admiration."," Teddy si prohlížel jejich tváře a nerad si připustil, že je maličko obdivuje."
"want","want","chcete","chtít","impf"," Where do you want it? """," Kam to chcete? """
"serve","serve","sloužit","sloužit","impf"," Though Trevor did n't keep records, or copies, or documents in a file that would serve as proof that he had anything whatsoever to do with the Brethren 's little scam, he knew there had to be twenty or thirty potential victims currently being set up."," Trevor si sice nevedl žádné záznamy a neukládal si kopie, zkrátka nenechával si nic, co by mohlo sloužit jako důkaz, že kdy měl co společného s podvodnou akcí Bratrstva, ale věděl, že mají rozdělaných dobrých dvacet nebo třicet potenciálních obětí."
"keep","keep","měl","mít","impf"," Though Trevor did n't keep records, or copies, or documents in a file that would serve as proof that he had anything whatsoever to do with the Brethren 's little scam, he knew there had to be twenty or thirty potential victims currently being set up."," Trevor si sice nevedl žádné záznamy a neukládal si kopie, zkrátka nenechával si nic, co by mohlo sloužit jako důkaz, že kdy měl co společného s podvodnou akcí Bratrstva, ale věděl, že mají rozdělaných dobrých dvacet nebo třicet potenciálních obětí."
"keep","keep","mají","mít","impf"," Though Trevor did n't keep records, or copies, or documents in a file that would serve as proof that he had anything whatsoever to do with the Brethren 's little scam, he knew there had to be twenty or thirty potential victims currently being set up."," Trevor si sice nevedl žádné záznamy a neukládal si kopie, zkrátka nenechával si nic, co by mohlo sloužit jako důkaz, že kdy měl co společného s podvodnou akcí Bratrstva, ale věděl, že mají rozdělaných dobrých dvacet nebo třicet potenciálních obětí."
"stopped","stop","přestaly","přestat","pf"," Contributions had stopped."," Příspěvky přestaly chodit."
"meant","mean","znamenala","znamenat","impf"," It was an exhilarating exercise because it meant the nomination was in the bag."," Byla to opojná hra, protože znamenala, že nominaci mají v kapse."
"drawing","draw","vybral","vybrat","pf"," Lake 's first choice, Senator Nance from Michigan, was drawing fire because he 'd had some shady business deals in another life."," Senátor Nance z Michiganu, kterého si Lake vybral na začátku, troubil na ústup, protože měl ze starých dob nějaké hodně nejasné obchody."
"earned","earn","vydělával","vydělávat","impf"," His real job was that of a dishwasher in the cafeteria, for which he earned thirty cents an hour."," Oficiálně pracoval jako umývač nádobí v kantýně a vydělával si tím třicet centů za hodinu."
"refused","refuse","zamítl","zamítnout","pf"," The warden refused his request to be classified as a gardener, so the roses were deemed a hobby."," Správce zamítl jeho žádost, aby byl překlasifikován na zahradníka, a tak se na růže nahlíželo jako na zálibu."
"watering","water","zalévá","zalévat","impf"," During the season, Picasso could be seen early and late in his little patch, on all fours, tilling and digging and watering."," Brzy ráno a pozdě večer jste mohli Picassa vídat, jak oblézá záhonek po čtyřech, jak kypří a okopává a zalévá."
"talked","talk","mluvil","mluvit","impf"," He even talked to his flowers."," Dokonce s květinami i mluvil."
"take","take","vezmou","vzít","pf"," The halfway house in Baltimore is willing to take me if I can find a part-time job of some type."," V tom baltimorském domě na půl cesty mě prý vezmou, jestli si seženu nějakou práci na půl úvazku."
"find","find","seženu","sehnat","pf"," The halfway house in Baltimore is willing to take me if I can find a part-time job of some type."," V tom baltimorském domě na půl cesty mě prý vezmou, jestli si seženu nějakou práci na půl úvazku."
"sustain","sustain","udržují","udržovat","impf"," Your letters, and the hopes and dreams of leaving here in two months with a job on the outside, sustain me in my darkest hours."," Když je mi úplně nejhůř, udržují mě nad vodou nejen naděje a sny o tom, jak za dva měsíce odejdu a budu mít venku práci, ale i tvoje dopisy."
"leaving","leave","odejdu","odejít","pf"," Your letters, and the hopes and dreams of leaving here in two months with a job on the outside, sustain me in my darkest hours."," Když je mi úplně nejhůř, udržují mě nad vodou nejen naděje a sny o tom, jak za dva měsíce odejdu a budu mít venku práci, ale i tvoje dopisy."
"ridding","rid","zbavit","zbavit","pf"," The only hesitation in ridding themselves of Trevor was the fear of what he might do with their money."," Při úvahách o tom, jak se zbavit Trevora, váhali nad jedinou věcí - měli strach, co by mohl provést s jejich penězi."
"do","do","provést","provést","pf"," The only hesitation in ridding themselves of Trevor was the fear of what he might do with their money."," Při úvahách o tom, jak se zbavit Trevora, váhali nad jedinou věcí - měli strach, co by mohl provést s jejich penězi."
"expected","expect","očekávali","očekávat","impf"," They expected him to steal it, frankly, and they could n't stop him."," Upřímně řečeno očekávali, že je ukradne, a v tom by mu nemohli zabránit."
"steal","steal","ukradne","ukrást","pf"," They expected him to steal it, frankly, and they could n't stop him."," Upřímně řečeno očekávali, že je ukradne, a v tom by mu nemohli zabránit."
"get","get","dostat","dostat","pf"," To get to Lake, they felt they had to eliminate Trevor."," A měli pocit, že pokud se Lakeovi chtějí dostat k tělu, Trevora odstavit musejí"
"want","want","chtít","chtít","impf"," But the reason he gave was "" Just thought you 'd want to know in case you needed to call him. """," "" Napadlo mě, že byste to mohli chtít vědět, pro případ, že byste mu potřebovali zavolat. """
"want","want","potřebovali","potřebovat","impf"," But the reason he gave was "" Just thought you 'd want to know in case you needed to call him. """," "" Napadlo mě, že byste to mohli chtít vědět, pro případ, že byste mu potřebovali zavolat. """
"needed","need","potřebovali","potřebovat","impf"," But the reason he gave was "" Just thought you 'd want to know in case you needed to call him. """," "" Napadlo mě, že byste to mohli chtít vědět, pro případ, že byste mu potřebovali zavolat. """
"call","call","zavolat","zavolat","pf"," But the reason he gave was "" Just thought you 'd want to know in case you needed to call him. """," "" Napadlo mě, že byste to mohli chtít vědět, pro případ, že byste mu potřebovali zavolat. """
"fired","fire","Vyhodili","vyhodit","pf"," They 'd fired Trevor the day before, and had not yet informed the administration that he was no longer their attorney of record."," Vyhodili Trevora včera a ještě nestačili správu věznice informovat o tom, že už není jejich oficiálním zástupcem."
"say","say","řečeno","říci","pf"," Frankly, I 'd say you gentlemen have had enough legal counsel to last you many years. ”"," Upřímně řečeno, já mám dojem, pánové, že jste dostali dost právních porad, aby vám to vydrželo na hodně let. """
"last","last","vydrželo","vydržet","pf"," Frankly, I 'd say you gentlemen have had enough legal counsel to last you many years. ”"," Upřímně řečeno, já mám dojem, pánové, že jste dostali dost právních porad, aby vám to vydrželo na hodně let. """
"studying","study","studoval","studovat","impf"," Inside, the legend only grew, partly because Whiz kept to himself and spent long hours every day studying financials and technical charts and reading impenetrable economic publications."," A uvnitř vězení se legenda ještě víc nafoukla, zčásti proto, že Vykuk se s nikým nestýkal a den co den dlouhé hodiny studoval finanční a statistické přehledy a čítal si v neprůstřelných ekonomických publikacích."
"reading","read","studoval","studovat","impf"," Inside, the legend only grew, partly because Whiz kept to himself and spent long hours every day studying financials and technical charts and reading impenetrable economic publications."," A uvnitř vězení se legenda ještě víc nafoukla, zčásti proto, že Vykuk se s nikým nestýkal a den co den dlouhé hodiny studoval finanční a statistické přehledy a čítal si v neprůstřelných ekonomických publikacích."
"got","get","dostal","dostat","pf"," An ex lawyer known as Rook had somehow got next to Whiz, and had somehow convinced him to share a small morsel of advice with an investment club that met once a week in the prison chapel."," Jeden bývalý právník, kterému tu říkali Žulík, se k Vykukovi nějak dostal a nějak jej přiměl, aby se aspoň malinko podělil o své rady s investičním klubem, který se scházel jednou týdně ve vězeňské kapli."
