"do","do","nevezme","vzít","pf"," Pim swears that I do such a good job he 'll never go to another barber after the war."," Pim tvrdí, že si po válce nevezme jiného holiče, tak dobře odvádím svou práci."
"going","go","půjdou","jít","impf"," When the dentist was finished and we were back outside, Margot and Mother very sweetly informed me that they were going downtown to buy or look at something, I do n't remember what, and of course I wanted to go along."," Když jsme byly u zubaře hotovy a stály opět přede dveřmi, Margot a matka řekly docela vesele, že teď půjdou do města na něco se podívat nebo něco koupit, už přesně nevím co."
"do","do","půjdou","jít","impf"," When the dentist was finished and we were back outside, Margot and Mother very sweetly informed me that they were going downtown to buy or look at something, I do n't remember what, and of course I wanted to go along."," Když jsme byly u zubaře hotovy a stály opět přede dveřmi, Margot a matka řekly docela vesele, že teď půjdou do města na něco se podívat nebo něco koupit, už přesně nevím co."
"go","go","půjdou","jít","impf"," When the dentist was finished and we were back outside, Margot and Mother very sweetly informed me that they were going downtown to buy or look at something, I do n't remember what, and of course I wanted to go along."," Když jsme byly u zubaře hotovy a stály opět přede dveřmi, Margot a matka řekly docela vesele, že teď půjdou do města na něco se podívat nebo něco koupit, už přesně nevím co."
"look","look","podívat","podívat","pf"," When the dentist was finished and we were back outside, Margot and Mother very sweetly informed me that they were going downtown to buy or look at something, I do n't remember what, and of course I wanted to go along."," Když jsme byly u zubaře hotovy a stály opět přede dveřmi, Margot a matka řekly docela vesele, že teď půjdou do města na něco se podívat nebo něco koupit, už přesně nevím co."
"buy","buy","koupit","koupit","pf"," When the dentist was finished and we were back outside, Margot and Mother very sweetly informed me that they were going downtown to buy or look at something, I do n't remember what, and of course I wanted to go along."," Když jsme byly u zubaře hotovy a stály opět přede dveřmi, Margot a matka řekly docela vesele, že teď půjdou do města na něco se podívat nebo něco koupit, už přesně nevím co."
"imagine","imagine","představit","představit","pf"," You ca n't imagine the screaming, shouting, stamping of feet and swearing that went on."," Ten vřískot, brekot, dupot a nadávky si nedovedeš představit."
"says","say","říká","říkat","impf"," I know I 'd be insanely jealous, but Margot just says I should n't feel sorry for her."," Byla bych zoufalá z její žárlivosti, ale Margot jen říká, že s ní nemusím mít soucit."
"replied","reply","odpověděla","odpovědět","pf"," "" I 'm used to that, "" she replied, somewhat bitterly."," "" Na to jsem zvyklá, "" odpověděla dost trpce."
"say","say","řekl","říci","pf"," What did Peter say about me?"," Co o mně řekl Peter?"
"remained","remain","zbylo","zbýt","pf"," What 's remained of that Anne Frank?"," Co zbylo z téhle Anne Frankové?"
"tell","tell","Poznala","poznat","pf"," I could tell he wanted to please me, but since he could n't make a long complimentary speech, he said everything with his eyes."," Poznala jsem, že mi chtěl udělat radost, a protože neumí pronášet slavnostní řeči, vložil do svého pohledu všechno to, nač myslel."
"wanted","want","chtěl","chtít","impf"," I could tell he wanted to please me, but since he could n't make a long complimentary speech, he said everything with his eyes."," Poznala jsem, že mi chtěl udělat radost, a protože neumí pronášet slavnostní řeči, vložil do svého pohledu všechno to, nač myslel."
"please","please","chtěl","chtít","impf"," I could tell he wanted to please me, but since he could n't make a long complimentary speech, he said everything with his eyes."," Poznala jsem, že mi chtěl udělat radost, a protože neumí pronášet slavnostní řeči, vložil do svého pohledu všechno to, nač myslel."
"make","make","udělat","udělat","pf"," I could tell he wanted to please me, but since he could n't make a long complimentary speech, he said everything with his eyes."," Poznala jsem, že mi chtěl udělat radost, a protože neumí pronášet slavnostní řeči, vložil do svého pohledu všechno to, nač myslel."
"understood","understand","Rozuměla","rozumět","impf"," I understood him so well and was very grateful."," Rozuměla jsem mu dobře a byla mu strašně vděčná."
"think","think","pomyslím","pomyslit","pf"," It still makes me happy to think back to those words and that look!"," Ještě teď je mi hezky, když si pomyslím na jeho slova a na jeho pohled."
"apologized","apologize","omluvila","omluvit","pf"," When I entered Peter 's room, I apologized for disturbing him again."," Když jsem přišla k Peterovi, omluvila jsem se mu, že ho ještě jednou ruším."
"disturbing","disturb","ruším","rušit","impf"," When I entered Peter 's room, I apologized for disturbing him again."," Když jsem přišla k Peterovi, omluvila jsem se mu, že ho ještě jednou ruším."
"copy","copy","opsala","opsat","pf"," I 'm enclosing their list, but for the sake of clarity, I 'll copy it here."," Pro větší srozumitelnost jsem ty body opsala :"
"fled","flee","uprchli","uprchnout","pf"," Burglars apparently interrupted, forced warehouse door, fled through garden."," Lupiči byli zřejmě vyrušeni, vypáčili sklad a uprchli zahradou."
"left","leave","odejít","odejít","pf"," Kugler MUST have left through second door."," Kugler musel odejít druhými dveřmi."
"missing","miss","chybí","chybit","pf"," If one of the three is missing, he does n't hesitate to let his protest be heard."," Když z toho něco chybí, donekonečna protestuje."
"goes","go","odchází","odcházet","impf"," Everyone rises from the table and goes about their business."," Strávníci se zvedají a každý odchází zpátky za svým zaměstnáním."
"cautioned","caution","varoval","varovat","impf"," Pim gave me a rough idea of how to approach Dussel, but cautioned me to wait until the next day, since I was in such a flap."," Pim mi zhruba vyložil, jak na to mám jít, ale varoval mě, abych raději počkala do zítřka, protože jsem moc rozčilená."
"wait","wait","počkala","počkat","pf"," Pim gave me a rough idea of how to approach Dussel, but cautioned me to wait until the next day, since I was in such a flap."," Pim mi zhruba vyložil, jak na to mám jít, ale varoval mě, abych raději počkala do zítřka, protože jsem moc rozčilená."
"waited","wait","počkala","počkat","pf"," I ignored this last piece of advice and waited for Dussel after the dishes had been done."," Tu poslední radu jsem pustila k vodě a počkala jsem večer na Dussela, až se umyje."
"sitting","sit","seděl","sedět","impf"," Pim was sitting next door and that had a calming effect."," Pim seděl v pokoji vedle nás a to mě uklidňovalo."
"keeping","keep","MÍT","mít","impf"," This way of keeping a diary is much nicer, and now I can hardly wait for those moments when I 'm able to write in you."," TENTO ZPŮSOB PSANÍ DENÍKU MI PŘIPADÁ MNOHEM KRÁSNĚJŠÍ A NEMŮŽU SE SKORO DOČKAT CHVÍLE, AŽ BUDU MÍT ČAS SI DO TEBE ZAPISOVAT."
"write","write","ZAPISOVAT","zapisovat","impf"," This way of keeping a diary is much nicer, and now I can hardly wait for those moments when I 'm able to write in you."," TENTO ZPŮSOB PSANÍ DENÍKU MI PŘIPADÁ MNOHEM KRÁSNĚJŠÍ A NEMŮŽU SE SKORO DOČKAT CHVÍLE, AŽ BUDU MÍT ČAS SI DO TEBE ZAPISOVAT."
"studying","study","učit","učit","impf"," It 's very busy upstairs, and Mother has informed me that I 'm not to do any studying or reading until all the household chores have been finished."," Nahoře je spousta práce a matka mi zakázala učit se nebo číst, dokud nebude všechno hotovo."
"reading","read","číst","číst","impf"," It 's very busy upstairs, and Mother has informed me that I 'm not to do any studying or reading until all the household chores have been finished."," Nahoře je spousta práce a matka mi zakázala učit se nebo číst, dokud nebude všechno hotovo."
"bemoan","bemoan","litovala","litovat","impf"," I always used to bemoan the fact that I could n't draw, but now I 'm overjoyed that at least I can write."," Dříve jsem vždycky litovala, že vůbec neumím kreslit, ale teď jsem přešťastná, že umím aspoň psát."
"draw","draw","kreslit","kreslit","impf"," I always used to bemoan the fact that I could n't draw, but now I 'm overjoyed that at least I can write."," Dříve jsem vždycky litovala, že vůbec neumím kreslit, ale teď jsem přešťastná, že umím aspoň psát."
"write","write","psát","psát","impf"," I always used to bemoan the fact that I could n't draw, but now I 'm overjoyed that at least I can write."," Dříve jsem vždycky litovala, že vůbec neumím kreslit, ale teď jsem přešťastná, že umím aspoň psát."
"write","write","psát","psát","impf"," And if I do n't have the talent to write books or newspaper articles, I can always write for myself."," A pokud nemám dost talentu k psaní novinových článků nebo knih, pak vždycky ještě můžu psát pro sebe."
"write","write","psát","psát","impf"," And if I do n't have the talent to write books or newspaper articles, I can always write for myself."," A pokud nemám dost talentu k psaní novinových článků nebo knih, pak vždycky ještě můžu psát pro sebe."
"want","want","chci","chtít","impf"," But I want to achieve more than that."," Ale chci pokročit dál."
"imagine","imagine","představit","představit","pf"," I ca n't imagine having to live like Mother, Mrs. van Daan and all the women who go about their work and are then forgotten."," Nedovedu si představit, že bych měla žít jako matka, paní van Daanová a všecky ostatní ženy, které dělají svou práci a později na ně nikdo nevzpomene."
"go","go","dělají","dělat","impf"," I ca n't imagine having to live like Mother, Mrs. van Daan and all the women who go about their work and are then forgotten."," Nedovedu si představit, že bych měla žít jako matka, paní van Daanová a všecky ostatní ženy, které dělají svou práci a později na ně nikdo nevzpomene."
"need","need","musím","muset","impf"," I need to have something besides a husband and children to devote myself to!"," Vedle muže a dětí musím mít něco, čemu se mohu plně věnovat!"
"devote","devote","věnovat","věnovat","impf"," I need to have something besides a husband and children to devote myself to!"," Vedle muže a dětí musím mít něco, čemu se mohu plně věnovat!"
"started","start","začali","začít","pf"," Tuesday morning we started where we left off the night before."," V úterý ráno jsme začali tam, kde jsme v pondělí přestali."
"left","leave","přestali","přestat","pf"," Tuesday morning we started where we left off the night before."," V úterý ráno jsme začali tam, kde jsme v pondělí přestali."
"asks","ask","zeptá","zeptat","pf"," As soon as a boy asks if he can bicycle home with me and we get to talking, nine times out of ten I can be sure he 'll become enamored on the spot and wo n't let me out of his sight for a second."," Jakmile se mě některý z kluků zeptá, jestli se mnou smí na kole domů, a začneme si povídat, můžu v devíti z deseti případů počítat s tím, že dotyčný mladík okamžitě vzplane jako pochodeň a už mě nespustí z očí."
"need","need","potřebuji","potřebovat","impf"," But I desperately need a cigarette now, because my head 's in such a whirl."," Ale teď potřebuji nutně cigaretu, vždyť mi už blbne hlava."
"make","make","dělají","dělat","impf"," The van Daans are horrible people; the English may make a lot of mistakes, but the war is progressing."," Van Daanovi jsou strašní lidé, Angličani dělají spoustu chyb, ale válka se vyvíjí dobře."
"need","need","nepotřebuji","potřebovat","impf"," "" Everything 's fine, I do n't need a thing."," "" Všechno v pořádku, nic nepotřebuji."
"speak","speak","promluvím","promluvit","pf"," "" I 'll have to speak to Mr. Kugler about this, "" he said to me."," "" Já si o tom promluvím s panem Kuglerem, "" řekl mi."
"speak","speak","řekl","říci","pf"," "" I 'll have to speak to Mr. Kugler about this, "" he said to me."," "" Já si o tom promluvím s panem Kuglerem, "" řekl mi."
"said","say","řekl","říci","pf"," "" I 'll have to speak to Mr. Kugler about this, "" he said to me."," "" Já si o tom promluvím s panem Kuglerem, "" řekl mi."
"replied","reply","Odpověděla","odpovědět","pf"," I replied that we never discussed matters of this sort with Mr. Kugler, only within the group."," Odpověděla jsem, že o takových věcech nerozhoduje pan Kugler, ale celé naše společenství."
"allowed","allow","nesmí","smět","impf"," He 's also not allowed to sit in Mr. Kugler 's office anymore on Saturday afternoons or Sundays, because the manager of Keg 's might hear him if he happens to be next door."," Také už nesmí v sobotu odpoledne a v neděli vysedávat v Kuglerově kanceláři, protože by ho mohl slyšet šéf firmy Keg, kdyby přišel."
"hear","hear","slyšet","slyšet","impf"," He 's also not allowed to sit in Mr. Kugler 's office anymore on Saturday afternoons or Sundays, because the manager of Keg 's might hear him if he happens to be next door."," Také už nesmí v sobotu odpoledne a v neděli vysedávat v Kuglerově kanceláři, protože by ho mohl slyšet šéf firmy Keg, kdyby přišel."
"happens","happen","přišel","přijít","pf"," He 's also not allowed to sit in Mr. Kugler 's office anymore on Saturday afternoons or Sundays, because the manager of Keg 's might hear him if he happens to be next door."," Také už nesmí v sobotu odpoledne a v neděli vysedávat v Kuglerově kanceláři, protože by ho mohl slyšet šéf firmy Keg, kdyby přišel."
"stay","stay","zůstat","zůstat","pf"," First, Mr. Kleiman, our merry sunshine, had another bout of gastrointestinal hemorrhaging yesterday and will have to stay in bed for at least three weeks."," Za prvé : pan Kleiman, který nám stále dodával náladu, dostal včera silné krvácení do žaludku a musí přinejmenším tři týdny zůstat v posteli."
"go","go","odchází","odcházet","impf"," Third, Mr. Voskuijl has to go to the hospital next week."," Za třetí : pan Voskuijl odchází příští týden do nemocnice."
"came","come","přijeli","přijet","pf"," Fourth, the managers of Pomosin Industries came from Frankfurt to discuss the new Opekta deliveries."," A za čtvrté : přijeli ředitelé firmy Pomesin z Frankfurtu dohodnout nové dodávky Opekty."
"think","think","nevěřil","věřit","impf"," But Father did n't think we were serious, he thought we were just friends."," Ale otec tomu nevěřil, domníval se, že jsme kamarádi."
"thought","think","nevěřil","věřit","impf"," But Father did n't think we were serious, he thought we were just friends."," Ale otec tomu nevěřil, domníval se, že jsme kamarádi."
"think","think","Myslíš","myslet","impf"," Do you think we still can be?"," Myslíš, že to nejde? """
"Do","do","nejde","jít","impf"," Do you think we still can be?"," Myslíš, že to nejde? """
"do","do","jde","jít","impf"," "" Yes, I do."," "" Myslím, že to jde."
"told","tell","řekla","říci","pf"," I also told Father that I trust you."," Taky jsem tátovi řekla, že ti důvěřuji."
"trust","trust","důvěřuji","důvěřovat","impf"," I also told Father that I trust you."," Taky jsem tátovi řekla, že ti důvěřuji."
"hope","hope","doufám","doufat","impf"," "" I hope so. """," "" Já doufám. """
"understand","understand","rozumím","rozumět","impf"," But I thought I did understand it, and now I 'm sure I do."," Věděla jsem ale vždycky, že jí rozumím, a teď jí rozumím docela."
"understand","understand","rozumím","rozumět","impf"," But I thought I did understand it, and now I 'm sure I do."," Věděla jsem ale vždycky, že jí rozumím, a teď jí rozumím docela."
"saw","see","Viděla","vidět","impf"," I saw my face in the mirror, and it looked so different."," Viděla jsem svou tvář v zrcadle a vypadá úplně jinak než obvykle."
"faded","fade","mizí","mizet","impf"," I looked happy, and yet there was something so sad in my expression that the smile immediately faded from my lips."," Vypadám, jako bych byla šťastná, a přece je v mém výrazu něco smutného, smích mi hned zase mizí ze rtů."
"warn","warn","varoval","varovat","impf"," Pim bounded up the stairs, while Peter went to warn Dussel, who finally presented himself upstairs, though not without kicking up a fuss and making a lot of noise."," Pim byl jedním skokem nahoře, Peter ještě nejdřív varoval Dussela, který rozvláčně a hřmotně konečně taky dorazil nahoru."
"making","make","dorazil","dorazit","pf"," Pim bounded up the stairs, while Peter went to warn Dussel, who finally presented himself upstairs, though not without kicking up a fuss and making a lot of noise."," Pim byl jedním skokem nahoře, Peter ještě nejdřív varoval Dussela, který rozvláčně a hřmotně konečně taky dorazil nahoru."
"arrived","arrive","přijeli","přijet","pf"," The gentlemen arrived from Frankfurt, and Father was already shaking at the thought of how the talks would go."," Frankfurtští páni přijeli a otec se už předem třásl obavou o průběh jednání."
"shaking","shake","třásl","třást","impf"," The gentlemen arrived from Frankfurt, and Father was already shaking at the thought of how the talks would go."," Frankfurtští páni přijeli a otec se už předem třásl obavou o průběh jednání."
"exclaimed","exclaim","volal","volat","impf"," "" If only I could be there, if only I were downstairs, "" he exclaimed."," "" Kdybych jen mohl být při tom, kdybych byl aspoň dole! "" volal."
"hear","hear","slyšet","slyšet","impf"," They 'll be brought to the private office, and you 'll be able to hear everything. """," Pánové přece půjdou do soukromé kanceláře, a tam je všecko slyšet. """
"fight","fight","bojovat","bojovat","impf"," England must fight, struggle and sacrifice its sons to liberate Holland and the other occupied countries."," Anglie musí válčit a bojovat a obětovat svoje syny za Nizozemí a ostatní obsazená území."
"struggle","struggle","bojovat","bojovat","impf"," England must fight, struggle and sacrifice its sons to liberate Holland and the other occupied countries."," Anglie musí válčit a bojovat a obětovat svoje syny za Nizozemí a ostatní obsazená území."
"remain","remain","zůstat","zůstat","pf"," After that the British should n't remain in Holland : they should offer their most abject apologies to all the occupied countries, restore the Dutch East Indies to its rightful owner and then return, weakened and impoverished, to England."," Angličané však nesmějí v Nizozemí zůstat, musejí všem obsazeným státům vyslovit nejponíženější dík, musejí Nizozemskou Indii vrátit původním vlastníkům a mohou se pak, oslabení a chudí, vrátit zpátky do Anglie."
"restore","restore","vrátit","vrátit","pf"," After that the British should n't remain in Holland : they should offer their most abject apologies to all the occupied countries, restore the Dutch East Indies to its rightful owner and then return, weakened and impoverished, to England."," Angličané však nesmějí v Nizozemí zůstat, musejí všem obsazeným státům vyslovit nejponíženější dík, musejí Nizozemskou Indii vrátit původním vlastníkům a mohou se pak, oslabení a chudí, vrátit zpátky do Anglie."
"restore","restore","vrátit","vrátit","pf"," After that the British should n't remain in Holland : they should offer their most abject apologies to all the occupied countries, restore the Dutch East Indies to its rightful owner and then return, weakened and impoverished, to England."," Angličané však nesmějí v Nizozemí zůstat, musejí všem obsazeným státům vyslovit nejponíženější dík, musejí Nizozemskou Indii vrátit původním vlastníkům a mohou se pak, oslabení a chudí, vrátit zpátky do Anglie."
"eat","eat","jíst","jíst","impf"," Ugh, just the thought of having to eat that muck makes me want to throw up!"," Fuj, je mi špatně už jen při pomyšlení, že tohle svinstvo musím jíst!"
"reached","reach","došli","dojít","pf"," We entertain ourselves by trying to figure out which disease they 've got, and we 've reached the conclusion that they suffer from cancer, smallpox and measles."," Děláme si z toho legraci, vymýšlíme rozmanité nemoci a došli jsme k závěru, že se u nich střídají rakovina, neštovice a spalničky."
"asked","ask","zeptala","zeptat","pf"," Saturday night I asked Peter whether he thinks I should tell Father about us."," v sobotu večer jsem se Petera zeptala, jestli si myslí, že bych měla o nás něco povědět otci."
"thinks","think","myslí","myslet","impf"," Saturday night I asked Peter whether he thinks I should tell Father about us."," v sobotu večer jsem se Petera zeptala, jestli si myslí, že bych měla o nás něco povědět otci."
"thinks","think","měla","mít","impf"," Saturday night I asked Peter whether he thinks I should tell Father about us."," v sobotu večer jsem se Petera zeptala, jestli si myslí, že bych měla o nás něco povědět otci."
"tell","tell","povědět","povědět","pf"," Saturday night I asked Peter whether he thinks I should tell Father about us."," v sobotu večer jsem se Petera zeptala, jestli si myslí, že bych měla o nás něco povědět otci."
"sounds","sound","Zní","znít","impf"," It sounds crazy, since Father 's the only one who 's given me a sense of confidence and made me feel as if I 'm a sensible person."," Zní to pošetile, protože nikdo jiný než otec mi tolik nedůvěřoval, nikdo jiný než otec mi nedával pocit, že jsem rozumná."
"given","give","nedával","dávat","impf"," It sounds crazy, since Father 's the only one who 's given me a sense of confidence and made me feel as if I 'm a sensible person."," Zní to pošetile, protože nikdo jiný než otec mi tolik nedůvěřoval, nikdo jiný než otec mi nedával pocit, že jsem rozumná."
"failed","fail","opomenul","opomenout","pf"," But he overlooked one thing : he failed to see that this struggle to triumph over my difficulties was more important to me than anything else."," Ale něco opomenul : neuvědomoval si totiž, že pro mne můj boj o sebeuvědomění byl důležitější než všecko ostatní."
"want","want","Nechtěla","chtít","impf"," I did n't want to hear about "" typical adolescent problems, "" or "" other girls, "" or "" you 'll grow out of it. """," Nechtěla jsem slyšet o "" typických projevech věku "", o "" ostatních děvčatech "", o tom, že "" všechno přejde samo ""."
"hear","hear","slyšet","slyšet","impf"," I did n't want to hear about "" typical adolescent problems, "" or "" other girls, "" or "" you 'll grow out of it. """," Nechtěla jsem slyšet o "" typických projevech věku "", o "" ostatních děvčatech "", o tom, že "" všechno přejde samo ""."
"describe","describe","vylíčit","vylíčit","pf"," You know nothing of these matters, and it would take me all day to describe everything down to the last detail."," O ničem z toho nemáš ani ponětí a musela bych psát celý den, kdybych ti měla vylíčit všecko do detailů."
"started","start","začala","začít","pf"," I nearly cried, and I was so upset I started speaking German."," Málem jsem se rozplakala a byla jsem tak rozrušená, že jsem začala mluvit německy."
"speaking","speak","mluvit","mluvit","impf"," I nearly cried, and I was so upset I started speaking German."," Málem jsem se rozplakala a byla jsem tak rozrušená, že jsem začala mluvit německy."
"joined","join","přidaly","přidat","pf"," Father burst out laughing and Mother and Margot joined in, but I felt like crying because all my work and elaborate notes were lost."," Otec se rozesmál, matka a Margot se přidaly, ale mně bylo do breku pro tu zmařenou práci a mé pečlivě vypracované poznámky."
"make","make","uděláme","udělat","pf"," We 're going to use the empty crates to make bookshelves."," Z bedniček od třešní si uděláme regály na knížky."
"calling","call","volají","volat","impf"," Someone 's calling me."," Zrovna mě volají naši!"
"discovered","discover","NAJDOU","najít","pf"," Not being able to go outside upsets me more than I can say, and I 'm terrified our hiding place will be discovered and that we 'll be shot."," TO, ŽE NESMÍME VEN, MĚ SKLIČUJE PŘECE JENOM VÍC, NEŽ DOKÁŽU VYPOVĚDĚT, A MÁM DĚSNÝ STRACH, ŽE NÁS NAJDOU A PAK ZASTŘELÍ."
"shot","shoot","ZASTŘELÍ","zastřelit","pf"," Not being able to go outside upsets me more than I can say, and I 'm terrified our hiding place will be discovered and that we 'll be shot."," TO, ŽE NESMÍME VEN, MĚ SKLIČUJE PŘECE JENOM VÍC, NEŽ DOKÁŽU VYPOVĚDĚT, A MÁM DĚSNÝ STRACH, ŽE NÁS NAJDOU A PAK ZASTŘELÍ."
"tell","tell","říci","říci","pf"," I tell you, I never tossed my notes into the wastepaper basket with more delight than I did today! """," Mohu vám říci, že jsem ještě nikdy nehodil svoje papíry do koše s tak velkým uspokojením jako dnes! """
"played","play","Zahráli","zahrát","pf"," "" God Save the King, "" the American national anthem and the Russian "" Internationale "" were played."," Zahráli God save the King, americkou hymnu a ruskou Internacionálu."
"occupied","occupy","obsazena","obsadit","pf"," Northern Italy is occupied by the Germans."," Severní Itálie je obsazena Němci."
"signed","sign","podepsáno","podepsat","pf"," The truce was signed on Friday, September 3, the day the British landed in Italy."," V pátek 3. září bylo už podepsáno příměří, právě v den, kdy se v Itálii vylodili Angličané."
"expecting","expect","očekávají","očekávat","impf"," Every night we 're expecting an extra communique from Stalin."," Každý večer tam očekávají Stalinovo zvláštní komuniké."
"firing","fire","vypaluje","vypalovat","impf"," They 're firing off so many salutes in Moscow, the city must be rumbling and shaking all day long."," V Moskvě se vypaluje tolik slavnostních salv, že město musí každý den přímo dunět."
"do","do","dělat","dělat","impf"," Whether they like to pretend the fighting 's nearby or they simply do n't have any other way to express their joy, I do n't know!"," Jestli se jim zdá hezké dělat, že válka je pořád za humny, nebo jestli neumějí svou radost vyjádřit jinak, to nevím!"
"do","do","dělat","dělat","impf"," Whether they like to pretend the fighting 's nearby or they simply do n't have any other way to express their joy, I do n't know!"," Jestli se jim zdá hezké dělat, že válka je pořád za humny, nebo jestli neumějí svou radost vyjádřit jinak, to nevím!"
"express","express","vyjádřit","vyjádřit","pf"," Whether they like to pretend the fighting 's nearby or they simply do n't have any other way to express their joy, I do n't know!"," Jestli se jim zdá hezké dělat, že válka je pořád za humny, nebo jestli neumějí svou radost vyjádřit jinak, to nevím!"
"occupied","occupy","obsazeno","obsadit","pf"," Hungary has been occupied by German troops."," Maďarsko bylo obsazeno německými vojsky."
"told","tell","Řekla","říci","pf"," She told him we were disappointed in him and that, on more than one occasion, he 'd been a source of great annoyance."," Řekla mu, že všechny strašně zklamal a že nám mockrát zavdal podnět k mrzutosti."
"disappointed","disappoint","zklamal","zklamat","pf"," She told him we were disappointed in him and that, on more than one occasion, he 'd been a source of great annoyance."," Řekla mu, že všechny strašně zklamal a že nám mockrát zavdal podnět k mrzutosti."
"turned","turn","otočila","otočit","pf"," Having said these words, the insulted Anne turned around and pretended the learned doctor was n't there."," Po těchto slovech se uražená Anne otočila a tvářila se, jako by byl velectěný pan doktor vzduch."
"pretended","pretend","tvářila","tvářit","impf"," Having said these words, the insulted Anne turned around and pretended the learned doctor was n't there."," Po těchto slovech se uražená Anne otočila a tvářila se, jako by byl velectěný pan doktor vzduch."
"reading","read","čtou","číst","impf"," Everyone here is reading a book called SALUTE TO FREEDOM."," Teď tu čtou knihu s názvem "" Bezmračné jitro ""."
"thought","think","zdálo","zdát","impf"," Mother thought it was extremely good because it describes a number of adolescent problems."," Matce se to zdálo mimořádně dobré, protože je v ní popisována spousta problémů mladistvých."
"describes","describe","popisována","popisovat","impf"," Mother thought it was extremely good because it describes a number of adolescent problems."," Matce se to zdálo mimořádně dobré, protože je v ní popisována spousta problémů mladistvých."
"think","think","myslí","myslet","impf"," I think Mother believes that Margot and I have a better relationship with our parents than anyone in the whole wide world, and that no mother is more involved in the lives of her children than she is."," Matka si podle mne myslí, že Margot a já máme ten nejlepší poměr k rodičům, jaký existuje, a že se nikdo nezabývá životem svých dětí víc než ona."
"believes","believe","myslí","myslet","impf"," I think Mother believes that Margot and I have a better relationship with our parents than anyone in the whole wide world, and that no mother is more involved in the lives of her children than she is."," Matka si podle mne myslí, že Margot a já máme ten nejlepší poměr k rodičům, jaký existuje, a že se nikdo nezabývá životem svých dětí víc než ona."
"think","think","máme","mít","impf"," I think Mother believes that Margot and I have a better relationship with our parents than anyone in the whole wide world, and that no mother is more involved in the lives of her children than she is."," Matka si podle mne myslí, že Margot a já máme ten nejlepší poměr k rodičům, jaký existuje, a že se nikdo nezabývá životem svých dětí víc než ona."
"read","read","četl","číst","impf"," Father read aloud from Dickens, and I was in seventh heaven, since I was sitting on Father 's chair, close to Peter."," Otec četl z Dickense a já byla blažená, protože jsem seděla na otcově židli těsně vedle Petera."
"sitting","sit","seděla","sedět","impf"," Father read aloud from Dickens, and I was in seventh heaven, since I was sitting on Father 's chair, close to Peter."," Otec četl z Dickense a já byla blažená, protože jsem seděla na otcově židli těsně vedle Petera."
"went","go","šla","jít","impf"," I went downstairs at quarter to eleven."," Ve tři čtvrti na jedenáct jsem šla dolů."
"waiting","wait","čekal","čekat","impf"," When I went back up at eleven-thirty, Peter was already waiting for me on the stairs."," Když jsem se o půl dvanácté zase vracela, stál už na schodech a čekal na mne."
"pleased","please","těším","těšit","impf"," I really look forward to that hour or so in the afternoon, but best of all is that I think Peter 's just as pleased to see me."," Opravdu se těším na tuhle odpolední hodinku, a nejkrásnější je, že Peterovi, zdá se, moje návštěva také dělá radost."
"think","think","zdá","zdát","impf"," I really look forward to that hour or so in the afternoon, but best of all is that I think Peter 's just as pleased to see me."," Opravdu se těším na tuhle odpolední hodinku, a nejkrásnější je, že Peterovi, zdá se, moje návštěva také dělá radost."
"laugh","laugh","smát","smát","impf"," Mother had no choice but to laugh at this ridiculous self-defense, which irritated Mrs. van Daan."," Matka se musela téhle směšné obhajobě jenom smát."
"watched","watch","hleděla","hledět","impf"," I watched him from where I was standing, and could see he was obviously doing his best to chop the right way and show off his strength."," Stála jsem a hleděla jsem na něj, jak se zřejmě co nejvíc činí, aby štípal zručně a ukázal mi svou sílu."
"see","see","hleděla","hledět","impf"," I watched him from where I was standing, and could see he was obviously doing his best to chop the right way and show off his strength."," Stála jsem a hleděla jsem na něj, jak se zřejmě co nejvíc činí, aby štípal zručně a ukázal mi svou sílu."
"doing","do","činí","činit","impf"," I watched him from where I was standing, and could see he was obviously doing his best to chop the right way and show off his strength."," Stála jsem a hleděla jsem na něj, jak se zřejmě co nejvíc činí, aby štípal zručně a ukázal mi svou sílu."
"show","show","ukázal","ukázat","pf"," I watched him from where I was standing, and could see he was obviously doing his best to chop the right way and show off his strength."," Stála jsem a hleděla jsem na něj, jak se zřejmě co nejvíc činí, aby štípal zručně a ukázal mi svou sílu."
"looked","look","hleděla","hledět","impf"," But I also looked out the open window, letting my eyes roam over a large part of Amsterdam, over the rooftops and on to the horizon, a strip of blue so pale it was almost invisible."," Ale hleděla jsem taky otevřeným oknem přes velký kus Amsterodamu, přes všechny střechy až k obzoru, který byl tak světlounce modrý, že nebyl skoro k rozeznání."
"talk","talk","mluvit","mluvit","impf"," I do n't know, and I would n't be able to talk about it with anyone, since I 'm sure I 'd start to cry."," Nevím, a také bych o tom nikdy s nikým nemohla mluvit, protože bych se určitě hned rozplakala."
"bring","bring","přinést","přinést","pf"," Crying can bring relief, as long as you do n't cry alone."," Pláč může takovou úlevu přinést, pokud máme člověka, u kterého se můžeme vyplakat."
"miss","miss","postrádám","postrádat","impf"," Despite all my theories and efforts, I miss - every day and every hour of the day - having a mother who understands me."," Navzdory všemu, navzdory všem teoriím a veškerému úsilí postrádám každý den i každou hodinu matku, která by mě chápala."
"understands","understand","chápala","chápat","impf"," Despite all my theories and efforts, I miss - every day and every hour of the day - having a mother who understands me."," Navzdory všemu, navzdory všem teoriím a veškerému úsilí postrádám každý den i každou hodinu matku, která by mě chápala."
