"seemed","seem","zdálo","zdát","impf"," At moments he seemed to feel her voice touch his ear, her hand touch his."," V některých okamžicích se mu zdálo, že cítí, jak se její hlas dotýká jeho ucha, jak se rukou dotýká jeho ruky."
"propped","prop","opřel","opřít","pf"," His eyes fixed themselves on a paragraph in the evening paper which he had propped against the water-carafe."," Upřel zrak na článek ve večerních novinách, jež si opřel o stolní láhev s vodou."
"read","read","přečetl","přečíst","pf"," He replaced the morsel of food on his plate and read the paragraph attentively."," Vrátil kus jídla na talíř a pozorně článek přečetl."
"allowed","allow","Dovolila","dovolit","pf"," She had allowed him to live beneath her roof, assuming that he was a man of honour, and he had simply abused her hospitality."," Dovolila mu, aby bydlel pod její střechou, protože předpokládala, že je čestný muž, a on prostě jejích pohostinství zneužil."
"live","live","bydlel","bydlet","impf"," She had allowed him to live beneath her roof, assuming that he was a man of honour, and he had simply abused her hospitality."," Dovolila mu, aby bydlel pod její střechou, protože předpokládala, že je čestný muž, a on prostě jejích pohostinství zneužil."
"assuming","assume","předpokládala","předpokládat","impf"," She had allowed him to live beneath her roof, assuming that he was a man of honour, and he had simply abused her hospitality."," Dovolila mu, aby bydlel pod její střechou, protože předpokládala, že je čestný muž, a on prostě jejích pohostinství zneužil."
"abused","abuse","zneužil","zneužít","pf"," She had allowed him to live beneath her roof, assuming that he was a man of honour, and he had simply abused her hospitality."," Dovolila mu, aby bydlel pod její střechou, protože předpokládala, že je čestný muž, a on prostě jejích pohostinství zneužil."
"make","make","učiní","učinit","pf"," What reparation would he make?"," Otázka zní : jak učiní nápravu?"
"ruined","ruin","Zničil","zničit","pf"," By fighting his wife in the presence of customers and by buying bad meat he ruined his business."," Zničil obchod tím, že se před zákazníky hádal se ženou a nakupovat špatné maso."
"lived","live","bydleli","bydlet","impf"," After that they lived apart."," Pak bydleli každý zvlášť."
"got","get","získala","získat","pf"," She went to the priest and got a separation from him, with care of the children."," Navštívila kněze a získala u něho povolení rozvodu s tím, že sama bude pečovat i děti."
"began","begin","začali","začít","pf"," There had been no open complicity between mother and daughter, no open understanding, but though people in the house began to talk of the affair, still Mrs. Mooney did not intervene."," Mezi matkou a dcerou nedošlo k otevřené dohodě, k žádnému otevřenému dorozumění, ale třebaže lidé v domě začali o tom poměru mluvit, paní Mooneyová nezasáhla."
"talk","talk","mluvit","mluvit","impf"," There had been no open complicity between mother and daughter, no open understanding, but though people in the house began to talk of the affair, still Mrs. Mooney did not intervene."," Mezi matkou a dcerou nedošlo k otevřené dohodě, k žádnému otevřenému dorozumění, ale třebaže lidé v domě začali o tom poměru mluvit, paní Mooneyová nezasáhla."
"intervene","intervene","nezasáhla","zasáhnout","pf"," There had been no open complicity between mother and daughter, no open understanding, but though people in the house began to talk of the affair, still Mrs. Mooney did not intervene."," Mezi matkou a dcerou nedošlo k otevřené dohodě, k žádnému otevřenému dorozumění, ale třebaže lidé v domě začali o tom poměru mluvit, paní Mooneyová nezasáhla."
"began","begin","začala","začít","pf"," Polly began to grow a little strange in her manner, and the young man was evidently perturbed."," Polly se začala chovat trochu divně a mladý muž byl zřejmě zneklidněn."
"grow","grow","chovat","chovat","impf"," Polly began to grow a little strange in her manner, and the young man was evidently perturbed."," Polly se začala chovat trochu divně a mladý muž byl zřejmě zneklidněn."
"intervened","intervene","zasáhla","zasáhnout","pf"," At last, when she judged it to be the right moment, Mrs. Mooney intervened."," Když nakonec paní Mooneyová usoudila, že nastal pravý okamžik, zasáhla."
"stated","state","Prohlásil","prohlásit","pf"," He stated that the deceased was his wife."," Prohlásil, že zemřelá je jeho manželka."
"buy","buy","kupovat","kupovat","impf"," Miss Mary Sinico said that of late her mother had been in the habit of going out at night to buy spirits."," Slečna Mary Sinicová vypověděla, že její matka měla v poslední době ve zvyku vycházet večer z domu a kupovat si lihoviny."
"deceived","deceive","mýlil","mýlit","impf"," Was it possible he had deceived himself so utterly about her?"," Je možné, že se v ní tolik mýlil?"
"remembered","remember","Vzpomněl","vzpomenout","pf"," He remembered her outburst of that night and interpreted it in a harsher sense than he had ever done."," Vzpomněl si na její výlev onoho večera a vykládal si jej příkřeji než kdy dříve."
"dipped","dip","Namočila","namočit","pf"," She dipped the end of the towel in the water-jag and refreshed her eyes with the cool water."," Namočila konec ručníku ve džbánu a studenou vodou si oči osvěžila."
"looked","look","Podívala","podívat","pf"," She looked at herself in profile and readjusted a hairpin above her ear."," Podívala se na sebe z profilu a upravila si vlásenku nad uchem."
"readjusted","readjust","upravila","upravit","pf"," She looked at herself in profile and readjusted a hairpin above her ear."," Podívala se na sebe z profilu a upravila si vlásenku nad uchem."
"sat","sit","posadila","posadit","pf"," Then she went back to the bed again and sat at the foot."," Potom se vrátila k posteli a posadila se do nohou."
"regarded","regard","dívala","dívat","impf"," She regarded the pillows for a long time, and the sight of them awakened in her mind secret, amiable memories."," Dlouho se dívala na polštáře a pohled na ně probudil v její mysli tajné, milé vzpomínky."
"awakened","awaken","probudil","probudit","pf"," She regarded the pillows for a long time, and the sight of them awakened in her mind secret, amiable memories."," Dlouho se dívala na polštáře a pohled na ně probudil v její mysli tajné, milé vzpomínky."
"do","do","udělat","udělat","pf"," What could he do now but marry her or run away?"," Co nyní může udělat jiného než se oženit nebo uprchnout?"
"marry","marry","oženit","oženit","pf"," What could he do now but marry her or run away?"," Co nyní může udělat jiného než se oženit nebo uprchnout?"
"talked","talk","mluvilo","mluvit","impf"," The affair would be sure to be talked of, and his employer would be certain to hear of it."," O záležitosti by se jistě mluvilo a zaměstnavatel by se o ní určitě doslechl."
"struggle","struggle","bojovat","bojovat","impf"," He felt how useless it was to struggle against fortune, this being the burden of wisdom which the ages had bequeathed to him."," Uvědomoval si, jak zbytečné je bojovat proti osudu, a v tom vězelo jádro moudrosti, kterou mu odkázaly věky."
"bequeathed","bequeath","odkázaly","odkázat","pf"," He felt how useless it was to struggle against fortune, this being the burden of wisdom which the ages had bequeathed to him."," Uvědomoval si, jak zbytečné je bojovat proti osudu, a v tom vězelo jádro moudrosti, kterou mu odkázaly věky."
"remembered","remember","Vzpomněl","vzpomenout","pf"," He remembered the books of poetry upon his shelves at home."," Vzpomněl si na knihy poesie doma v přihrádkách."
"said","say","Vyslovil","vyslovit","pf"," He supposed the bag was full of good things for the little ones and said it was only right that the youngsters should enjoy themselves while they were young."," Vyslovil domněnku, že její balíček je plný dobrých věcí pro maličké, a je prý jen správné, aby se mládež radovala, dokud je mladá."
"agreed","agree","souhlasila","souhlasit","impf"," Maria agreed with him and favoured him with demure nods and hems."," Marie s ním souhlasila a odpovídala mu pokyvováním a pokašláváním."
"agreed","agree","odpovídala","odpovídat","impf"," Maria agreed with him and favoured him with demure nods and hems."," Marie s ním souhlasila a odpovídala mu pokyvováním a pokašláváním."
"took","take","Vzal","vzít","pf"," He took her to see The Bohemian Girl and she felt elated as she sat in an unaccustomed part of the theatre with him."," Vzal ji s sebou na Cikánku, a když s ním seděla v divadle na místě, jemuž nebyla zvyklá, cítila se povznesená."
"sat","sit","seděla","sedět","impf"," He took her to see The Bohemian Girl and she felt elated as she sat in an unaccustomed part of the theatre with him."," Vzal ji s sebou na Cikánku, a když s ním seděla v divadle na místě, jemuž nebyla zvyklá, cítila se povznesená."
"felt","feel","cítila","cítit","impf"," He took her to see The Bohemian Girl and she felt elated as she sat in an unaccustomed part of the theatre with him."," Vzal ji s sebou na Cikánku, a když s ním seděla v divadle na místě, jemuž nebyla zvyklá, cítila se povznesená."
"sang","sing","zpíval","zpívat","impf"," He was awfully fond of music and sang a little."," Hrozně miloval hudbu a trochu zpíval."
"sang","sing","zpíval","zpívat","impf"," People knew that they were courting, and, when he sang about the lass that loves a sailor, she always felt pleasantly confused."," Lidé věděli, že s ní chodí, a když zpíval o děvčeti, které miluje námořníka, vždy pociťovala příjemný zmatek."
"loves","love","miluje","milovat","impf"," People knew that they were courting, and, when he sang about the lass that loves a sailor, she always felt pleasantly confused."," Lidé věděli, že s ní chodí, a když zpíval o děvčeti, které miluje námořníka, vždy pociťovala příjemný zmatek."
"felt","feel","pociťovala","pociťovat","impf"," People knew that they were courting, and, when he sang about the lass that loves a sailor, she always felt pleasantly confused."," Lidé věděli, že s ní chodí, a když zpíval o děvčeti, které miluje námořníka, vždy pociťovala příjemný zmatek."
"sat","sit","seděl","sedět","impf"," As he sat at his desk in the Kong ’ s Inns he thought what changes those eight years had brought."," Jak seděl za svým stolem King ' s Inns, myslel na změny, k nimž došlo v uplynulých osmi letech."
"thought","think","myslel","myslet","impf"," As he sat at his desk in the Kong ’ s Inns he thought what changes those eight years had brought."," Jak seděl za svým stolem King ' s Inns, myslel na změny, k nimž došlo v uplynulých osmi letech."
"lifted","lift","zvedla","zvednout","pf"," Then Ginger Mooney lifted up her mug of tea and proposed Maria ’ s health, while all the other women clattered with their mugs on the table, and said she was sorry she hadn ’ t a sup of porter to drink it in."," Pak Ginger Mooneyová zvedla hrnek s čajem, pronesla přípitek na Mariinu počest, ostatní ženské zarachotily hrnky o stůl a Ginger dodala, jak je jí líto, že do sebe nemůže hodit hlt piva."
"said","say","pronesla","pronést","pf"," Then Ginger Mooney lifted up her mug of tea and proposed Maria ’ s health, while all the other women clattered with their mugs on the table, and said she was sorry she hadn ’ t a sup of porter to drink it in."," Pak Ginger Mooneyová zvedla hrnek s čajem, pronesla přípitek na Mariinu počest, ostatní ženské zarachotily hrnky o stůl a Ginger dodala, jak je jí líto, že do sebe nemůže hodit hlt piva."
"laughed","laugh","smála","smát","impf"," And Maria laughed again till the tip of her nose nearly met the tip of her chin and till her minute body nearly shook itself asunder, because she knew that Mooney meant well, though of course she had the notions of a common woman."," A Marie se znovu smála, až se jí špička nosu skoro dotýkala špičky brady a drobné tělo se jí otřásalo, div se nerozpadlo, protože věděla, že to Mooneyová myslí dobře, i když samozřejmě má nápady jako obyčejná ženská."
"met","meet","dotýkala","dotýkat","impf"," And Maria laughed again till the tip of her nose nearly met the tip of her chin and till her minute body nearly shook itself asunder, because she knew that Mooney meant well, though of course she had the notions of a common woman."," A Marie se znovu smála, až se jí špička nosu skoro dotýkala špičky brady a drobné tělo se jí otřásalo, div se nerozpadlo, protože věděla, že to Mooneyová myslí dobře, i když samozřejmě má nápady jako obyčejná ženská."
"meant","mean","myslí","myslet","impf"," And Maria laughed again till the tip of her nose nearly met the tip of her chin and till her minute body nearly shook itself asunder, because she knew that Mooney meant well, though of course she had the notions of a common woman."," A Marie se znovu smála, až se jí špička nosu skoro dotýkala špičky brady a drobné tělo se jí otřásalo, div se nerozpadlo, protože věděla, že to Mooneyová myslí dobře, i když samozřejmě má nápady jako obyčejná ženská."
"wished","wish","chce","chtít","impf"," He was not sure what idea he wished to express, but the thought that a poetic moment had touched him took life within him like and infant hope."," Nevěděl určitě, jakou myšlenku chce vyjádřit, ale pomyšlení, že na něj sestoupil poetický okamžik, ožil v něm jako novorozená naděje."
"like","like","chce","chtít","impf"," He was not sure what idea he wished to express, but the thought that a poetic moment had touched him took life within him like and infant hope."," Nevěděl určitě, jakou myšlenku chce vyjádřit, ale pomyšlení, že na něj sestoupil poetický okamžik, ožil v něm jako novorozená naděje."
"express","express","vyjádřit","vyjádřit","pf"," He was not sure what idea he wished to express, but the thought that a poetic moment had touched him took life within him like and infant hope."," Nevěděl určitě, jakou myšlenku chce vyjádřit, ale pomyšlení, že na něj sestoupil poetický okamžik, ožil v něm jako novorozená naděje."
"stepped","step","kráčel","kráčet","impf"," He stepped onward bravely."," Odvážně kráčel vpřed."
"said","say","říci","říci","pf"," His temperament might be said to be just at the point of maturity."," O jeho povaze lze říci, že je na prahu zralosti."
"felt","feel","cítí","cítit","impf"," Even now, though she was over nineteen, she sometimes felt herself in danger of her father ’ s violence."," I nyní, třebaže je jí už přes devatenáct, cítí se někdy ohrožena otcovou hrubostí."
"protect","protect","bránil","bránit","impf"," And now she had nobody to protect her."," A ona teď nemá nikoho, kdo by ji bránil."
"listen","listen","poslouchaly","poslouchat","impf"," Mrs. Donnelly bade the children be quiet and listen to Maria song."," Paní Donnellyová napomenula děti, aby byly tiše a poslouchaly Mariinu píseň."
"sang","sing","Zpívala","zpívat","impf"," She sang I Dreamt that I Dwelt, and when she came to the second verse she sang again :"," Zpívala "" Snil jsem "", a když dospěla k druhému verši, zpívala znovu :"
"sang","sing","Zpívala","zpívat","impf"," She sang I Dreamt that I Dwelt, and when she came to the second verse she sang again :"," Zpívala "" Snil jsem "", a když dospěla k druhému verši, zpívala znovu :"
"came","come","dospěla","dospět","pf"," She sang I Dreamt that I Dwelt, and when she came to the second verse she sang again :"," Zpívala "" Snil jsem "", a když dospěla k druhému verši, zpívala znovu :"
"sang","sing","zpívala","zpívat","impf"," She sang I Dreamt that I Dwelt, and when she came to the second verse she sang again :"," Zpívala "" Snil jsem "", a když dospěla k druhému verši, zpívala znovu :"
"sang","sing","zpívala","zpívat","impf"," She sang I Dreamt that I Dwelt, and when she came to the second verse she sang again :"," Zpívala "" Snil jsem "", a když dospěla k druhému verši, zpívala znovu :"
"dreamt","dream","Snil","snít","impf"," “ I dreamt that I dwelt in marble halls"," "" Snil jsem, že sedím v mramorovém sále;"
"pleased","please","potěšilo","potěšit","pf"," But I also dreamt, which pleased me most,"," Nejvíc mě ale v tom snu potěšilo,"
"satisfied","satisfy","uspokojil","uspokojit","pf"," The decisive expression of her great florid face satisfied her, and she thought of some mothers she knew she could not get their daughters off their hands."," Rozhodný výraz ve velikém kvetoucím obličeji ji uspokojil a pomyslela na některé matky, o nichž věděla, že se svých dcer nemohou zbavit."
"thought","think","pomyslela","pomyslet","pf"," The decisive expression of her great florid face satisfied her, and she thought of some mothers she knew she could not get their daughters off their hands."," Rozhodný výraz ve velikém kvetoucím obličeji ji uspokojil a pomyslela na některé matky, o nichž věděla, že se svých dcer nemohou zbavit."
"desist","desist","přestat","přestat","pf"," He had made two attempts to shave, but his hand had been so unsteady that he had been obliged to desist."," Dvakrát se pokusil oholit, ale měl ruce tak neklidné, že musel přestat."
"polish","polish","vyčistit","vyčistit","pf"," Three days ’ reddish beard fringed his jaws, and every two or three minutes a mist gathered on his glasses so that he had to take them off and polish them with his pocket-handkerchief."," Bradu mu lemovaly třídenní narudlé vousy a každé dvě tři minuty se mu zamlžily brýle, takže si je musel sejmout a vyčistit kapesníkem."
"said","say","řekl","říci","pf"," “ Ah, well, ” said Ignatius Gallaher cheerfully, “ here ’ s to us and to old times and old acquaintance. ”"," "" No dobrá, "" řekl povzbudivě Ignatius Gallaher, "" připijme si na zdraví, na staré časy a dávnou známost. """
"drank","drink","vypili","vypít","pf"," They clinked glasses and drank the toast."," Ťukli si a vypili."
"met","meet","Potkal","potkat","pf"," “ I met some of the old gang today, ” said Ignatius Gallaher."," "" Potkal jsem jich dneska několik ze staré tlupy, "" pokračoval Ignatius Gallaher."
"doing","do","dělá","dělat","impf"," What ’ s he doing? ”"," Co dělá? """
"said","say","odpověděl","odpovědět","pf"," “ Nothing, ” said Little Chandler."," "" Nic, "" odpověděl malý Chandler."
"saw","see","spatřil","spatřit","pf"," When he reached the foot of the staircase he glanced up and saw Jack regarding him from the door of the return-room."," Když sestoupil s posledního schodu, vzhlédl a spatřil Jacka, jak na něj hledí od dveří odpočívadla."
"remembered","remember","vzpomněl","vzpomenout","pf"," Suddenly he remembered the night when one of the music hall artistes, a little blond Londoner, had made a rather free allusion to Polly."," Náhle si vzpomněl na večer, kdy se jeden zpěvák z music - hallu, malý světlovlasý Londýňan, dost neomaleně zmínil o Polly."
"tried","try","snažili","snažit","impf"," Everyone tried to quiet him."," Všichni se ho snažili utišit."
"Walking","walk","procházel","procházet","impf"," Walking swiftly by at night he had seen cabs drawn up before the door and richly dressed ladies, escorted by cavaliers, alight and inter quickly."," Když tamtudy někdy večer rychle procházel, viděl, jak ke vchodu přijíždějí drožky, z nich sestupují bohatě oblečené dámy a provázeny kavalíry spěšně kráčejí dovnitř."
"seen","see","viděl","vidět","impf"," Walking swiftly by at night he had seen cabs drawn up before the door and richly dressed ladies, escorted by cavaliers, alight and inter quickly."," Když tamtudy někdy večer rychle procházel, viděl, jak ke vchodu přijíždějí drožky, z nich sestupují bohatě oblečené dámy a provázeny kavalíry spěšně kráčejí dovnitř."
"Walking","walk","kráčejí","kráčet","impf"," Walking swiftly by at night he had seen cabs drawn up before the door and richly dressed ladies, escorted by cavaliers, alight and inter quickly."," Když tamtudy někdy večer rychle procházel, viděl, jak ke vchodu přijíždějí drožky, z nich sestupují bohatě oblečené dámy a provázeny kavalíry spěšně kráčejí dovnitř."
"feeling","feel","cítil","cítit","impf"," He scarcely knew what he was eating feeling her beside him alone, at night, in the sleeping house."," Ani skoro nevěděl, co jí, když ji tak cítil samotnou vedle sebe, za noci ve spícím domě."
"listened","listen","naslouchala","naslouchat","impf"," She listened to all."," Všemu naslouchala."
"urged","urge","Naléhala","naléhat","impf"," With almost maternal solicitude she urged him to let his nature open to the full : she became his confessor."," Naléhala na něj se starostlivostí téměř mateřskou, aby zcela otevřel své srdce : stala se jeho zpovědnicí."
"told","tell","Pověděl","povědět","pf"," He told her that for some time he had assisted at the meetings of an Irish Socialist Party, where he had felt himself a unique figure amidst a score of sober workmen in a garret lit by an inefficient oil-lamp."," Pověděl jí, jak se nějaký čas účastnil schůzí irské socialistické strany, kde si mezi mnoha rozvážnými dělníky, v podkroví osvětleném slabě svítící petrolejkou připadal podivně ojedinělý."
"played","play","zahrála","zahrát","pf"," After that Mrs. Donnelly played Miss McCloud ’ s Reel for the children, and Foe made Maria take a glass of wine."," Paní Donnellyová potom dětem zahrála Rejdováček slečny McCloudové a Joe vybídl Marii, aby vypila skleničku vína."
"tried","try","Snažil","snažit","impf"," He tried to soothe it, but it sobbed more convulsively."," Snažil se dítě ukonejšit, ale vzlykalo ještě křečovitěji."
"looked","look","Díval","dívat","impf"," He looked at the contracted and quivering face of the child and began to be alarmed."," Díval se na sevřenou a chvějící se dětskou tvářičku a probudil se v něm strach."
"died","die","zemřelo","zemřít","pf"," If it died! ..."," Co kdyby zemřelo! ..."
"cried","cry","volala","volat","impf"," What is it? ” she cried."," Co se děje? "" volala."
"hearing","hear","uslyšelo","uslyšet","pf"," The child, hearing its mother ’ s voice, broke out into a paroxysm of sobbing."," Jakmile dítě uslyšelo matčin hlas, propuklo v prudký záchvat vzlykotu."
"broke","break","propuklo","propuknout","pf"," The child, hearing its mother ’ s voice, broke out into a paroxysm of sobbing."," Jakmile dítě uslyšelo matčin hlas, propuklo v prudký záchvat vzlykotu."
"gaze","gaze","hleděl","hledět","impf"," He turned often from his tiresome writing to gaze out of the office window."," Často se odvracel od únavného psaní a hleděl oknem kanceláře ven."
"covered","cover","pokrývala","pokrývat","impf"," The glow of a late autumn sunset covered the grass plots and walks."," Trávníky i pěšiny pokrývala záře pozdně podzimního zapadajícího slunce."
"allowed","allow","připouštěl","připouštět","impf"," He allowed himself to think that in certain circumstances he would rob his bank but, as these circumstances never arose, his life rolled out evenly - an adventureless tale."," V duchu připouštěl, že by za určitých okolností vyloupil svou banku, ale protože tyto okolnosti nenastávaly, šel jeho život klidně dál - jako příběh bez dobrodružství."
"found","find","zjistil","zjistit","pf"," One evening he found himself sitting beside two ladies in the Rotunda."," Jednoho večera v Rotundě zjistil, že sedí vedle dvou dam."
"sitting","sit","sedí","sedět","impf"," One evening he found himself sitting beside two ladies in the Rotunda."," Jednoho večera v Rotundě zjistil, že sedí vedle dvou dam."
"said","say","řekla","říci","pf"," The lady who sat next him looked round at the deserted house once or twice and then said :"," Dáma vedle něho se několikrát rozhlédla po pustém divadle a pak řekla :"
"expressed","express","vyslovil","vyslovit","pf"," Mr H. B. Patterson Finlay, on behalf of the railway company, expressed his deep regret at the accident."," Pan H. B. Patterson Finlay vyslovil jménem železniční společnosti hluboké politování nad nehodou."
"remained","remain","zbyly","zbýt","pf"," Mrs. Mooney, who, had taken what remained of her money out of the butcher business and set up a boarding-house in Hardwicke Street, was a big imposing woman."," Paní Mooneyová, která nechala řeznického obchodu a za peníze, jež jí zbyly, zařídila si pension na Hardwicke Street, byla mohutná, imposantní žena."
"set","set","zařídila","zařídit","pf"," Mrs. Mooney, who, had taken what remained of her money out of the butcher business and set up a boarding-house in Hardwicke Street, was a big imposing woman."," Paní Mooneyová, která nechala řeznického obchodu a za peníze, jež jí zbyly, zařídila si pension na Hardwicke Street, byla mohutná, imposantní žena."
"eat","eat","nesnědli","sníst","pf"," When they heard I was from Ireland they were ready to eat me, man. ”"," Když se dověděli, že jsem z Irska, div mě nesnědli, člověče. """
"said","say","Pověz","povědět","pf"," “ Tell me, ” he said, “ is it true that Paris is so ... immoral as they say? ”"," "" Pověz mi, "" zeptal se, "" je pravda, že je Paříž tak ... nemorální, jak říkají? """
"say","say","Pověz","povědět","pf"," “ Tell me, ” he said, “ is it true that Paris is so ... immoral as they say? ”"," "" Pověz mi, "" zeptal se, "" je pravda, že je Paříž tak ... nemorální, jak říkají? """
"said","say","říkají","říkat","impf"," “ Tell me, ” he said, “ is it true that Paris is so ... immoral as they say? ”"," "" Pověz mi, "" zeptal se, "" je pravda, že je Paříž tak ... nemorální, jak říkají? """
"say","say","říkají","říkat","impf"," “ Tell me, ” he said, “ is it true that Paris is so ... immoral as they say? ”"," "" Pověz mi, "" zeptal se, "" je pravda, že je Paříž tak ... nemorální, jak říkají? """
"said","say","odpověděl","odpovědět","pf"," “ Every place is immoral, ” he said."," "" Všechna města jsou nemorální, "" odpověděl."
"Go","go","jdi","jít","impf"," Go to one of the students ’ balls, for instance."," Jen se jdi na příklad podívat na některý studentský bál."
"longed","long","Toužil","toužit","impf"," He longed to ascend through the roof and fly away to another country where he would never hear again of his trouble, and yet a force pushed him downstairs step by step."," Toužil vznést se skrze střechu a odlétnout do jiné země, kde by už nikdy neslyšel o svých nesnázích, a přece ho nějaká síla strkala krok za krokem po schodech dolů."
"hear","hear","neslyšel","slyšet","impf"," He longed to ascend through the roof and fly away to another country where he would never hear again of his trouble, and yet a force pushed him downstairs step by step."," Toužil vznést se skrze střechu a odlétnout do jiné země, kde by už nikdy neslyšel o svých nesnázích, a přece ho nějaká síla strkala krok za krokem po schodech dolů."
"pushed","push","strkala","strkat","impf"," He longed to ascend through the roof and fly away to another country where he would never hear again of his trouble, and yet a force pushed him downstairs step by step."," Toužil vznést se skrze střechu a odlétnout do jiné země, kde by už nikdy neslyšel o svých nesnázích, a přece ho nějaká síla strkala krok za krokem po schodech dolů."
"coming","come","šel","jít","impf"," On the last flight of stairs he passed Jack Mooney, who was coming up from the pantry nursing two bottles of Bass."," Na posledním křídle schodiště potkal Jacka Mooneyho, který šel nahoru ze špižírny se dvěma lahvemi piva v náručí."
"remembered","remember","vzpomněl","vzpomenout","pf"," Little Chandler remembered ( and the remembrance brought a slight flush of pride to his cheek ) one of Ignatius Gallaher ’ s sayings when he was in a tight corner :"," Malý Chandler si vzpomněl ( a při této vzpomínce se lehce začervenal pýchou ), jak Ignatius Gallaher říkával, když byl zahnán do úzkých :"
"say","say","pronesl","pronést","pf"," “ Half-time now, boys, ” he used to say light-heartedly."," "" Poločas, hoši, "" pronesl s lehkým srdcem."
"quickened","quicken","zrychlil","zrychlit","pf"," Little Chandler quickened his pace."," Malý Chandler zrychlil krok."
"sat","sit","Seděla","sedět","impf"," She sat at the window watching the evening invade the avenue."," Seděla u okna a pozorovala, jak do ulice vniká večer."
"watching","watch","pozorovala","pozorovat","impf"," She sat at the window watching the evening invade the avenue."," Seděla u okna a pozorovala, jak do ulice vniká večer."
"lived","live","bydlel","bydlet","impf"," Mr. James Duffy lived in Chapelized because he wished to live as far as possible from the city of which he was a citizen and because he found all the other suburbs of Dublin mean, modern and pretentious."," Pan James Duffy bydlel v Chapelizodu, protože chtěl bydlet co nejdál od města, jehož byl občanem, a protože mu všechna ostatní předměstí Dublinu připadala vulgární, moderní a strojená."
"live","live","bydlel","bydlet","impf"," Mr. James Duffy lived in Chapelized because he wished to live as far as possible from the city of which he was a citizen and because he found all the other suburbs of Dublin mean, modern and pretentious."," Pan James Duffy bydlel v Chapelizodu, protože chtěl bydlet co nejdál od města, jehož byl občanem, a protože mu všechna ostatní předměstí Dublinu připadala vulgární, moderní a strojená."
"wished","wish","chtěl","chtít","impf"," Mr. James Duffy lived in Chapelized because he wished to live as far as possible from the city of which he was a citizen and because he found all the other suburbs of Dublin mean, modern and pretentious."," Pan James Duffy bydlel v Chapelizodu, protože chtěl bydlet co nejdál od města, jehož byl občanem, a protože mu všechna ostatní předměstí Dublinu připadala vulgární, moderní a strojená."
"mean","mean","chtěl","chtít","impf"," Mr. James Duffy lived in Chapelized because he wished to live as far as possible from the city of which he was a citizen and because he found all the other suburbs of Dublin mean, modern and pretentious."," Pan James Duffy bydlel v Chapelizodu, protože chtěl bydlet co nejdál od města, jehož byl občanem, a protože mu všechna ostatní předměstí Dublinu připadala vulgární, moderní a strojená."
"lived","live","bydlet","bydlet","impf"," Mr. James Duffy lived in Chapelized because he wished to live as far as possible from the city of which he was a citizen and because he found all the other suburbs of Dublin mean, modern and pretentious."," Pan James Duffy bydlel v Chapelizodu, protože chtěl bydlet co nejdál od města, jehož byl občanem, a protože mu všechna ostatní předměstí Dublinu připadala vulgární, moderní a strojená."
"live","live","bydlet","bydlet","impf"," Mr. James Duffy lived in Chapelized because he wished to live as far as possible from the city of which he was a citizen and because he found all the other suburbs of Dublin mean, modern and pretentious."," Pan James Duffy bydlel v Chapelizodu, protože chtěl bydlet co nejdál od města, jehož byl občanem, a protože mu všechna ostatní předměstí Dublinu připadala vulgární, moderní a strojená."
"lived","live","Bydlel","bydlet","impf"," He lived in an old sombre house, and from his windows he could look into the disused distillery or upwards along the shallow river on which Dublin is built."," Bydlel v starém šerém domě a z oken viděl do vysloužilé vinopalny nebo vzhůru podél mělké řeky, nad níž Dublin stojí."
"began","begin","začala","začít","pf"," Giving no heed to him she began to walk up and down the room, clasping the child tightly in her arms and murmuring :"," Ani si ho už nevšimla, začala chodit sem a tam pokojem, svírala dítě pevně v náručí a šeptala :"
"walk","walk","chodit","chodit","impf"," Giving no heed to him she began to walk up and down the room, clasping the child tightly in her arms and murmuring :"," Ani si ho už nevšimla, začala chodit sem a tam pokojem, svírala dítě pevně v náručí a šeptala :"
"clasping","clasp","svírala","svírat","impf"," Giving no heed to him she began to walk up and down the room, clasping the child tightly in her arms and murmuring :"," Ani si ho už nevšimla, začala chodit sem a tam pokojem, svírala dítě pevně v náručí a šeptala :"
"murmuring","murmur","šeptala","šeptat","impf"," Giving no heed to him she began to walk up and down the room, clasping the child tightly in her arms and murmuring :"," Ani si ho už nevšimla, začala chodit sem a tam pokojem, svírala dítě pevně v náručí a šeptala :"
"felt","feel","cítil","cítit","impf"," Little Chandler felt his cheeks suffused with shame and he stood back out of the lamplight."," Malý Chandler cítil, jak mu tváře rudnou studem, a ustoupil ze světla lampy."
"spoke","speak","mluvila","mluvit","impf"," Her eyes, which were grey with a shade of green through them, had a habit of glancing upwards when she spoke with anyone, which made her look like a little perverse Madonna."," Ať mluvila s kýmkoli, její šedivé oči s odstínem zeleně se obvykle dívaly vzhůru, takže vypadala jako trochu zvrácená madona."
"sent","send","poslala","poslat","pf"," Mrs. Mooney had first sent her daughter to be a typist in a corn-factor ’ s office, but as a disreputable sheriff ’ s man used to come every other day to the office, asking to be allowed to say a word to his daughter, she had taken her daughter home again and set her to do housework."," Paní Mooneyová napřed dceru poslala dělat písařku k obilnímu komisionáři, ale hanebný soudní sluha chodil obden do této kanceláře a žádal, aby si směl promluvit s dcerou, a tak vzala dceru zase domů a pověřila jí domácí prací."
