"hides","hide","skryje","skrýt","pf"," Even the tiger hides when little Tabaqui goes mad, for madness is the most disgraceful thing that can overtake a wild creature."," I tygr uteče a skryje se, když malý Tabaki sešílí, neboť šílenost jest nejhanebnější věci, které může divoký tvor propadnouti."
"run","run","utekou","utéci","pf"," The big, serious, old brown bear was delighted to have so quick a pupil, for the young wolves will only learn as much of the Law of the Jungle as applies to their own pack and tribe, and run away as soon as they can repeat the Hunting Verse :"," Velký, vážný starý medvěd měl velikou radost, že má tak bystrého žáka, neboť i mladí vlci se chtějí učiti ze zákona džungle jen tomu, co se týče jejich vlastní smečky a jejich rodu, a utekou, jakmile dovedou opakovati lovecký verš :"
"repeat","repeat","opakovati","opakovat","impf"," The big, serious, old brown bear was delighted to have so quick a pupil, for the young wolves will only learn as much of the Law of the Jungle as applies to their own pack and tribe, and run away as soon as they can repeat the Hunting Verse :"," Velký, vážný starý medvěd měl velikou radost, že má tak bystrého žáka, neboť i mladí vlci se chtějí učiti ze zákona džungle jen tomu, co se týče jejich vlastní smečky a jejich rodu, a utekou, jakmile dovedou opakovati lovecký verš :"
"tell","tell","říkal","říkat","impf"," "" They tell me, "" Shere Khan would say, "" that at Council ye dare not look him between the eyes "";"," "" Slyšel jsem, "" říkal jim Šir Chan, "" že na schůzích se neodvážíte pohlédnouti mu do očí. """
"say","say","říkal","říkat","impf"," "" They tell me, "" Shere Khan would say, "" that at Council ye dare not look him between the eyes "";"," "" Slyšel jsem, "" říkal jim Šir Chan, "" že na schůzích se neodvážíte pohlédnouti mu do očí. """
"look","look","pohlédnouti","pohlédnout","pf"," "" They tell me, "" Shere Khan would say, "" that at Council ye dare not look him between the eyes "";"," "" Slyšel jsem, "" říkal jim Šir Chan, "" že na schůzích se neodvážíte pohlédnouti mu do očí. """
"told","tell","řekl","říci","pf"," Bagheera, who had eyes and ears everywhere, knew something of this, and once or twice he told Mowgli in so many words that Shere Khan would kill him some day;"," Bagýra, jenž měl oči a uši všude, věděl o tom něco a řekl několikrát Mauglimu stručně, že jej Šir Chan jednoho dne zabije."
"kill","kill","zabije","zabít","pf"," Bagheera, who had eyes and ears everywhere, knew something of this, and once or twice he told Mowgli in so many words that Shere Khan would kill him some day;"," Bagýra, jenž měl oči a uši všude, věděl o tom něco a řekl několikrát Mauglimu stručně, že jej Šir Chan jednoho dne zabije."
"laugh","laugh","smál","smát","impf"," and Mowgli would laugh and answer :"," Ale Maugli se smál a říkal :"
"checked","check","zarazil","zarazit","pf"," There he checked, for he heard the yell of the Pack hunting, heard the bellow of a hunted Sambhur, and the snort as the buck turned at bay."," Tam se zarazil, protože uslyšel křik lovící smečky, zaslechl zabečení štvaného sambhura a jeho zadupání, když v úzkosti provedl kličku."
"heard","hear","uslyšel","uslyšet","pf"," There he checked, for he heard the yell of the Pack hunting, heard the bellow of a hunted Sambhur, and the snort as the buck turned at bay."," Tam se zarazil, protože uslyšel křik lovící smečky, zaslechl zabečení štvaného sambhura a jeho zadupání, když v úzkosti provedl kličku."
"heard","hear","uslyšel","uslyšet","pf"," There he checked, for he heard the yell of the Pack hunting, heard the bellow of a hunted Sambhur, and the snort as the buck turned at bay."," Tam se zarazil, protože uslyšel křik lovící smečky, zaslechl zabečení štvaného sambhura a jeho zadupání, když v úzkosti provedl kličku."
"heard","hear","zaslechl","zaslechnout","pf"," There he checked, for he heard the yell of the Pack hunting, heard the bellow of a hunted Sambhur, and the snort as the buck turned at bay."," Tam se zarazil, protože uslyšel křik lovící smečky, zaslechl zabečení štvaného sambhura a jeho zadupání, když v úzkosti provedl kličku."
"heard","hear","zaslechl","zaslechnout","pf"," There he checked, for he heard the yell of the Pack hunting, heard the bellow of a hunted Sambhur, and the snort as the buck turned at bay."," Tam se zarazil, protože uslyšel křik lovící smečky, zaslechl zabečení štvaného sambhura a jeho zadupání, když v úzkosti provedl kličku."
"show","show","ukáže","ukázat","pf"," Let the Lone Wolf show his strength."," Ať nám Samotář Vlk ukáže svou sílu!"
"told","tell","řekl","říci","pf"," for though Tabaqui is a mischief-maker, he would have told thee of something that concerned thee closely."," neboť třeba že je Tabaki samá neplecha, byl by ti řekl něco, co se tě týče velmi blízce."
"Open","open","otevři","otevřít","pf"," Open those eyes, Little Brother!"," Jen otevři oči, bratříčku!"
"kill","kill","zabíti","zabít","pf"," Shere Khan dares not kill thee in the jungle for fear of those that love thee;"," Šir Chan se neodváží zabíti tě v džungli;"
"ran","run","běžel","běžet","impf"," They charged down on him, and he ran just before them to the foot of the ravine, as Akela drove the bulls far to the left."," Ty rozběhly se po něm útokem, a Šedý Bratřík běžel těsně před nimi k ústí rokle, kdežto Akela hnal býky daleko v levo."
"drove","drive","hnal","hnát","impf"," They charged down on him, and he ran just before them to the foot of the ravine, as Akela drove the bulls far to the left."," Ty rozběhly se po něm útokem, a Šedý Bratřík běžel těsně před nimi k ústí rokle, kdežto Akela hnal býky daleko v levo."
"done","do","provedeno","provést","pf"," "" Well done!"," "" Výborně provedeno!"
"coming","come","přicházeti","přicházet","impf"," The wolves dropped out of sight as soon as they saw the man coming."," - Oba vlci skryli se s dohledu, jakmile jej shlédli přicházeti."
"said","say","řekl","říci","pf"," "" What is this folly? "" said Buldeo, angrily."," "" Co je to za bláznovství? "" řekl Buldeo hněvivě."
"kill","kill","zabili","zabít","pf"," Where did the buffaloes kill him?"," - Kdepak jej bůvoli zabili?"
"overlook","overlook","přehlédneme","přehlédnout","pf"," Well, well, we will overlook thy letting the herd run off, and perhaps I will give thee one of the rupees of the reward when I have taken the skin to Khanhiwara. """," Dobrá, dobrá, přehlédneme, žes nechal stádo utéci, a snad ti dám jednu rupii z odměny, až donesu kůži do Khanhiwary. """
"letting","let","nechal","nechat","pf"," Well, well, we will overlook thy letting the herd run off, and perhaps I will give thee one of the rupees of the reward when I have taken the skin to Khanhiwara. """," Dobrá, dobrá, přehlédneme, žes nechal stádo utéci, a snad ti dám jednu rupii z odměny, až donesu kůži do Khanhiwary. """
"run","run","utéci","utéci","pf"," Well, well, we will overlook thy letting the herd run off, and perhaps I will give thee one of the rupees of the reward when I have taken the skin to Khanhiwara. """," Dobrá, dobrá, přehlédneme, žes nechal stádo utéci, a snad ti dám jednu rupii z odměny, až donesu kůži do Khanhiwary. """
"give","give","dám","dát","pf"," Well, well, we will overlook thy letting the herd run off, and perhaps I will give thee one of the rupees of the reward when I have taken the skin to Khanhiwara. """," Dobrá, dobrá, přehlédneme, žes nechal stádo utéci, a snad ti dám jednu rupii z odměny, až donesu kůži do Khanhiwary. """
"taken","take","donesu","donést","pf"," Well, well, we will overlook thy letting the herd run off, and perhaps I will give thee one of the rupees of the reward when I have taken the skin to Khanhiwara. """," Dobrá, dobrá, přehlédneme, žes nechal stádo utéci, a snad ti dám jednu rupii z odměny, až donesu kůži do Khanhiwary. """
"accepted","accept","Přijměte","přijmout","pf"," Let him be accepted. """," Přijměte jej! """
"Look","look","Hleďte","hledět","impf"," "" Look well - look well, O Wolves! """," "" Hleďte dobře, hleďte dobře, Vlci! """
"look","look","Hleďte","hledět","impf"," "" Look well - look well, O Wolves! """," "" Hleďte dobře, hleďte dobře, Vlci! """
"Look","look","hleďte","hledět","impf"," "" Look well - look well, O Wolves! """," "" Hleďte dobře, hleďte dobře, Vlci! """
"look","look","hleďte","hledět","impf"," "" Look well - look well, O Wolves! """," "" Hleďte dobře, hleďte dobře, Vlci! """
"notice","notice","nevšiml","všimnout","pf"," Mowgli was still playing with the pebbles, and he did not notice when the wolves came and looked at him one by one."," Maugli byl dosud hluboce zabrán do svých kamínků a ani si nevšiml, že vlci přicházeli jeden za druhým, a prohlíželi jej."
"came","come","přicházeli","přicházet","impf"," Mowgli was still playing with the pebbles, and he did not notice when the wolves came and looked at him one by one."," Maugli byl dosud hluboce zabrán do svých kamínků a ani si nevšiml, že vlci přicházeli jeden za druhým, a prohlíželi jej."
"freed","free","osvobodila","osvobodit","pf"," "" By the Broken Lock that freed me, "" said Bagheera, when twilight had fallen, "" thou art no slow-goer. """," "" U zlomené závory, která mne osvobodila, "" řekl Bagýra, když se setmělo, "" ty nejsi pomalý chodec! """
"said","say","řekl","říci","pf"," "" By the Broken Lock that freed me, "" said Bagheera, when twilight had fallen, "" thou art no slow-goer. """," "" U zlomené závory, která mne osvobodila, "" řekl Bagýra, když se setmělo, "" ty nejsi pomalý chodec! """
"said","say","řekl","říci","pf"," "" I am hungry, "" said Kaa."," "" Jsem hladov, "" řekl Káj."
"called","call","nazvali","nazvat","pf"," "" Besides, they called me speckled frog. """," "" A mimo to mne nazvali skvrnitou žábou. """
"said","say","řekl","říci","pf"," "" All thanks, Little Brother, "" said Kaa, though his eyes twinkled."," "" Upřímný dík, bratříčku, "" řekl Káj, ač poškuboval okem."
"goes","go","jíti","jít","impf"," I ask that I may follow when next he goes abroad. """," Ptám se, abych mohl jíti za ním, až zase půjde na lov. """
"goes","go","půjde","jít","impf"," I ask that I may follow when next he goes abroad. """," Ptám se, abych mohl jíti za ním, až zase půjde na lov. """
"roared","roar","zařval","zařvat","pf"," Then Shere Khan roared :"," Pak zařval Šir Chan :"
"doomed","doom","odsouzen","odsoudit","pf"," He is doomed to die!"," Jest odsouzen k smrti!"
"Give","give","Dejte","dát","pf"," Give him to me."," Dejte je mně."
"troubled","trouble","Znepokojoval","znepokojovat","impf"," He has troubled the jungle for ten seasons."," Znepokojoval džungli po deset let."
"Give","give","Dejte","dát","pf"," Give me the man-cub, or I will hunt here always, and not give you one bone!"," Dejte mi lidské mládě, anebo budu ustavičně loviti zde a nedám vám ani kůstky."
"give","give","Dejte","dát","pf"," Give me the man-cub, or I will hunt here always, and not give you one bone!"," Dejte mi lidské mládě, anebo budu ustavičně loviti zde a nedám vám ani kůstky."
"hunt","hunt","loviti","lovit","impf"," Give me the man-cub, or I will hunt here always, and not give you one bone!"," Dejte mi lidské mládě, anebo budu ustavičně loviti zde a nedám vám ani kůstky."
"Give","give","nedám","dát","pf"," Give me the man-cub, or I will hunt here always, and not give you one bone!"," Dejte mi lidské mládě, anebo budu ustavičně loviti zde a nedám vám ani kůstky."
"give","give","nedám","dát","pf"," Give me the man-cub, or I will hunt here always, and not give you one bone!"," Dejte mi lidské mládě, anebo budu ustavičně loviti zde a nedám vám ani kůstky."
"did","do","neučinily","učinit","pf"," They were always just going to have a leader and laws and customs of their own, but they never did, because their memories would not hold over from day to day, and so they settled things by making up a saying :"," Byly stále právě na tom, že si zvolí vůdce a zákony a zvyky ale neučinily toho nikdy, protože jejich pamět nevytrvala ze dne na den, a tak se vytáčely z věci, řkouce :"
"making","make","neučinily","učinit","pf"," They were always just going to have a leader and laws and customs of their own, but they never did, because their memories would not hold over from day to day, and so they settled things by making up a saying :"," Byly stále právě na tom, že si zvolí vůdce a zákony a zvyky ale neučinily toho nikdy, protože jejich pamět nevytrvala ze dne na den, a tak se vytáčely z věci, řkouce :"
"saying","say","řkouce","říci","pf"," They were always just going to have a leader and laws and customs of their own, but they never did, because their memories would not hold over from day to day, and so they settled things by making up a saying :"," Byly stále právě na tom, že si zvolí vůdce a zákony a zvyky ale neučinily toho nikdy, protože jejich pamět nevytrvala ze dne na den, a tak se vytáčely z věci, řkouce :"
"heard","hear","slyšel","slyšet","impf"," Father Wolf ran out a few paces and heard Shere Khan muttering and mumbling savagely, as he tumbled about in the scrub."," Otec Vlk vyběhl několik kroků a slyšel Šira Chana mumlajícího divoce a válejícího se dole v houští."
"jump","jump","skočil","skočit","pf"," "" The fool has had no more sense than to jump at a wood-cutters ' camp-fire, so he has burned his feet, "" said Father Wolf, with a grunt."," "" Ten hlupec nedovedl nic lepšího, nežli že skočil do ohně ve dřevařově tábořišti a spálil si nohy, "" řekl Otec Vlk s uspokojivým bručením."
"burned","burn","spálil","spálit","pf"," "" The fool has had no more sense than to jump at a wood-cutters ' camp-fire, so he has burned his feet, "" said Father Wolf, with a grunt."," "" Ten hlupec nedovedl nic lepšího, nežli že skočil do ohně ve dřevařově tábořišti a spálil si nohy, "" řekl Otec Vlk s uspokojivým bručením."
"said","say","řekl","říci","pf"," "" The fool has had no more sense than to jump at a wood-cutters ' camp-fire, so he has burned his feet, "" said Father Wolf, with a grunt."," "" Ten hlupec nedovedl nic lepšího, nežli že skočil do ohně ve dřevařově tábořišti a spálil si nohy, "" řekl Otec Vlk s uspokojivým bručením."
"coming","come","přichází","přicházet","impf"," "" Something is coming uphill, "" said Mother Wolf, twitching one ear."," "" Něco přichází sem nahoru, "" řekla Matka Vlčice, stříhajíc uchem."
"said","say","řekla","říci","pf"," "" Something is coming uphill, "" said Mother Wolf, twitching one ear."," "" Něco přichází sem nahoru, "" řekla Matka Vlčice, stříhajíc uchem."
"ran","run","utíkal","utíkat","impf"," The man stared and ran back up the one street of the village shouting for the priest, who was a big, fat man dressed in white, with a red and yellow mark on his forehead."," Muž stanul, zarazil se a utíkal pak zpět jedinou ulicí vesnice, volaje po knězi, velikém to, tučném muži v bílém oděvu s rudou a žlutou značkou na čele."
"came","come","přišel","přijít","pf"," The priest came to the gate, and with him at least a hundred people who stared and talked and shouted and pointed at Mowgli."," Kněz přišel ke bráně a s ním aspoň na sto lidí, a všichni hleděli na Maugliho a ukazovali naň a křičeli."
"pointed","point","ukazovali","ukazovat","impf"," The priest came to the gate, and with him at least a hundred people who stared and talked and shouted and pointed at Mowgli."," Kněz přišel ke bráně a s ním aspoň na sto lidí, a všichni hleděli na Maugliho a ukazovali naň a křičeli."
"shouted","shout","křičeli","křičet","impf"," The priest came to the gate, and with him at least a hundred people who stared and talked and shouted and pointed at Mowgli."," Kněz přišel ke bráně a s ním aspoň na sto lidí, a všichni hleděli na Maugliho a ukazovali naň a křičeli."
"said","say","řekl","říci","pf"," "" They have no manners, these Men Folk, "" said Mowgli to himself."," "" Neznají způsobů, tenhle lidský národ, "" řekl si Maugli."
"behave","behave","chovati","chovat","impf"," "" Only the gray ape would behave as they do. """," "" Jenom šedá opice by se mohla takto chovati. """
"talk","talk","mluví","mluvit","impf"," Better still, do not talk when thy elders speak. """," A buď raději hezky zticha, když mluví starší! """
"speak","speak","mluví","mluvit","impf"," Better still, do not talk when thy elders speak. """," A buď raději hezky zticha, když mluví starší! """
"rose","rise","vstal","vstát","pf"," Mowgli rose to go."," Maugli vstal k odchodu."
"listening","listen","naslouchaje","naslouchat","impf"," "" All the evening I have lain here listening, "" he called back over his shoulder, "" and, except once or twice, Buldeo has not said one word of truth concerning the jungle, which is at his very doors."," "" Seděl jsem tu, naslouchaje, celý večer, "" řekl nazpět přes rameno, "" a vyjma jednou nebo dvakráte neřekl Buldeo ani slovíčka pravdivého o tom, co se týkalo džungle, která je přec u samých vrat jeho chalupy."
"said","say","řekl","říci","pf"," "" All the evening I have lain here listening, "" he called back over his shoulder, "" and, except once or twice, Buldeo has not said one word of truth concerning the jungle, which is at his very doors."," "" Seděl jsem tu, naslouchaje, celý večer, "" řekl nazpět přes rameno, "" a vyjma jednou nebo dvakráte neřekl Buldeo ani slovíčka pravdivého o tom, co se týkalo džungle, která je přec u samých vrat jeho chalupy."
"said","say","neřekl","říci","pf"," "" All the evening I have lain here listening, "" he called back over his shoulder, "" and, except once or twice, Buldeo has not said one word of truth concerning the jungle, which is at his very doors."," "" Seděl jsem tu, naslouchaje, celý večer, "" řekl nazpět přes rameno, "" a vyjma jednou nebo dvakráte neřekl Buldeo ani slovíčka pravdivého o tom, co se týkalo džungle, která je přec u samých vrat jeho chalupy."
"concerning","concern","týkalo","týkat","impf"," "" All the evening I have lain here listening, "" he called back over his shoulder, "" and, except once or twice, Buldeo has not said one word of truth concerning the jungle, which is at his very doors."," "" Seděl jsem tu, naslouchaje, celý večer, "" řekl nazpět přes rameno, "" a vyjma jednou nebo dvakráte neřekl Buldeo ani slovíčka pravdivého o tom, co se týkalo džungle, která je přec u samých vrat jeho chalupy."
"believe","believe","věřiti","věřit","impf"," How, then, shall I believe the tales of ghosts and gods and goblins which he says he has seen? """," Kterak tedy mám věřiti jeho povídkám o bozích, duchách a skřítcích, které, jak tvrdí, viděl? """
"seen","see","viděl","vidět","impf"," How, then, shall I believe the tales of ghosts and gods and goblins which he says he has seen? """," Kterak tedy mám věřiti jeho povídkám o bozích, duchách a skřítcích, které, jak tvrdí, viděl? """
"said","say","neříkal","říkat","impf"," He set his teeth and said nothing, but went with the shouting monkeys to a terrace above the red sand-stone reservoirs that were half full of rain-water."," Zaťal zuby a neříkal ničeho, ale šel s povykujícími opicemi na terrassu nad nádržemi z rudého pískovce, napolo plnými dešťové vody."
"went","go","šel","jít","impf"," He set his teeth and said nothing, but went with the shouting monkeys to a terrace above the red sand-stone reservoirs that were half full of rain-water."," Zaťal zuby a neříkal ničeho, ale šel s povykujícími opicemi na terrassu nad nádržemi z rudého pískovce, napolo plnými dešťové vody."
"fallen","fall","propadla","propadnout","pf"," The domed roof had half fallen in and blocked up the underground passage from the palace by which the queens used to enter;"," Báňová střecha napolo se propadla a zatarasila podzemní východ z paláce, kterým královny vcházívaly;"
"think","think","pomysli","pomyslet","pf"," "" But think how small he is, "" said the Black Panther, who would have spoiled Mowgli if he had had his own way."," "" Ale pomysli, jak je malý, "" namítal černý pardál, který by byl Maugliho zkazil, kdyby byl měl svou vůli."
"spoiled","spoil","zkazil","zkazit","pf"," "" But think how small he is, "" said the Black Panther, who would have spoiled Mowgli if he had had his own way."," "" Ale pomysli, jak je malý, "" namítal černý pardál, který by byl Maugliho zkazil, kdyby byl měl svou vůli."
"think","think","měl","mít","impf"," "" But think how small he is, "" said the Black Panther, who would have spoiled Mowgli if he had had his own way."," "" Ale pomysli, jak je malý, "" namítal černý pardál, který by byl Maugliho zkazil, kdyby byl měl svou vůli."
"killed","kill","zabito","zabít","pf"," "" Is there anything in the jungle too little to be killed?"," "" Je snad v džungli něco tak malého, aby to nemohlo býti zabito?"
"teach","teach","učím","učit","impf"," That is why I teach him these things, and that is why I hit him, very softly, when he forgets. """," Proto jej učím všem těmto věcem, a proto jej praštím - ó, velmi jemně - když něco zapomene. """
"hit","hit","praštím","praštit","pf"," That is why I teach him these things, and that is why I hit him, very softly, when he forgets. """," Proto jej učím všem těmto věcem, a proto jej praštím - ó, velmi jemně - když něco zapomene. """
"forgets","forget","zapomene","zapomenout","pf"," That is why I teach him these things, and that is why I hit him, very softly, when he forgets. """," Proto jej učím všem těmto věcem, a proto jej praštím - ó, velmi jemně - když něco zapomene. """
"left","leave","opustil","opustit","pf"," When Mowgli left the wolf 's cave after the fight with the Pack at the Council Rock, he went down to the plowed lands where the villagers lived, but he would not stop there because it was too near to the jungle, and he knew that he had made at least one bad enemy at the Council."," Když Maugli opustil vlčí sluj po boji se smečkou u Poradní Skály, odešel dolů do kraje zoraných rolí, kde žili vesničané, ale nezastavil se tam, protože mu to bylo příliš blízko džungle a on věděl, že si u Skály učinil alespoň jednoho smrtelného nepřítele."
"left","leave","odešel","odejít","pf"," When Mowgli left the wolf 's cave after the fight with the Pack at the Council Rock, he went down to the plowed lands where the villagers lived, but he would not stop there because it was too near to the jungle, and he knew that he had made at least one bad enemy at the Council."," Když Maugli opustil vlčí sluj po boji se smečkou u Poradní Skály, odešel dolů do kraje zoraných rolí, kde žili vesničané, ale nezastavil se tam, protože mu to bylo příliš blízko džungle a on věděl, že si u Skály učinil alespoň jednoho smrtelného nepřítele."
"went","go","odešel","odejít","pf"," When Mowgli left the wolf 's cave after the fight with the Pack at the Council Rock, he went down to the plowed lands where the villagers lived, but he would not stop there because it was too near to the jungle, and he knew that he had made at least one bad enemy at the Council."," Když Maugli opustil vlčí sluj po boji se smečkou u Poradní Skály, odešel dolů do kraje zoraných rolí, kde žili vesničané, ale nezastavil se tam, protože mu to bylo příliš blízko džungle a on věděl, že si u Skály učinil alespoň jednoho smrtelného nepřítele."
"made","make","učinil","učinit","pf"," When Mowgli left the wolf 's cave after the fight with the Pack at the Council Rock, he went down to the plowed lands where the villagers lived, but he would not stop there because it was too near to the jungle, and he knew that he had made at least one bad enemy at the Council."," Když Maugli opustil vlčí sluj po boji se smečkou u Poradní Skály, odešel dolů do kraje zoraných rolí, kde žili vesničané, ale nezastavil se tam, protože mu to bylo příliš blízko džungle a on věděl, že si u Skály učinil alespoň jednoho smrtelného nepřítele."
"lay","lie","ležela","ležet","impf"," Mother Wolf lay with her big gray nose dropped across her four tumbling, squealing cubs, and the moon shone into the mouth of the cave where they all lived."," Matka Vlčice ležela, majíc svůj veliký čumák položený napříč přes svá čtyři válející se a kňučící mláďata, a měsíc svítil do ústí jeskyně, kde všichni žili."
"shone","shine","svítil","svítit","impf"," Mother Wolf lay with her big gray nose dropped across her four tumbling, squealing cubs, and the moon shone into the mouth of the cave where they all lived."," Matka Vlčice ležela, majíc svůj veliký čumák položený napříč přes svá čtyři válející se a kňučící mláďata, a měsíc svítil do ústí jeskyně, kde všichni žili."
"go","go","odejdu","odejít","pf"," But here is a debt to pay before I go. """," Ale jest mi splatiti dluh, nežli odejdu. """
"strode","stride","Kráčel","kráčet","impf"," He strode forward to where Shere Khan sat blinking stupidly at the flames, and caught him by the tuft on his chin."," Kráčel rovně k místu, kde seděl Šir Chan mrkaje blbě na plamen a chytil jej za dlouhý chumáč na bradě."
"sat","sit","seděl","sedět","impf"," He strode forward to where Shere Khan sat blinking stupidly at the flames, and caught him by the tuft on his chin."," Kráčel rovně k místu, kde seděl Šir Chan mrkaje blbě na plamen a chytil jej za dlouhý chumáč na bradě."
"blinking","blink","mrkaje","mrkat","impf"," He strode forward to where Shere Khan sat blinking stupidly at the flames, and caught him by the tuft on his chin."," Kráčel rovně k místu, kde seděl Šir Chan mrkaje blbě na plamen a chytil jej za dlouhý chumáč na bradě."
"caught","catch","chytil","chytit","pf"," He strode forward to where Shere Khan sat blinking stupidly at the flames, and caught him by the tuft on his chin."," Kráčel rovně k místu, kde seděl Šir Chan mrkaje blbě na plamen a chytil jej za dlouhý chumáč na bradě."
"speaks","speak","mluví","mluvit","impf"," "" Up, when a man speaks, or I will set that coat ablaze! """," "" Vzhůru, když člověk mluví, anebo ti zapálím kožich plameny! """
"think","think","Pomyslím","pomyslit","pf"," "" To think of one so young remembering the Master Word for the birds while he was being pulled across trees! """," "" Pomyslím - li, že je tak mlád a vzpomněl si na Mistrovské Slovo pro ptáky ve chvíli, kdy byl házen skrze stromy! """
"think","think","vzpomněl","vzpomenout","pf"," "" To think of one so young remembering the Master Word for the birds while he was being pulled across trees! """," "" Pomyslím - li, že je tak mlád a vzpomněl si na Mistrovské Slovo pro ptáky ve chvíli, kdy byl házen skrze stromy! """
"remembering","remember","vzpomněl","vzpomenout","pf"," "" To think of one so young remembering the Master Word for the birds while he was being pulled across trees! """," "" Pomyslím - li, že je tak mlád a vzpomněl si na Mistrovské Slovo pro ptáky ve chvíli, kdy byl házen skrze stromy! """
"said","say","řekl","říci","pf"," "" It was most firmly driven into him, "" said Bagheera."," "" Bylo mu vtlučeno velmi pevně do hlavy, "" řekl Bagýra."
"eaten","eat","Nejedl","jíst","impf"," "" He has not eaten, "" said Baloo, with a grunt of relief, as soon as he saw the beautifully mottled brown and yellow jacket."," "" Nejedl dosud! "" řekl Balú zabručev uspokojením, když uzřel hadovo krásně skvrnité hnědé a žluté roucho."
"said","say","řekl","říci","pf"," "" He has not eaten, "" said Baloo, with a grunt of relief, as soon as he saw the beautifully mottled brown and yellow jacket."," "" Nejedl dosud! "" řekl Balú zabručev uspokojením, když uzřel hadovo krásně skvrnité hnědé a žluté roucho."
"changed","change","vyměnil","vyměnit","pf"," He is always a little blind after he has changed his skin, and very quick to strike. """," Je vždy poněkud slep, když vyměnil kůži a velmi rychlý v úderu! """
"gave","give","daly","dát","pf"," "" And then - and then they gave me nuts and pleasant things to eat, and they - they carried me in their arms up to the top of the trees and said I was their blood-brother, except that I had no tail, and should be their leader some day. """," "" A pak - pak mi daly ořechy a příjemné věci k jídlu a - a donesly mne v rukách nahoru až do vrcholů stromů, a povídaly, že jsem jejich krevní bratr, vyjma že nemám ocasu, a že budu jednou jejich vůdcem. """
"said","say","povídaly","povídat","impf"," "" And then - and then they gave me nuts and pleasant things to eat, and they - they carried me in their arms up to the top of the trees and said I was their blood-brother, except that I had no tail, and should be their leader some day. """," "" A pak - pak mi daly ořechy a příjemné věci k jídlu a - a donesly mne v rukách nahoru až do vrcholů stromů, a povídaly, že jsem jejich krevní bratr, vyjma že nemám ocasu, a že budu jednou jejich vůdcem. """
"carried","carry","nemám","mít","impf"," "" And then - and then they gave me nuts and pleasant things to eat, and they - they carried me in their arms up to the top of the trees and said I was their blood-brother, except that I had no tail, and should be their leader some day. """," "" A pak - pak mi daly ořechy a příjemné věci k jídlu a - a donesly mne v rukách nahoru až do vrcholů stromů, a povídaly, že jsem jejich krevní bratr, vyjma že nemám ocasu, a že budu jednou jejich vůdcem. """
"said","say","řekl","říci","pf"," "" They have no leader "" said Bagheera."," "" Nemají vůdce, "" řekl Bagýra."
"lie","lie","Lžou","lhát","impf"," "" They lie."," "" Lžou."
"lied","lie","Lhaly","lhát","impf"," They have always lied. """," Lhaly vždy. """
"bade","bid","prosily","prosit","impf"," "" They were very kind, and bade me come again."," "" Byly velmi vlídny a prosily mne, abych přišel zase."
"come","come","přišel","přijít","pf"," "" They were very kind, and bade me come again."," "" Byly velmi vlídny a prosily mne, abych přišel zase."
"taken","take","vzat","vzít","pf"," Why have I never been taken among the Monkey People?"," Proč jsem nebyl nikdy vzat mezi Opičí národ?"
"came","come","došli","dojít","pf"," The moon was just going down when Mowgli and the two wolves came to the hill of the Council Rock, and they stopped at Mother Wolf 's cave."," Měsíc právě zacházel, když Maugli a oba vlci došli k pahorku Poradní Skály a zastavili se u jeskyně Matky Vlčice."
"come","come","přicházíme","přicházet","impf"," "" They have cast me out from the Man Pack, Mother, "" shouted Mowgli, "" but I come with the hide of Shere Khan to keep my word. """," "" Vyhnali mne z lidské smečky, matko, "" volal Maugli, "" ale přicházíme s kůží Šira Chana, abych splnil své slovo. """
"keep","keep","splnil","splnit","pf"," "" They have cast me out from the Man Pack, Mother, "" shouted Mowgli, "" but I come with the hide of Shere Khan to keep my word. """," "" Vyhnali mne z lidské smečky, matko, "" volal Maugli, "" ale přicházíme s kůží Šira Chana, abych splnil své slovo. """
"climbed","climb","šplhal","šplhat","impf"," Bagheera climbed as he had never climbed before, but the branches broke beneath his weight, and he slipped down, his claws full of bark."," Bagýra šplhal, jak nešplhal nikdy před tím, ale tenké větvičky lámaly se pod jeho vahou a pardál svezl se dolů s drápy plnými kůry."
"climbed","climb","šplhal","šplhat","impf"," Bagheera climbed as he had never climbed before, but the branches broke beneath his weight, and he slipped down, his claws full of bark."," Bagýra šplhal, jak nešplhal nikdy před tím, ale tenké větvičky lámaly se pod jeho vahou a pardál svezl se dolů s drápy plnými kůry."
"climbed","climb","nešplhal","šplhat","impf"," Bagheera climbed as he had never climbed before, but the branches broke beneath his weight, and he slipped down, his claws full of bark."," Bagýra šplhal, jak nešplhal nikdy před tím, ale tenké větvičky lámaly se pod jeho vahou a pardál svezl se dolů s drápy plnými kůry."
"climbed","climb","nešplhal","šplhat","impf"," Bagheera climbed as he had never climbed before, but the branches broke beneath his weight, and he slipped down, his claws full of bark."," Bagýra šplhal, jak nešplhal nikdy před tím, ale tenké větvičky lámaly se pod jeho vahou a pardál svezl se dolů s drápy plnými kůry."
"broke","break","lámaly","lámat","impf"," Bagheera climbed as he had never climbed before, but the branches broke beneath his weight, and he slipped down, his claws full of bark."," Bagýra šplhal, jak nešplhal nikdy před tím, ale tenké větvičky lámaly se pod jeho vahou a pardál svezl se dolů s drápy plnými kůry."
