"showing","show","objevil","objevit","pf"," "" This is like my drug dealer showing up at the door. """," "" To je, jako kdyby se u dveří objevil můj drogový dealer. """
"expected","expect","Nečekala","čekat","impf"," She had n't expected him to look quite that uptight, or be that good-looking."," Nečekala, že John bude tak škrobený, a už vůbec ne, že bude tak hezký."
"feel","feel","vnímala","vnímat","impf"," It was so tangible she could feel it."," Tak hmatatelné, že ho vnímala."
"explained","explain","vysvětlovala","vysvětlovat","impf"," There is n't a single machine stitch in the entire collection, "" she explained."," V celé kolekci není jediný strojový šev, "" vysvětlovala mu."
"understood","understand","rozuměl","rozumět","impf"," It was about as far as you could get from the world of the little black cocktail dress that he understood."," Dostal se hodně daleko od světa malých černých šatů, kterému ještě rozuměl."
"admired","admire","obdivoval","obdivovat","impf"," And he admired her for it."," A on ji obdivoval."
"started","start","začala","začít","pf"," The evening was a success almost before it started."," Večeře měla úspěch málem ještě dřív, než začala."
"loved","love","milovala","milovat","impf"," Fiona loved evenings like that, and entertained often."," Fiona takové večery milovala a často je pořádala."
"admitted","admit","přiznávala","přiznávat","impf"," Her dinner parties always appeared casual but in fact were always more carefully orchestrated than she admitted, however impromptu or last minute the arrangements."," Její večírky vždy působily neformálně, ale ve skutečnosti se pokaždé připravovaly mnohem pečlivěji, než Fiona přiznávala, jakkoli se domlouvaly na poslední chvíli."
"died","die","zemřela","zemřít","pf"," A supermodel had OD 'd on a shoot and damn near died, and attracted a huge amount of negative publicity."," Jistá supermodelka se při focení předávkovala a málem zemřela, což vyvolalo hodně negativní publicity."
"coming","come","chodila","chodit","impf"," Fiona was coming home at ten o'clock every night, and traveling more than she ever had."," Fiona chodila každý večer domů v deset a procestovala víc času než kdy jindy."
"traveling","travel","chodila","chodit","impf"," Fiona was coming home at ten o'clock every night, and traveling more than she ever had."," Fiona chodila každý večer domů v deset a procestovala víc času než kdy jindy."
"fly","fly","letěla","letět","impf"," She made three trips to Paris in one month, and the following month she got stuck in Berlin for two weeks, and then had to fly right back out to Rome for an important meeting with Valentino."," Za jeden měsíc podnikla třikrát cestu do Paříže, další měsíc uvázla na dva týdny v Berlíně a odtud rovnou letěla do Říma na důležitou schůzku s Valentinem."
"complained","complain","stěžoval","stěžovat","impf"," John complained that he never saw her, and he was right."," John si stěžoval, že ji vůbec nevidí, a měl pravdu."
"saw","see","nevidí","vidět","impf"," John complained that he never saw her, and he was right."," John si stěžoval, že ji vůbec nevidí, a měl pravdu."
"looked","look","pohlédla","pohlédnout","pf"," As she looked at him, she was aware once again of how attractive and sexy she found him."," Jakmile na něj Fiona pohlédla, hned si zase uvědomila, jak ji přitahuje."
"thank","thank","děkuju","děkovat","impf"," "" Yes, thank you. """," "" Ano, děkuju. """
"pulled","pull","přitáhl","přitáhnout","pf"," She smiled at him as the waiter set out their breakfast on the rolling table and pulled up two comfortable chairs for them."," Zatímco číšník servíroval snídani na pojízdném stolku a přitáhl k němu dvě pohodlná křesílka, usmála se na Johna."
"smiled","smile","usmála","usmát","pf"," She smiled at him as the waiter set out their breakfast on the rolling table and pulled up two comfortable chairs for them."," Zatímco číšník servíroval snídani na pojízdném stolku a přitáhl k němu dvě pohodlná křesílka, usmála se na Johna."
"sleep","sleep","spím","spát","impf"," "" I always sleep well."," "" Vždycky spím dobře."
"opened","open","otevřely","otevřít","pf"," We could really give them something to look at, "" she said with another giggle, but by then the doors had opened, and there was a Japanese family waiting to get in."," Mohli bychom jim nabídnout něco zajímavého, "" navrhla a znovu se zahihňala, jenže mezitím se dveře výtahu otevřely a před nimi se objevila [ ] jakási japonská rodinka."
"straightened","straighten","narovnal","narovnat","pf"," John followed Fiona out and straightened his tie."," John vyšel za Fionou a narovnal si kravatu."
"seemed","seem","zdálo","zdát","impf"," It seemed so obvious to them."," Jim se to zdálo samozřejmé."
"asked","ask","zeptala","zeptat","pf"," "" Is my skirt too short? "" she asked, looking worried, as one of the security men let them out through the ordinarily locked Cambon door."," "" Nemám moc krátkou sukni? "" zeptala se Fiona starostlivě, když je člen strážní služby pouštěl obvykle zamčeným, bočním východem do ulice Cambon."
"said","say","prohlásil","prohlásit","pf"," Jamal said he was a true gentleman, and by the end of August, Fiona had conceded nearly half a closet."," Jamal prohlásil, že John je pravý džentlmen, a Fiona mu do konce srpna přepustila téměř polovičku skříně."
"working","work","pracovalo","pracovat","impf"," By then they were working on the December issue, and the entire office seemed to be nuts."," Mezitím se v redakci už pracovalo na vánočním vydání a všichni byli v jednom kole."
"seemed","seem","zdálo","zdát","impf"," And he had seemed unexpectedly expansive with her wide variety of guests."," Navíc se zdálo, že se mu zalíbilo široké spektrum hostů."
"feel","feel","necítil","cítit","impf"," He 'll never feel comfortable here, if he moves in. """," John by se tady necítil dobře. """
"invite","invite","nezvu","zvát","impf"," "" I did n't invite him to."," "" Taky ho nezvu."
"live","live","bydlet","bydlet","impf"," And I 'm never going to live anywhere else."," Já zase nikdy nebudu bydlet někde jinde."
"loved","love","milovala","milovat","impf"," But he was unfailingly polite and easygoing, and she loved that about him."," Ovšem byl nesmírně zdvořilý a tolerantní, a to na něm milovala."
"enjoyed","enjoy","těšilo","těšit","impf"," But he enjoyed being with her, it was a rare opportunity."," Ale těšilo ho, že může být s ní, byla to vzácná příležitost."
"tolerated","tolerate","snášet","snášet","impf"," But not one he could have tolerated easily day to day."," Ovšem nedokázal by tento stav snášet den co den."
"ran","run","řídil","řídit","impf"," His own life seemed half-dead and incredibly mundane compared with hers, although he ran one of the largest ad agencies in the world."," Ve srovnání s jejím se jeho život jevil jako polomrtvý a neuvěřitelně pozemský, ačkoli řídil jednu z největších reklamních agentur na světě."
"imagine","imagine","představit","představit","pf"," He could n't even begin to imagine what it would be like being married to her."," Neuměl si ani představit, jak by to dopadlo, kdyby se s ní oženil."
"married","marry","oženil","oženit","pf"," He could n't even begin to imagine what it would be like being married to her."," Neuměl si ani představit, jak by to dopadlo, kdyby se s ní oženil."
"hurried","hurry","spěchala","spěchat","impf"," And as she hurried off to a meeting thinking about it, she decided in a moment of bravado to give it a fair chance with John and throw caution to the winds."," Když Fiona spěchala na poradu, rozhodla se v náhlém popudu, že dá vztahu s Johnem šanci a opatrnost hodí za hlavu."
"decided","decide","rozhodla","rozhodnout","pf"," And as she hurried off to a meeting thinking about it, she decided in a moment of bravado to give it a fair chance with John and throw caution to the winds."," Když Fiona spěchala na poradu, rozhodla se v náhlém popudu, že dá vztahu s Johnem šanci a opatrnost hodí za hlavu."
"give","give","dá","dát","pf"," And as she hurried off to a meeting thinking about it, she decided in a moment of bravado to give it a fair chance with John and throw caution to the winds."," Když Fiona spěchala na poradu, rozhodla se v náhlém popudu, že dá vztahu s Johnem šanci a opatrnost hodí za hlavu."
"hesitated","hesitate","zaváhal","zaváhat","pf"," He hesitated for a moment and then went on."," John na chvíli zaváhal, než pokračoval :"
"went","go","pokračoval","pokračovat","impf"," He hesitated for a moment and then went on."," John na chvíli zaváhal, než pokračoval :"
"died","die","zemřela","zemřít","pf"," "" We 've been a lot closer since their mother died, although the girls are busy and have their own lives now."," "" Od té doby, co zemřela jejich matka, jsme si mnohem bližší, ačkoli dcery nyní mají jednak spoustu učení a jednak vlastní život."
"think","think","Nemyslíš","myslet","impf"," "" Do you think it 's a little too casual? "" she asked, as she tried another of the hors d'oeuvres."," "" Nemyslíš, že je to přece jen až příliš neformální? "" zeptala se, zatímco ochutnávala další jednohubku."
"wanted","want","Chtěla","chtít","impf"," She wanted to keep everything as it had been, and every time John moved something, or changed something, she had a fit when she came home from the office."," Chtěla, aby vše zůstalo, jak bylo, a pokaždé, když John něco změnil, málem vyletěla z kůže."
"let","let","nedovolil","dovolit","pf"," And she told Jamal not to let John change anything."," Nakázala Jamalovi, aby mu nedovolil na nic sáhnout."
"designed","design","navrhl","navrhnout","pf"," Karl Lagerfeld had designed a collection that knocked everyone off their feet."," Karl Lagerfeld navrhl kolekci, která každého ohromila."
"pretended","pretend","předstírala","předstírat","impf"," Every time Adrian came to her office to discuss something, she pretended to be busy or on the phone."," Kdykoli k ní nakoukl, předstírala, že pracuje nebo telefonuje."
"speak","speak","mluvit","mluvit","impf"," She could n't speak to anyone, not even him."," Nedokázala by mluvit s nikým, ani s ním."
"took","take","Trvalo","trvat","impf"," It took another month after that for her to make up her mind, after several small disasters in the office, which were a warning signal to her that she could no longer handle not only her life but her job."," Trvalo ještě další měsíc, než se - po několika menších katastrofách v redakci, které jí naznačily, že už nezvládá ani život ani práci - rozhodla."
"want","want","Nechcete","chtít","impf"," "" Do you want to walk for a few minutes, or are you too tired? """," "" Nechcete se trošku projít, nebo jste unavený? "" zeptala se Johna."
"walking","walk","procházela","procházet","impf"," She liked walking in Paris before she went home to bed, but it had been a long day for both of them, and jet lag was finally catching up with her."," Ráda se před spaním procházela Paříží, dnešek však dal oběma zabrat a ji navíc zastihla pásmová nemoc."
"catching","catch","zastihla","zastihnout","pf"," She liked walking in Paris before she went home to bed, but it had been a long day for both of them, and jet lag was finally catching up with her."," Ráda se před spaním procházela Paříží, dnešek však dal oběma zabrat a ji navíc zastihla pásmová nemoc."
"expected","expect","předpokládala","předpokládat","impf"," The magazine was the most established in the business, and she expected their advertising to reflect that."," Časopis už získal slušné postavení na trhu a Fiona předpokládala, že jejich reklama to zdůrazní."
"want","want","Nechtěla","chtít","impf"," She did n't want anything wild or crazy."," Nechtěla nic divokého nebo bláznivého."
"relieved","relieve","ulevilo","ulevit","pf"," John was relieved to hear it. Chic was a great account for them, and he was beginning to look forward to his dealings with her."," Johnovi se ulevilo. Chic pro jejich firmu představoval velkého zákazníka a on se začínal těšit na spolupráci s Fionou."
"beginning","begin","začínal","začínat","impf"," John was relieved to hear it. Chic was a great account for them, and he was beginning to look forward to his dealings with her."," Johnovi se ulevilo. Chic pro jejich firmu představoval velkého zákazníka a on se začínal těšit na spolupráci s Fionou."
"wanted","want","chtěla","chtít","impf"," For a mad moment, she wanted to run down the hall after him, but she had no idea what she would do after that, if she did."," Na bláznivý okamžik se za ním chtěla chodbou rozběhnout, ale netušila, co by pak udělala."
"do","do","udělala","udělat","pf"," For a mad moment, she wanted to run down the hall after him, but she had no idea what she would do after that, if she did."," Na bláznivý okamžik se za ním chtěla chodbou rozběhnout, ale netušila, co by pak udělala."
"did","do","udělala","udělat","pf"," For a mad moment, she wanted to run down the hall after him, but she had no idea what she would do after that, if she did."," Na bláznivý okamžik se za ním chtěla chodbou rozběhnout, ale netušila, co by pak udělala."
"trying","try","Snažila","snažit","impf"," She was trying to keep her head clear despite his proximity, but suddenly it seemed harder to do."," Snažila se udržet si v jeho blízkosti chladnou hlavu, ale náhle jí to připadalo čím dál těžší."
"keep","keep","udržet","udržet","pf"," She was trying to keep her head clear despite his proximity, but suddenly it seemed harder to do."," Snažila se udržet si v jeho blízkosti chladnou hlavu, ale náhle jí to připadalo čím dál těžší."
"felt","feel","Cítila","cítit","impf"," She felt overwhelmingly attracted to him."," Cítila, že ji nesmírně přitahuje."
"attracted","attract","přitahuje","přitahovat","impf"," She felt overwhelmingly attracted to him."," Cítila, že ji nesmírně přitahuje."
"died","die","umřel","umřít","pf"," And her mother had died when she was in college."," Věděla pouze, že umřel, když jí bylo čtrnáct."
"mesmerized","mesmerize","okouzlilo","okouzlit","pf"," He had been mesmerized by the performance."," Představení ho okouzlilo."
"smiled","smile","Usmál","usmát","pf"," He smiled at her."," Usmál se na ni."
"loved","love","líbila","líbit","impf"," He had loved it."," Přehlídka se mu líbila."
"mean","mean","chtěla","chtít","impf"," "" I am ... I mean I will ... I was exhausted, "" she apologized."," "" Já ... chtěla jsem ... ale byla jsem unavená, "" omlouvala se."
"apologized","apologize","omlouvala","omlouvat","impf"," "" I am ... I mean I will ... I was exhausted, "" she apologized."," "" Já ... chtěla jsem ... ale byla jsem unavená, "" omlouvala se."
"want","want","chci","chtít","impf"," When I grow up, I want your job. """," Až budu velký, chci dělat tvou práci. """
"saw","see","zahlédl","zahlédnout","pf"," As he said it, he saw a pair of men 's shoes, neatly sitting under the coffee table, and Adrian beamed at her."," Potom zahlédl pár pánských bot úhledně uložených pod konferenčním stolkem a celý se rozzářil."
"drove","drive","jít","jít","impf"," "" You look terrific, "" John said admiringly, as she slid in beside him, and they drove off to the deli he had promised. It was only a few blocks, but it was too hot to walk."," "" Moc vám to sluší, "" podotkl John obdivně, zatímco Fiona usedala vedle něj a vůz zamířil k bistru jen pár bloků odtud, ovšem v tom horku se nedalo jít pěšky."
"walk","walk","jít","jít","impf"," "" You look terrific, "" John said admiringly, as she slid in beside him, and they drove off to the deli he had promised. It was only a few blocks, but it was too hot to walk."," "" Moc vám to sluší, "" podotkl John obdivně, zatímco Fiona usedala vedle něj a vůz zamířil k bistru jen pár bloků odtud, ovšem v tom horku se nedalo jít pěšky."
"wearing","wear","měl","mít","impf"," He was wearing a beige suit and a blue shirt, and another serious-looking dark tie."," John měl na sobě béžový oblek a modrou košili a další ze svých decentních tmavých kravat."
"wear","wear","měla","mít","impf"," I get blisters every time I wear them."," Vždycky jsem z nich měla puchýře, Jamale."
"write","write","napsala","napsat","pf"," He suspected that she could write something that would be fun to read."," Nepochyboval, že by napsala velmi čtivou knihu."
"laying","lay","pokládali","pokládat","impf"," And they were obviously laying the groundwork for some kind of bond that transcended work."," Očividně pokládali základy pro jakýsi svazek, který přesahoval jejich pracovní spojení."
"transcended","transcend","přesahoval","přesahovat","impf"," And they were obviously laying the groundwork for some kind of bond that transcended work."," Očividně pokládali základy pro jakýsi svazek, který přesahoval jejich pracovní spojení."
"planned","plan","naplánovala","naplánovat","pf"," It was a good question, and good to be reminded that she had much to be grateful for, even if things had n't worked out as she 'd planned."," To byla dobrá otázka a připomenutí, že má zač děkovat, dokonce i když všechno nedopadlo tak, jak si naplánovala."
"said","say","odpověděla","odpovědět","pf"," "" You, "" she said without hesitating."," "" Za to, že mám tebe, "" odpověděla bez váhání."
"started","start","začala","začít","pf"," She was grateful that she had finished one book and started a second."," Byla moc vděčná, že už dopsala jednu a začala druhou knihu."
"represent","represent","zastupujete","zastupovat","impf"," Now that you represent the magazine, you should come sometime."," Když teď zastupujete časopis o módě, měl byste se tam podívat."
"love","love","líbit","líbit","impf"," You 'd love the models, men always do."," Budou se vám líbit modelky, jako většině mužů."
"want","want","chcete","chtít","impf"," I can get you tickets if you want."," Pokud chcete, seženu vám vstupenky."
"get","get","seženu","sehnat","pf"," I can get you tickets if you want."," Pokud chcete, seženu vám vstupenky."
"like","like","Nechtěly","chtít","impf"," Would your daughters like to go? """," Nechtěly by jít i vaše dcery? """
"go","go","jít","jít","impf"," Would your daughters like to go? """," Nechtěly by jít i vaše dcery? """
"recall","recall","Nevzpomínal","vzpomínat","impf"," He could n't recall mentioning Hilary and Courtenay to her, but maybe he had."," Nevzpomínal si, že by se o Hilary a Courtenay zmínil, ale možná že ano."
"mentioning","mention","zmínil","zmínit","pf"," He could n't recall mentioning Hilary and Courtenay to her, but maybe he had."," Nevzpomínal si, že by se o Hilary a Courtenay zmínil, ale možná že ano."
"left","leave","odjel","odjet","pf"," And as planned months before, John left to meet his daughters in San Francisco for the Labor Day weekend."," Jak si dávno naplánovali, John odjel za svými dcerami do San Franciska oslavit [ ] Svátek práce."
"finished","finish","dokončila","dokončit","pf"," Hilary had finished her internship by then, and Courtenay had successfully completed her job at camp."," Hilary mezitím dokončila praxi v laboratoři a Courtenay úspěšně zvládla práci v táboře."
"completed","complete","dokončila","dokončit","pf"," Hilary had finished her internship by then, and Courtenay had successfully completed her job at camp."," Hilary mezitím dokončila praxi v laboratoři a Courtenay úspěšně zvládla práci v táboře."
"told","tell","řekl","říci","pf"," John had told Fiona that he was going to tell the girls about her over the weekend."," John Fioně řekl, že o víkendu o ní dcerám poví."
"tell","tell","řekl","říci","pf"," John had told Fiona that he was going to tell the girls about her over the weekend."," John Fioně řekl, že o víkendu o ní dcerám poví."
"told","tell","poví","povědět","pf"," John had told Fiona that he was going to tell the girls about her over the weekend."," John Fioně řekl, že o víkendu o ní dcerám poví."
"tell","tell","poví","povědět","pf"," John had told Fiona that he was going to tell the girls about her over the weekend."," John Fioně řekl, že o víkendu o ní dcerám poví."
"gone","go","zemřela","zemřít","pf"," Their mother had been gone for more than two years, and John had no doubt that the girls would be happy for him."," Jejich matka zemřela už před více než dvěma lety a on nepochyboval, že děvčata budou mít radost."
"gotten","get","Koupila","koupit","pf"," She had gotten the sweater at Didier Ludot too, it was the most famous vintage store in Paris, and she shopped there regularly, and had bought a collection of vintage Hermes bags."," Koupila ho také u Didiera Ludota, což byl nejslavnější obchod se starými kolekcemi módních značek v Paříži, kde Fiona pravidelně nakupovala a sehnala tam například celou sérii klasických modelů kabelek značky Hermes."
"shopped","shop","Koupila","koupit","pf"," She had gotten the sweater at Didier Ludot too, it was the most famous vintage store in Paris, and she shopped there regularly, and had bought a collection of vintage Hermes bags."," Koupila ho také u Didiera Ludota, což byl nejslavnější obchod se starými kolekcemi módních značek v Paříži, kde Fiona pravidelně nakupovala a sehnala tam například celou sérii klasických modelů kabelek značky Hermes."
"bought","buy","Koupila","koupit","pf"," She had gotten the sweater at Didier Ludot too, it was the most famous vintage store in Paris, and she shopped there regularly, and had bought a collection of vintage Hermes bags."," Koupila ho také u Didiera Ludota, což byl nejslavnější obchod se starými kolekcemi módních značek v Paříži, kde Fiona pravidelně nakupovala a sehnala tam například celou sérii klasických modelů kabelek značky Hermes."
"gotten","get","sehnala","sehnat","pf"," She had gotten the sweater at Didier Ludot too, it was the most famous vintage store in Paris, and she shopped there regularly, and had bought a collection of vintage Hermes bags."," Koupila ho také u Didiera Ludota, což byl nejslavnější obchod se starými kolekcemi módních značek v Paříži, kde Fiona pravidelně nakupovala a sehnala tam například celou sérii klasických modelů kabelek značky Hermes."
"pulled","pull","vytáhla","vytáhnout","pf"," She pulled out one of them, a large red crocodile Kelly bag, and pulled out flats to match."," Jednu z nich teď vytáhla, velkou červenou kabelku z krokodýlí kůže a k ní vhodné boty na nízkém podpatku."
"pulled","pull","vytáhla","vytáhnout","pf"," She pulled out one of them, a large red crocodile Kelly bag, and pulled out flats to match."," Jednu z nich teď vytáhla, velkou červenou kabelku z krokodýlí kůže a k ní vhodné boty na nízkém podpatku."
"made","make","dělalo","dělat","impf"," She made it sound as though they were just friends, which worried him."," Mluvila neutrálním tónem, jako kdyby byli jen běžní známí, a to Johnovi dělalo starosti."
"talking","talk","mluvit","mluvit","impf"," She had been a lot friendlier the night before, but she had awakened worrying that she might have been too friendly-particularly if Adrian was talking about sharing closets."," Včera večer se chovala mnohem přátelštěji, což v ní ale vyvolalo obavy, že se chovala až příliš vstřícně - obzvlášť když Adrian začal mluvit o společných skříních."
"want","want","Nechtěla","chtít","impf"," She did n't want him to think that she was chasing him, or too available."," Nechtěla, aby si myslel, že se ho pokouší svést, či že je snadno k mání."
"think","think","myslel","myslet","impf"," She did n't want him to think that she was chasing him, or too available."," Nechtěla, aby si myslel, že se ho pokouší svést, či že je snadno k mání."
"needed","need","potřebovali","potřebovat","impf"," They both needed time to think about what they were doing before they did it, no matter how tempting it was."," Oba potřebovali čas, aby si pořádně rozmysleli, co udělají, byť by je to lákalo sebevíc."
"doing","do","udělají","udělat","pf"," They both needed time to think about what they were doing before they did it, no matter how tempting it was."," Oba potřebovali čas, aby si pořádně rozmysleli, co udělají, byť by je to lákalo sebevíc."
"did","do","udělají","udělat","pf"," They both needed time to think about what they were doing before they did it, no matter how tempting it was."," Oba potřebovali čas, aby si pořádně rozmysleli, co udělají, byť by je to lákalo sebevíc."
"got","get","přijdu","přijít","pf"," "" Name the day, and I 'll be there, "" he said, and held her close to him, and then he got out of bed, fished the ring out of his pocket, and slipped it on her finger."," "" Vyber si den a já přijdu, "" prohlásil a přitáhl si ji blíž, ale vzápětí vyskočil z postele, vylovil z kapsy prstýnek a navlékl jí ho na prst."
"said","say","prohlásil","prohlásit","pf"," "" Name the day, and I 'll be there, "" he said, and held her close to him, and then he got out of bed, fished the ring out of his pocket, and slipped it on her finger."," "" Vyber si den a já přijdu, "" prohlásil a přitáhl si ji blíž, ale vzápětí vyskočil z postele, vylovil z kapsy prstýnek a navlékl jí ho na prst."
"held","hold","prohlásil","prohlásit","pf"," "" Name the day, and I 'll be there, "" he said, and held her close to him, and then he got out of bed, fished the ring out of his pocket, and slipped it on her finger."," "" Vyber si den a já přijdu, "" prohlásil a přitáhl si ji blíž, ale vzápětí vyskočil z postele, vylovil z kapsy prstýnek a navlékl jí ho na prst."
"looked","look","hleděla","hledět","impf"," She lay in bed staring at it in wonder and amazement, and then tears slid slowly down her cheeks as she looked at him."," Fiona na kroužek překvapeně hleděla a pomalu jí začaly kanout slzy."
"trusted","trust","důvěřovala","důvěřovat","impf"," She had finally dared, and finally trusted him enough to do it."," Konečně našla odvahu a důvěřovala mu natolik, aby se odhodlala."
"asked","ask","ptal","ptát","impf"," He had asked Fiona 's advice on several things, and was impressed as always by her clear head, her fine mind, her infallible judgment, and her extraordinary taste."," Několikrát se Fiony ptal na radu a vždy na něj udělala dojem svým klidem, neomylným úsudkem a výjimečným vkusem."
"putting","put","Vkládala","vkládat","impf"," She was putting her heart and soul into it."," Vkládala do ní celou svou duši a srdce."
"thought","think","myslel","myslet","impf"," As Adrian flew out of Charles de Gaulle, he thought of her, as he always did, and prayed she would be safe."," V letadle na Fionu stále myslel, jako vždy, a modlil se, aby byla v pořádku."
"learn","learn","naučím","naučit","pf"," "" Then I 'll learn to be."," "" Tak se taková naučím být."
"love","love","Miluju","milovat","impf"," "" I love you, and I think you love me."," "" Miluju tě a myslím, že ty miluješ mě."
"love","love","Miluju","milovat","impf"," "" I love you, and I think you love me."," "" Miluju tě a myslím, že ty miluješ mě."
"think","think","myslím","myslet","impf"," "" I love you, and I think you love me."," "" Miluju tě a myslím, že ty miluješ mě."
"love","love","miluješ","milovat","impf"," "" I love you, and I think you love me."," "" Miluju tě a myslím, že ty miluješ mě."
"love","love","miluješ","milovat","impf"," "" I love you, and I think you love me."," "" Miluju tě a myslím, že ty miluješ mě."
"do","do","uděláme","udělat","pf"," What we decide to do about it remains a matter for some discussion. """," Co s tím uděláme, je námět pro diskusi. """
"see","see","Uvidíme","uvidět","pf"," I 'll see you in January, or before if I can get away. """," Uvidíme se v lednu, nebo dřív, když se mi podaří utrhnout. """
"seemed","seem","zdál","zdát","impf"," January seemed like an eternity to both of them."," Leden se jim oběma zdál neskutečně vzdálený."
"felt","feel","necítila","cítit","impf"," She had never felt as awful in her life."," Ještě nikdy v životě se necítila tak hrozně."
"going","go","dělat","dělat","impf"," "" So what are we going to do when we go home? "" Fiona asked as they sat in the first-class lounge at Charles de Gaulle, waiting for their flight to New York."," "" A co budeme dělat, až přijedeme domů? "" zeptala se Fiona, když seděli v salonku pro cestující první třídy na letišti Charlese de Gaulla a čekali na spoj do New Yorku."
"do","do","dělat","dělat","impf"," "" So what are we going to do when we go home? "" Fiona asked as they sat in the first-class lounge at Charles de Gaulle, waiting for their flight to New York."," "" A co budeme dělat, až přijedeme domů? "" zeptala se Fiona, když seděli v salonku pro cestující první třídy na letišti Charlese de Gaulla a čekali na spoj do New Yorku."
"go","go","dělat","dělat","impf"," "" So what are we going to do when we go home? "" Fiona asked as they sat in the first-class lounge at Charles de Gaulle, waiting for their flight to New York."," "" A co budeme dělat, až přijedeme domů? "" zeptala se Fiona, když seděli v salonku pro cestující první třídy na letišti Charlese de Gaulla a čekali na spoj do New Yorku."
"asked","ask","zeptala","zeptat","pf"," "" So what are we going to do when we go home? "" Fiona asked as they sat in the first-class lounge at Charles de Gaulle, waiting for their flight to New York."," "" A co budeme dělat, až přijedeme domů? "" zeptala se Fiona, když seděli v salonku pro cestující první třídy na letišti Charlese de Gaulla a čekali na spoj do New Yorku."
"sat","sit","seděli","sedět","impf"," "" So what are we going to do when we go home? "" Fiona asked as they sat in the first-class lounge at Charles de Gaulle, waiting for their flight to New York."," "" A co budeme dělat, až přijedeme domů? "" zeptala se Fiona, když seděli v salonku pro cestující první třídy na letišti Charlese de Gaulla a čekali na spoj do New Yorku."
"waiting","wait","čekali","čekat","impf"," "" So what are we going to do when we go home? "" Fiona asked as they sat in the first-class lounge at Charles de Gaulle, waiting for their flight to New York."," "" A co budeme dělat, až přijedeme domů? "" zeptala se Fiona, když seděli v salonku pro cestující první třídy na letišti Charlese de Gaulla a čekali na spoj do New Yorku."
"rent","rent","najmout","najmout","pf"," I was thinking that maybe we could find a house in the Hamptons to rent for the weekends. """," Napadlo mě, že bychom si možná mohli najmout nějaký dům v Hamptons na víkendy. """
"retired","retire","odešla","odejít","pf"," Mrs. Wester-man retired to North Dakota."," Paní Westermanová odešla do důchodu a je zpátky v Severní Dakotě."
"put","put","dát","dát","pf"," And we could always put Fifi down."," A Fifi můžeme kdykoli dát pryč."
"hope","hope","Doufám","doufat","impf"," No permanent damage, I hope. """," Doufám, že nemáš jizvy? """
"believe","believe","Nevěřím","věřit","impf"," "" I do n't believe in long-distance romances."," "" Nevěřím v lásku na velkou vzdálenost."
"do","do","udělal","udělat","pf"," "" Well, now that we got all that out of the way, why do n't I make us breakfast?"," "" Dobře, když jsme si všechno vysvětlili, co kdybych udělal snídani?"
"make","make","udělal","udělat","pf"," "" Well, now that we got all that out of the way, why do n't I make us breakfast?"," "" Dobře, když jsme si všechno vysvětlili, co kdybych udělal snídani?"
"waited","wait","čekala","čekat","impf"," He told her he had, and she looked terrified as she waited to hear it."," Fiona se tvářila trochu vyděšeně, zatímco čekala, co uslyší."
"hear","hear","uslyší","uslyšet","pf"," He told her he had, and she looked terrified as she waited to hear it."," Fiona se tvářila trochu vyděšeně, zatímco čekala, co uslyší."
"come","come","dojít","dojít","pf"," After a night like that, he could only have come to a single conclusion, that having Fiona in his life was just too difficult for him."," Po takovém večeru mohl John dojít jen k jedinému rozhodnutí, a to že žít s Fionou je pro něho příliš komplikované."
"said","say","prohlásil","prohlásit","pf"," "" I 'm taking you home, "" he said miserably, and told her to stay where she was till he found a cab."," "" Odvezu tě domů, "" prohlásil zoufale a poručil, aby se ani nehnula, dokud nesežene taxík."
"found","find","nesežene","sehnat","pf"," "" I 'm taking you home, "" he said miserably, and told her to stay where she was till he found a cab."," "" Odvezu tě domů, "" prohlásil zoufale a poručil, aby se ani nehnula, dokud nesežene taxík."
"got","get","dojeli","dojet","pf"," He was back five minutes later, and carried her out, and when he got her home, he undressed her, put her to bed, gave her her medicine, and propped her foot up on a pillow."," Vrátil se za pět minut, odnesl ji do auta, a když dojeli k ní domů, svlékl ji, uložil do postele, dal jí léky a nohu podepřel polštářem."
"undressed","undress","svlékl","svléknout","pf"," He was back five minutes later, and carried her out, and when he got her home, he undressed her, put her to bed, gave her her medicine, and propped her foot up on a pillow."," Vrátil se za pět minut, odnesl ji do auta, a když dojeli k ní domů, svlékl ji, uložil do postele, dal jí léky a nohu podepřel polštářem."
"put","put","uložil","uložit","pf"," He was back five minutes later, and carried her out, and when he got her home, he undressed her, put her to bed, gave her her medicine, and propped her foot up on a pillow."," Vrátil se za pět minut, odnesl ji do auta, a když dojeli k ní domů, svlékl ji, uložil do postele, dal jí léky a nohu podepřel polštářem."
"put","put","dal","dát","pf"," He was back five minutes later, and carried her out, and when he got her home, he undressed her, put her to bed, gave her her medicine, and propped her foot up on a pillow."," Vrátil se za pět minut, odnesl ji do auta, a když dojeli k ní domů, svlékl ji, uložil do postele, dal jí léky a nohu podepřel polštářem."
"gave","give","dal","dát","pf"," He was back five minutes later, and carried her out, and when he got her home, he undressed her, put her to bed, gave her her medicine, and propped her foot up on a pillow."," Vrátil se za pět minut, odnesl ji do auta, a když dojeli k ní domů, svlékl ji, uložil do postele, dal jí léky a nohu podepřel polštářem."
