"spread","spread","šířily","šířit","impf"," Gypsy groups spread them far and wide throughout the nineteenth century."," Cikánské kapely je šířily v devatenáctém století po celých Uhrách."
"want","want","chci","chtít","impf"," There 's no need for me to go to Prague with you, I do n't want to intrude, and anyway I have the broadcasting car, and as for the agreement you wanted to discuss, that can be settled very quickly, I can introduce you to the man I want to live with, and I 'm sure that we can come to an amicable arrangement."," K tomu snad není zapotřebí, abych jezdila do Prahy s vámi, nebudu vás rušit a mám tu rozhlasový vůz, a co se týče té domluvy, o kterou ti jde, to se dá vyřídit velmi rychle, mohu ti představit muže, s kterým chci žít, určitě se všichni velmi dobře domluvíme."
"settled","settle","domluvíme","domluvit","pf"," There 's no need for me to go to Prague with you, I do n't want to intrude, and anyway I have the broadcasting car, and as for the agreement you wanted to discuss, that can be settled very quickly, I can introduce you to the man I want to live with, and I 'm sure that we can come to an amicable arrangement."," K tomu snad není zapotřebí, abych jezdila do Prahy s vámi, nebudu vás rušit a mám tu rozhlasový vůz, a co se týče té domluvy, o kterou ti jde, to se dá vyřídit velmi rychle, mohu ti představit muže, s kterým chci žít, určitě se všichni velmi dobře domluvíme."
"said","say","Řekl","říci","pf"," He replied that he was sure we would remain good friends, and I smiled and said I did n't doubt it."," Řekl na to, že jistě zůstaneme dobrými přáteli, usmála jsem se a řekla jsem, že o tom nepochybuji."
"remain","remain","zůstaneme","zůstat","pf"," He replied that he was sure we would remain good friends, and I smiled and said I did n't doubt it."," Řekl na to, že jistě zůstaneme dobrými přáteli, usmála jsem se a řekla jsem, že o tom nepochybuji."
"smiled","smile","usmála","usmát","pf"," He replied that he was sure we would remain good friends, and I smiled and said I did n't doubt it."," Řekl na to, že jistě zůstaneme dobrými přáteli, usmála jsem se a řekla jsem, že o tom nepochybuji."
"said","say","řekla","říci","pf"," He replied that he was sure we would remain good friends, and I smiled and said I did n't doubt it."," Řekl na to, že jistě zůstaneme dobrými přáteli, usmála jsem se a řekla jsem, že o tom nepochybuji."
"doubt","doubt","nepochybuji","pochybovat","impf"," He replied that he was sure we would remain good friends, and I smiled and said I did n't doubt it."," Řekl na to, že jistě zůstaneme dobrými přáteli, usmála jsem se a řekla jsem, že o tom nepochybuji."
"realize","realize","uvědomil","uvědomit","pf"," Only then did I realize that the youth was standing beside me."," A pak jsem si teprve uvědomil, že vedle mne stojí chlapec."
"Stay","stay","Zůstaňte","zůstat","pf"," "" Stay here, "" I told him."," "" Zůstaňte tady "", řekl jsem mu."
"told","tell","řekl","říci","pf"," "" Stay here, "" I told him."," "" Zůstaňte tady "", řekl jsem mu."
"find","find","sehnat","sehnat","pf"," "" I 'll go find a doctor. """," "" Musím sehnat lékaře. """
"said","say","řekla","říci","pf"," "" How true, "" said Helena, in whom the fresh air had reinforced the effect of the alcohol."," "" To je pravda, "" řekla Helena, v níž čerstvý vzduch posílil dílo alkoholu."
"reinforced","reinforce","posílil","posílit","pf"," "" How true, "" said Helena, in whom the fresh air had reinforced the effect of the alcohol."," "" To je pravda, "" řekla Helena, v níž čerstvý vzduch posílil dílo alkoholu."
"played","play","sehrály","sehrát","pf"," Those three books played a strange role in my life, strange if only because I am not a great poetry-lover and they were the only books of poetry I ever really cared for."," Ty knížky sehrály v mém životě zvláštní roli, zvláštní už proto, že nejsem čtenářem poezie a že to byly jediné knihy veršů, které jsem si kdy zamiloval."
"wanted","want","chci","chtít","impf"," I had several faces because I was young and did n't know who I was or wanted to be."," Měl jsem několik tváří proto, že jsem byl mlád a nevěděl jsem sám, kdo jsem a kdo chci být."
"meet","meet","setkávám","setkávat","impf"," This is rather strange, because in my imagination I meet Ludvik Jahn very frequently, and I turn to him in my soliloquies as to my chief adversary."," To je podivné, protože ve svých představách se s Ludvíkem Jahnem setkávám velmi často a obracím se k němu v samomluvách jako ke svému hlavnímu odpůrci."
"turn","turn","obracím","obracet","impf"," This is rather strange, because in my imagination I meet Ludvik Jahn very frequently, and I turn to him in my soliloquies as to my chief adversary."," To je podivné, protože ve svých představách se s Ludvíkem Jahnem setkávám velmi často a obracím se k němu v samomluvách jako ke svému hlavnímu odpůrci."
"met","meet","potkal","potkat","pf"," I have grown so accustomed to his incorporeal presence that I found myself in some confusion yesterday when suddenly, after all these years, I met him as a real man of flesh and blood."," Zvykl jsem si natolik na jeho nehmotnou přítomnost, že jsem byl zmaten, když jsem ho včera najednou po mnoha létech potkal jako skutečného člověka z masa a kostí."
"called","call","Nazval","nazvat","pf"," I called Ludvik my adversary."," Nazval jsem Ludvíka svým odpůrcem."
"won","win","získal","získat","pf"," In fact, he nearly won me over that night."," Ludvík si mne ještě téže noci téměř zcela získal."
"end","end","skončí","skončit","pf"," If we looked back, we 'd end up like Lot 's wife."," Kdo se ohlíží zpátky, skončí prý jak Lotova žena."
"do","do","dělat","dělat","impf"," Well, what do you propose we do? we cried."," A co tedy máme dělat, křičeli jsme na něj."
"do","do","dělat","dělat","impf"," Well, what do you propose we do? we cried."," A co tedy máme dělat, křičeli jsme na něj."
"cried","cry","křičeli","křičet","impf"," Well, what do you propose we do? we cried."," A co tedy máme dělat, křičeli jsme na něj."
"replied","reply","odpovídal","odpovídat","impf"," Of course, he replied, we must cherish our heritage of folk art, but that was n't enough."," To se ví, odpovídal, musíme opatrovat dědictví lidového umění, ale to nestačí."
"playing","play","Hráli","hrát","impf"," We 'd been playing music, and now, gathered around the cimbalom, we were drinking and started to tease him."," Hráli jsme, popíjeli a dělali si z něho blázny."
"proclaimed","proclaim","prohlásil","prohlásit","pf"," He lost his temper and proclaimed that he hated the bourgeois."," Rozčilil se a prohlásil, že nenávidí měšťáky."
"hated","hate","nenávidí","nenávidět","impf"," He lost his temper and proclaimed that he hated the bourgeois."," Rozčilil se a prohlásil, že nenávidí měšťáky."
"said","say","řekl","říci","pf"," Then he cursed the marriage ceremony and said he spat on the Church and was going to leave it."," Pak proklel kostelní obřad, řekl, že plije na církev a že z ní vystoupí."
"did","do","Nebrali","brát","impf"," We did n't take him too seriously, but a few days after the war ended he did what he had promised."," Nebrali jsme jeho slova vážně, ale Ludvík to skutečně udělal několik dnů po skončení války."
"take","take","Nebrali","brát","impf"," We did n't take him too seriously, but a few days after the war ended he did what he had promised."," Nebrali jsme jeho slova vážně, ale Ludvík to skutečně udělal několik dnů po skončení války."
"did","do","Nebrali","brát","impf"," We did n't take him too seriously, but a few days after the war ended he did what he had promised."," Nebrali jsme jeho slova vážně, ale Ludvík to skutečně udělal několik dnů po skončení války."
"did","do","udělal","udělat","pf"," We did n't take him too seriously, but a few days after the war ended he did what he had promised."," Nebrali jsme jeho slova vážně, ale Ludvík to skutečně udělal několik dnů po skončení války."
"take","take","udělal","udělat","pf"," We did n't take him too seriously, but a few days after the war ended he did what he had promised."," Nebrali jsme jeho slova vážně, ale Ludvík to skutečně udělal několik dnů po skončení války."
"did","do","udělal","udělat","pf"," We did n't take him too seriously, but a few days after the war ended he did what he had promised."," Nebrali jsme jeho slova vážně, ale Ludvík to skutečně udělal několik dnů po skončení války."
"seemed","seem","zdá","zdát","impf"," My entire life, it seemed to me, had always been overpopulated by shadows, and there was little room in it for the present."," Celý můj život, zdá se mi, byl vždycky příliš přeplněn stíny a přítomnost v něm zaujímala pravděpodobně dost nedůstojné místo."
"reminded","remind","připomínali","připomínat","impf"," They were quite nice to her, but they constantly reminded her other past."," Jednali s ní docela vlídně, ale její minulost jí ustavičně připomínali."
"spoke","speak","mluvil","mluvit","impf"," The director spoke of her as "" the little grave robber. """," Ředitel o ní mluvil jako "" o malé vykrádačce hrobů ""."
"meant","mean","Myslil","myslit","impf"," He meant it in fun, but such talk kept Lucie 's past perpetually alive."," Myslil to docela dobrácky, ale Luciiny minulé hříchy se těmi řečmi udržovaly při ustavičném životě."
"kept","keep","udržovaly","udržovat","impf"," He meant it in fun, but such talk kept Lucie 's past perpetually alive."," Myslil to docela dobrácky, ale Luciiny minulé hříchy se těmi řečmi udržovaly při ustavičném životě."
"needed","need","nepotřebovala","potřebovat","impf"," And at a time when she needed nothing but total forgiveness."," A přitom nic nepotřebovala víc než úplné odpuštění."
"needed","need","potřebovala","potřebovat","impf"," Yes, Ludvik, she needed forgiveness, she needed the mysterious purification that to you is unfamiliar and incomprehensible."," Ano, Ludvíku, potřebovala odpuštění, potřebovala projít tou tajuplnou očistou, která je vám neznámá a nepochopitelná."
"needed","need","potřebovala","potřebovat","impf"," Yes, Ludvik, she needed forgiveness, she needed the mysterious purification that to you is unfamiliar and incomprehensible."," Ano, Ludvíku, potřebovala odpuštění, potřebovala projít tou tajuplnou očistou, která je vám neznámá a nepochopitelná."
"needed","need","potřebovala","potřebovat","impf"," Yes, Ludvik, she needed forgiveness, she needed the mysterious purification that to you is unfamiliar and incomprehensible."," Ano, Ludvíku, potřebovala odpuštění, potřebovala projít tou tajuplnou očistou, která je vám neznámá a nepochopitelná."
"needed","need","potřebovala","potřebovat","impf"," Yes, Ludvik, she needed forgiveness, she needed the mysterious purification that to you is unfamiliar and incomprehensible."," Ano, Ludvíku, potřebovala odpuštění, potřebovala projít tou tajuplnou očistou, která je vám neznámá a nepochopitelná."
"confirmed","confirm","potvrdila","potvrdit","pf"," The attendant confirmed that it was n't the first flower theft in the cemetery."," Zahradnice potvrdila, že to není první krádež květin na jejím hřbitově."
"called","call","Přivolali","přivolat","pf"," They called a policeman, she was questioned yet again, and she confessed everything."," Přivolali tedy strážníka, znovu na ni uhodili a Lucie se ke všemu přiznala."
"confessed","confess","přiznala","přiznat","pf"," They called a policeman, she was questioned yet again, and she confessed everything."," Přivolali tedy strážníka, znovu na ni uhodili a Lucie se ke všemu přiznala."
"said","say","řekl","říci","pf"," Let the dead bury their dead, "" said Jesus."," "" Nechať mrtví pochovávají své mrtvé, "" řekl Ježíš."
"longed","long","toužila","toužit","impf"," You did n't know God, Lucie, but you longed for Him."," Tys neznala Boha, Lucie, ale toužila jsi po něm."
"need","need","Nepotřebovalas","potřebovat","impf"," You did n't need those flowers for anyone."," Nepotřebovalas květiny pro nikoho."
"open","open","otevřely","otevřít","pf"," The door ( fastened not by a hook but, as is often the case in the country, by a mere bit of string ) gave way at once and swung wide open."," Dveře ( zajištěné nikoli háčkem, ale jak to často na venkově bývá, jen pouhou šňůrkou ) nekladly odpor a otevřely se dokořán."
"sat","sit","seděla","sedět","impf"," Facing me on the wooden seat, in the stench of the outhouse, sat Helena."," Proti mně na dřevěné lavici v pachu latríny seděla Helena."
"began","begin","Začal","začít","pf"," It began rather oddly."," Začal dost podivně."
"whispered","whisper","šeptala","šeptat","impf"," Then she whispered my name, and her eyes pleaded for a few moments ' respite."," Pak šeptala mé jméno a její oči zaprosily o pár chvil oddechu."
"worry","worry","Neboj","bát","impf"," "" Do n't worry, he 'll make it, "" he consoled me, and hurried into the restaurant."," "" Neboj se, vylíže se z toho, "" utěšil mne a dal se rychlým krokem k budově restaurace."
"consoled","console","utěšil","utěšit","pf"," "" Do n't worry, he 'll make it, "" he consoled me, and hurried into the restaurant."," "" Neboj se, vylíže se z toho, "" utěšil mne a dal se rychlým krokem k budově restaurace."
"absorbed","absorb","zaujati","zaujmout","pf"," The people he had to push his way through were too drunk to notice anything; they were only absorbed in themselves, in their beer, in their boasting, and in their insults, which in the far comer of the garden were leading to a brawl."," Proplétal se mezi lidmi už značně opilými, kteří si vůbec nevšimli, že naše kapela přestala hrát, protože byli zcela zaujati sami sebou, svými pivy, žvásty a nadávkami, které v opačném koutě zahrady vyústily ve rvačku."
"divides","divide","dělí","dělit","impf"," A whole note divides into two halves, a half into two quarters, a measure is divided into two, three, or four equal beats."," Celá nota se dělí na dvě půle, půlová na dvě čtvrťové, takt se dělí na dvě, tři, čtyři stejné doby."
"divided","divide","dělí","dělit","impf"," A whole note divides into two halves, a half into two quarters, a measure is divided into two, three, or four equal beats."," Celá nota se dělí na dvě půle, půlová na dvě čtvrťové, takt se dělí na dvě, tři, čtyři stejné doby."
"divides","divide","dělí","dělit","impf"," A whole note divides into two halves, a half into two quarters, a measure is divided into two, three, or four equal beats."," Celá nota se dělí na dvě půle, půlová na dvě čtvrťové, takt se dělí na dvě, tři, čtyři stejné doby."
"divided","divide","dělí","dělit","impf"," A whole note divides into two halves, a half into two quarters, a measure is divided into two, three, or four equal beats."," Celá nota se dělí na dvě půle, půlová na dvě čtvrťové, takt se dělí na dvě, tři, čtyři stejné doby."
"divided","divide","dělí","dělit","impf"," But what to do with a measure that is divided into two beats of unequal length?"," Ale co s taktem, který se dělí na dvě nestejně dlouhé doby?"
"felt","feel","Pociťoval","pociťovat","impf"," I suddenly felt guilty for not having liked him, because now he was dead, irrevocably dead, and I 'd never done anything for him, although I was the only one here who could have done something for him."," Pociťoval jsem pojednou jako svou vinu, že jsem ho neměl rád, protože teď byl nenávratně mrtev a já jsem pro něho nikdy nic neudělal, ačkoli jenom já jsem pro něho tady něco udělat mohl."
"done","do","neudělal","udělat","pf"," I suddenly felt guilty for not having liked him, because now he was dead, irrevocably dead, and I 'd never done anything for him, although I was the only one here who could have done something for him."," Pociťoval jsem pojednou jako svou vinu, že jsem ho neměl rád, protože teď byl nenávratně mrtev a já jsem pro něho nikdy nic neudělal, ačkoli jenom já jsem pro něho tady něco udělat mohl."
"done","do","neudělal","udělat","pf"," I suddenly felt guilty for not having liked him, because now he was dead, irrevocably dead, and I 'd never done anything for him, although I was the only one here who could have done something for him."," Pociťoval jsem pojednou jako svou vinu, že jsem ho neměl rád, protože teď byl nenávratně mrtev a já jsem pro něho nikdy nic neudělal, ačkoli jenom já jsem pro něho tady něco udělat mohl."
"done","do","udělat","udělat","pf"," I suddenly felt guilty for not having liked him, because now he was dead, irrevocably dead, and I 'd never done anything for him, although I was the only one here who could have done something for him."," Pociťoval jsem pojednou jako svou vinu, že jsem ho neměl rád, protože teď byl nenávratně mrtev a já jsem pro něho nikdy nic neudělal, ačkoli jenom já jsem pro něho tady něco udělat mohl."
"done","do","udělat","udělat","pf"," I suddenly felt guilty for not having liked him, because now he was dead, irrevocably dead, and I 'd never done anything for him, although I was the only one here who could have done something for him."," Pociťoval jsem pojednou jako svou vinu, že jsem ho neměl rád, protože teď byl nenávratně mrtev a já jsem pro něho nikdy nic neudělal, ačkoli jenom já jsem pro něho tady něco udělat mohl."
"lost","lose","neztratil","ztratit","pf"," But I had lost more than Alexej and the unique opportunity to save a fellow man."," Ale neztratil jsem jen Alexeje a nenávratnou příležitost zachránit člověka;"
"save","save","zachránit","zachránit","pf"," But I had lost more than Alexej and the unique opportunity to save a fellow man."," Ale neztratil jsem jen Alexeje a nenávratnou příležitost zachránit člověka;"
"refused","refuse","odmítl","odmítnout","pf"," But my unprecedented reply had abruptly excluded me from the sphere of their thinking, I had refused to play the role played at hundreds of meetings, hundreds of disciplinary proceedings, and, before long, at hundreds of court cases : the role of the accused who accuses himself and by the very ardor of his self-accusation ( his complete identification with the accusers ) begs for mercy."," Ale svou nepředpokládanou odpovědí vyřadil jsem se náhle ze sféry jejich myšlení, odmítl jsem hrát roli, jež se obecně hrála na stovkách a stovkách schůzí, na stovkách disciplinárních jednání, ba brzy poté i na stovkách soudních líčení : roli obviněného, jenž se sám obviňuje a vášnivostí sebeobviňování ( naprostým ztotožněním s obviňovateli ) si vyprošuje smilování nad sebou."
"play","play","hrát","hrát","impf"," But my unprecedented reply had abruptly excluded me from the sphere of their thinking, I had refused to play the role played at hundreds of meetings, hundreds of disciplinary proceedings, and, before long, at hundreds of court cases : the role of the accused who accuses himself and by the very ardor of his self-accusation ( his complete identification with the accusers ) begs for mercy."," Ale svou nepředpokládanou odpovědí vyřadil jsem se náhle ze sféry jejich myšlení, odmítl jsem hrát roli, jež se obecně hrála na stovkách a stovkách schůzí, na stovkách disciplinárních jednání, ba brzy poté i na stovkách soudních líčení : roli obviněného, jenž se sám obviňuje a vášnivostí sebeobviňování ( naprostým ztotožněním s obviňovateli ) si vyprošuje smilování nad sebou."
"played","play","hrát","hrát","impf"," But my unprecedented reply had abruptly excluded me from the sphere of their thinking, I had refused to play the role played at hundreds of meetings, hundreds of disciplinary proceedings, and, before long, at hundreds of court cases : the role of the accused who accuses himself and by the very ardor of his self-accusation ( his complete identification with the accusers ) begs for mercy."," Ale svou nepředpokládanou odpovědí vyřadil jsem se náhle ze sféry jejich myšlení, odmítl jsem hrát roli, jež se obecně hrála na stovkách a stovkách schůzí, na stovkách disciplinárních jednání, ba brzy poté i na stovkách soudních líčení : roli obviněného, jenž se sám obviňuje a vášnivostí sebeobviňování ( naprostým ztotožněním s obviňovateli ) si vyprošuje smilování nad sebou."
"play","play","hrála","hrát","impf"," But my unprecedented reply had abruptly excluded me from the sphere of their thinking, I had refused to play the role played at hundreds of meetings, hundreds of disciplinary proceedings, and, before long, at hundreds of court cases : the role of the accused who accuses himself and by the very ardor of his self-accusation ( his complete identification with the accusers ) begs for mercy."," Ale svou nepředpokládanou odpovědí vyřadil jsem se náhle ze sféry jejich myšlení, odmítl jsem hrát roli, jež se obecně hrála na stovkách a stovkách schůzí, na stovkách disciplinárních jednání, ba brzy poté i na stovkách soudních líčení : roli obviněného, jenž se sám obviňuje a vášnivostí sebeobviňování ( naprostým ztotožněním s obviňovateli ) si vyprošuje smilování nad sebou."
"played","play","hrála","hrát","impf"," But my unprecedented reply had abruptly excluded me from the sphere of their thinking, I had refused to play the role played at hundreds of meetings, hundreds of disciplinary proceedings, and, before long, at hundreds of court cases : the role of the accused who accuses himself and by the very ardor of his self-accusation ( his complete identification with the accusers ) begs for mercy."," Ale svou nepředpokládanou odpovědí vyřadil jsem se náhle ze sféry jejich myšlení, odmítl jsem hrát roli, jež se obecně hrála na stovkách a stovkách schůzí, na stovkách disciplinárních jednání, ba brzy poté i na stovkách soudních líčení : roli obviněného, jenž se sám obviňuje a vášnivostí sebeobviňování ( naprostým ztotožněním s obviňovateli ) si vyprošuje smilování nad sebou."
"accuses","accuse","obviňuje","obviňovat","impf"," But my unprecedented reply had abruptly excluded me from the sphere of their thinking, I had refused to play the role played at hundreds of meetings, hundreds of disciplinary proceedings, and, before long, at hundreds of court cases : the role of the accused who accuses himself and by the very ardor of his self-accusation ( his complete identification with the accusers ) begs for mercy."," Ale svou nepředpokládanou odpovědí vyřadil jsem se náhle ze sféry jejich myšlení, odmítl jsem hrát roli, jež se obecně hrála na stovkách a stovkách schůzí, na stovkách disciplinárních jednání, ba brzy poté i na stovkách soudních líčení : roli obviněného, jenž se sám obviňuje a vášnivostí sebeobviňování ( naprostým ztotožněním s obviňovateli ) si vyprošuje smilování nad sebou."
"spoke","speak","promluvil","promluvit","pf"," Then Zemanek spoke."," Pak promluvil Zemánek."
"said","say","Řekl","říci","pf"," He said he was unable to find anything humorous in my anti-Party pronouncements."," Řekl, že si neumí představit, co by mohlo být na mých protistranických výrocích k smíchu."
"appeared","appear","Objevil","objevit","pf"," He appeared one day in our company and was given Stana 's orphaned bunk."," Objevil se jednoho dne v našem družstvu a byla mu přidělena Stáňova osiřelá postel."
"offers","offer","nabízí","nabízet","impf"," The help religion offers is simple, Lucie :"," Pomoc, kterou nabízí náboženství, Lucie, je prostá :"
"Give","give","Odevzdej","odevzdat","pf"," Give yourself."," Odevzdej se."
"Give","give","Odevzdej","odevzdat","pf"," Give yourself along with the burden you bear."," Odevzdej se i se svým nákladem, pod kterým padáš."
"give","give","odevzdat","odevzdat","pf"," I know you 've never had anyone to give yourself to, because you 've been afraid of people."," Já vím, že ses neměla komu odevzdat, protože ses bála lidí."
"Give","give","Odevzdej","odevzdat","pf"," Give yourself to Him."," Odevzdej se mu."
"give","give","Odevzdat","odevzdat","pf"," To give yourself means to lay aside your past life."," Odevzdat se, to znamená odložit minulý život."
"means","mean","znamená","znamenat","impf"," To give yourself means to lay aside your past life."," Odevzdat se, to znamená odložit minulý život."
"remove","remove","Vyjmout","vyjmout","pf"," To remove it from your soul."," Vyjmout ho z duše."
"Tell","tell","Řekni","říci","pf"," Tell me, Lucie, why did you run away from Ostrava?"," Řekni mi, Lucie, proč jsi utekla z Ostravy?"
"run","run","utekla","utéci","pf"," Tell me, Lucie, why did you run away from Ostrava?"," Řekni mi, Lucie, proč jsi utekla z Ostravy?"
"saw","see","uviděl","uvidět","pf"," In Vlasta 's wounded frame I suddenly saw another, more familiar figure."," Ve Vlastině zraněné postavičce uviděl jsem náhle jinou, mnohem známější postavu."
"suspect","suspect","nepodezírala","podezírat","impf"," Vlasta did n't suspect me of being involved with her, but she bristled whenever her name came up."," Vlasta mne nepodezírala, že bych snad s paní Hanzlíkovou něco měl, ale zmínka o ní ji vždycky podráždila."
"remembered","remember","vzpomněl","vzpomenout","pf"," Later I remembered I had a lot of things at the Students Union office."," Pak jsem si vzpomněl, že mám v místnosti na Svazu studentstva mnoho svých věcí."
"waiting","wait","čekali","čekat","impf"," Cenek took up a position in front of the picture ( we were waiting for - the political officer to arrive and had the room to ourselves ) and gave us a talk that went something like this :"," Čeněk se postavil před obraz ( čekali jsme na příchod politruka a byli jsme v místnosti sami ) a udělal nám asi takovouhle přednášku :"
"took","take","udělal","udělat","pf"," Cenek took up a position in front of the picture ( we were waiting for - the political officer to arrive and had the room to ourselves ) and gave us a talk that went something like this :"," Čeněk se postavil před obraz ( čekali jsme na příchod politruka a byli jsme v místnosti sami ) a udělal nám asi takovouhle přednášku :"
"read","read","četl","číst","impf"," Then I read her some more poems, including the one that to this day calls forth her image to me; it ends with the lines :"," A četl jsem jí další básně a také tu, která mi dodnes vyvolává její obraz a končí trojverším :"
"calls","call","vyvolává","vyvolávat","impf"," Then I read her some more poems, including the one that to this day calls forth her image to me; it ends with the lines :"," A četl jsem jí další básně a také tu, která mi dodnes vyvolává její obraz a končí trojverším :"
"ends","end","končí","končit","impf"," Then I read her some more poems, including the one that to this day calls forth her image to me; it ends with the lines :"," A četl jsem jí další básně a také tu, která mi dodnes vyvolává její obraz a končí trojverším :"
"started","start","začínal","začínat","impf"," My third year in Brno, I started feeling uneasy."," Když už jsem byl v Brně třetí rok, začínal jsem být nesvůj."
"thinking","think","Myslil","myslit","impf"," I kept worrying about his being by himself and thinking that if anything happened to him, he could n't even send me a telegram."," Myslil jsem pořád na to, že je doma sám a že kdyby se mu něco stalo, nemohl by mi ani poslat telegram."
"send","send","poslat","poslat","pf"," I kept worrying about his being by himself and thinking that if anything happened to him, he could n't even send me a telegram."," Myslil jsem pořád na to, že je doma sám a že kdyby se mu něco stalo, nemohl by mi ani poslat telegram."
"leave","leave","odjížděl","odjíždět","impf"," Every Saturday I 'd come home with my heart in my mouth, and every Monday morning I 'd leave for Brno with a new anxiety."," Vracíval jsem se v sobotu domů se strachem a v pondělí ráno jsem odjížděl do Brna s novou úzkostí."
"save","save","zachrání","zachránit","pf"," Maybe they with their selfishness will save it. """," Oni ho snad svým sobectvím zachrání. """
"seen","see","viděl","vidět","impf"," How many times have I seen him, how many times have I imagined him!"," Kolikrát jsem ho viděl a kolikrát jsem si ho představoval!"
"imagined","imagine","představoval","představovat","impf"," How many times have I seen him, how many times have I imagined him!"," Kolikrát jsem ho viděl a kolikrát jsem si ho představoval!"
"turned","turn","změnila","změnit","pf"," And now that it 's turned into reality, all intimacy is gone."," A teď se změnila ve skutečnost a veškerá důvěrnost je pryč."
"wandered","wander","Toulali","toulat","impf"," We wandered through Ostrava 's odd sooty summer, a black summer of coal cars rumbling along overhead cables instead of fleecy clouds scudding across the sky."," Toulali jsme se divným ostravským létem plným sazí, černým létem, nad nímž pluly místo bílých oblak vozíky s uhlím na dlouhých lanech."
"nodded","nod","Kývla","kývnout","pf"," She nodded."," Kývla hlavou."
"allowed","allow","nesmí","smět","impf"," "" Milos is n't allowed to go to the university because of his grandfather."," "" Miloš nesmí kvůli dědečkovi vůbec studovat."
"owned","own","měl","mít","impf"," Just because his grandfather owned a construction company."," Jenom proto, že měl děda stavitelskou firmu."
"see","see","pochopit","pochopit","pf"," Ca n't you see that? """," Umíš to pochopit? """
"find","find","nenašel","najít","pf"," And because I am six feet two and can lift a two-hundred-pound sack with one hand, in all my life I have yet to find anyone I can resist."," A protože měřím metr devadesát a uzvednu v ruce metrákový pytel, nenašel jsem dosud v životě nikoho, komu bych se mohl vzepřít."
"went","go","šel","jít","impf"," So I went in and lay down beside Vlasta."," A tak jsem šel domů a uložil se podél Vlasty."
"lay","lay","uložil","uložit","pf"," So I went in and lay down beside Vlasta."," A tak jsem šel domů a uložil se podél Vlasty."
"mentioned","mention","zmínil","zmínit","pf"," To break the silence, I mentioned seeing Ludvik earlier in the day."," Abychom nemlčeli, zmínil jsem se o tom, že jsem dnes potkal Ludvíka."
"seeing","see","potkal","potkat","pf"," To break the silence, I mentioned seeing Ludvik earlier in the day."," Abychom nemlčeli, zmínil jsem se o tom, že jsem dnes potkal Ludvíka."
"said","say","řekla","říci","pf"," "" And so? "" she said with a display of indifference."," "" No a? "" řekla s okázalým nezájmem."
"pointed","point","ukázala","ukázat","pf"," She pointed to a small silver pendant attached to her watch by a short chain."," Vidíte tohle? "" ukázala na malý stříbrný plíšek, který měla upevněný na kratičkém řetízku k náramkovým hodinkám."
"looked","look","pohlédl","pohlédnout","pf"," Finally the cimbalom fell silent too, and we all stood in a circle around Jaroslav, who looked at me and said it was all because we 'd stayed there, that he had n't wanted to stay, he 'd wanted to go out in the fields, especially now that I 'd come, especially now that I 'd come back to them, how beautiful it would have sounded under the stars."," Teď už i cimbál utichl a všichni obklopili Jaroslava, který pohlédl na mne a řekl, že je to všechno tím, že jsme tu zůstali, že tu nechtěl zůstat, že chtěl jít do polí, zvlášť když já jsem přišel, zvlášť když já jsem se vrátil, že jsme si mohli v přírodě krásně hrát."
"said","say","řekl","říci","pf"," Finally the cimbalom fell silent too, and we all stood in a circle around Jaroslav, who looked at me and said it was all because we 'd stayed there, that he had n't wanted to stay, he 'd wanted to go out in the fields, especially now that I 'd come, especially now that I 'd come back to them, how beautiful it would have sounded under the stars."," Teď už i cimbál utichl a všichni obklopili Jaroslava, který pohlédl na mne a řekl, že je to všechno tím, že jsme tu zůstali, že tu nechtěl zůstat, že chtěl jít do polí, zvlášť když já jsem přišel, zvlášť když já jsem se vrátil, že jsme si mohli v přírodě krásně hrát."
"stayed","stay","zůstali","zůstat","pf"," Finally the cimbalom fell silent too, and we all stood in a circle around Jaroslav, who looked at me and said it was all because we 'd stayed there, that he had n't wanted to stay, he 'd wanted to go out in the fields, especially now that I 'd come, especially now that I 'd come back to them, how beautiful it would have sounded under the stars."," Teď už i cimbál utichl a všichni obklopili Jaroslava, který pohlédl na mne a řekl, že je to všechno tím, že jsme tu zůstali, že tu nechtěl zůstat, že chtěl jít do polí, zvlášť když já jsem přišel, zvlášť když já jsem se vrátil, že jsme si mohli v přírodě krásně hrát."
"stay","stay","zůstali","zůstat","pf"," Finally the cimbalom fell silent too, and we all stood in a circle around Jaroslav, who looked at me and said it was all because we 'd stayed there, that he had n't wanted to stay, he 'd wanted to go out in the fields, especially now that I 'd come, especially now that I 'd come back to them, how beautiful it would have sounded under the stars."," Teď už i cimbál utichl a všichni obklopili Jaroslava, který pohlédl na mne a řekl, že je to všechno tím, že jsme tu zůstali, že tu nechtěl zůstat, že chtěl jít do polí, zvlášť když já jsem přišel, zvlášť když já jsem se vrátil, že jsme si mohli v přírodě krásně hrát."
"wanted","want","nechtěl","chtít","impf"," Finally the cimbalom fell silent too, and we all stood in a circle around Jaroslav, who looked at me and said it was all because we 'd stayed there, that he had n't wanted to stay, he 'd wanted to go out in the fields, especially now that I 'd come, especially now that I 'd come back to them, how beautiful it would have sounded under the stars."," Teď už i cimbál utichl a všichni obklopili Jaroslava, který pohlédl na mne a řekl, že je to všechno tím, že jsme tu zůstali, že tu nechtěl zůstat, že chtěl jít do polí, zvlášť když já jsem přišel, zvlášť když já jsem se vrátil, že jsme si mohli v přírodě krásně hrát."
